time_index,normal_p05,normal_p50,normal_p95,normal_reference_00,normal_reference_01,normal_reference_02,normal_reference_03,normal_reference_04,normal_reference_05,normal_reference_06,normal_reference_07,normal_reference_08,normal_reference_09,normal_reference_10,normal_reference_11,normal_reference_12,normal_reference_13,normal_reference_14,normal_reference_15,normal_reference_16,normal_reference_17,normal_reference_18,normal_reference_19
21,-0.60898954,-0.30577487,0.03851262,-0.2369148,-0.35223275,-0.2485539,-0.37871543,-0.13985427,-0.68586683,-0.38863397,-0.3964061,-0.37119725,-0.60742444,-0.31742373,-0.20206334,-0.3511617,-0.2793655,-0.16322657,-0.07004902,0.018940793,-0.3986167,-0.28047884,-0.30875298
22,-0.87090695,-0.4499084,-0.19508283,-0.53919506,-0.4422637,-0.43641412,-0.4347075,-0.50831485,-0.7687743,-0.45857534,-0.557563,-0.4819115,-0.7712097,-0.42970356,-0.41555607,-0.4633273,-0.48136836,-0.50996816,-0.28787136,-0.19551548,-0.4121379,-0.6332106,-0.43327913
23,-0.99133384,-0.45838073,-0.3319104,-0.7782591,-0.4292819,-0.5019453,-0.40541208,-0.6144526,-0.9995863,-0.41638228,-0.5744525,-0.40187976,-0.92549604,-0.4230699,-0.4650097,-0.3588801,-0.4788476,-0.841414,-0.42881525,-0.4152024,-0.3506842,-0.8658463,-0.4554903
24,-1.0268493,-0.370012,-0.20480758,-0.92977935,-0.28997833,-0.39215073,-0.25288093,-0.7957987,-0.9278872,-0.31885564,-0.46958336,-0.20999467,-1.0374207,-0.3014334,-0.39052328,-0.21755269,-0.3386182,-1.0541741,-0.45366952,-0.45545316,-0.21157911,-0.97154224,-0.3028859
25,-0.938149,-0.19897676,0.022600839,-0.9427618,-0.0916901,-0.20777756,-0.030684527,-0.8707324,-0.8694187,-0.10107548,-0.23916657,0.028593984,-0.9961147,-0.12661172,-0.2201021,0.008708083,-0.14140199,-0.8977092,-0.33572745,-0.4065313,-0.024437238,-0.9139893,-0.09681907
26,-0.7617677,0.011602734,0.24590483,-0.72252816,0.11206927,0.018502897,0.19859947,-0.8194764,-0.65697926,0.1177807,-0.008525035,0.24800147,-0.7737044,0.08470957,-0.011738312,0.19015242,0.06552913,-0.7844288,-0.10434587,-0.25070295,0.18161348,-0.6917141,0.11691089
27,-0.4890831,0.24695633,0.48400772,-0.48901972,0.33641824,0.26118186,0.4351778,-0.70817465,-0.3932354,0.34860355,0.23531346,0.50268465,-0.47573414,0.3009844,0.21125466,0.4332505,0.3036727,-0.49053222,0.095569044,-0.036050864,0.42131078,-0.4271415,0.3539895
28,-0.15774052,0.49426773,0.7223326,-0.2252189,0.58815527,0.504332,0.6704863,-0.4277227,-0.061432313,0.6082181,0.46685407,0.7350266,-0.11395767,0.5261524,0.4589307,0.6808613,0.5447336,-0.1468958,0.34640178,0.2175653,0.6547862,-0.11385562,0.5922655
29,0.1516044,0.7380771,0.9512657,0.12782153,0.8196588,0.7488959,0.9010106,-0.10645274,0.2593357,0.83803016,0.7073532,0.9417201,0.204018,0.77585626,0.6913656,0.92931247,0.7849731,0.20778115,0.5884352,0.45459446,0.8772084,0.21392544,0.83131975
30,0.48946166,0.9731251,1.1949282,0.45764565,1.0509357,0.9936796,1.131594,0.23849493,0.5839746,1.0967317,0.9488477,1.1763402,0.5778361,0.99948895,0.93784684,1.1418482,1.028583,0.57476366,0.8306487,0.6925746,1.1207292,0.5537779,1.0648961
31,0.8353842,1.2126863,1.4088745,0.7941364,1.2718531,1.1941684,1.3867772,0.58965045,0.9568559,1.342521,1.18026,1.444656,0.9573152,1.2282779,1.143209,1.3310109,1.2604105,0.9169625,1.094063,0.9492397,1.3520496,0.8577013,1.3180493
32,1.1085742,1.3765072,1.4731886,1.1300424,1.4014769,1.3252623,1.4987614,0.9448713,1.2884278,1.3865075,1.4020714,1.5007664,1.2972152,1.3971901,1.3133388,1.452451,1.3781794,1.2851526,1.3320055,1.1889261,1.3997388,1.2034944,1.4317693
33,1.2746121,1.4040529,1.560065,1.4521472,1.4018978,1.3912019,1.377268,1.0906734,1.5936543,1.3928984,1.5175045,1.444215,1.601806,1.4082849,1.3453656,1.3298281,1.4387066,1.5939999,1.3828976,1.4473813,1.345932,1.4858414,1.4039903
34,1.2225666,1.3630502,1.5541198,1.5185214,1.3157841,1.3109372,1.2983003,1.3497549,1.5685799,1.3544877,1.4843997,1.27717,1.55647,1.3790852,1.246983,1.1958146,1.3198332,1.5483427,1.3889182,1.4758841,1.3431513,1.4786175,1.3647166
35,1.2370148,1.3435643,1.507764,1.3799251,1.2631446,1.3436399,1.289116,1.3400861,1.573953,1.2996106,1.4092317,1.2421882,1.4605207,1.3011034,1.2306927,1.2311698,1.3539346,1.4652512,1.3394669,1.3925295,1.2733902,1.4407876,1.3561856
36,1.2652498,1.364087,1.475276,1.2865334,1.3141654,1.3639653,1.3429227,1.2999274,1.4389323,1.3264133,1.4687625,1.252477,1.6057879,1.3250309,1.3064613,1.2955935,1.3805586,1.428162,1.3458477,1.3756068,1.3248334,1.4401222,1.4111446
37,1.3010666,1.4014823,1.5099653,1.2995158,1.3626286,1.3782276,1.3918567,1.3063,1.3745707,1.3830185,1.4852026,1.3294221,1.4414749,1.3388776,1.3484547,1.3262492,1.4073243,1.4500705,1.3989011,1.3811452,1.3666136,1.3728266,1.4026134
38,1.3245708,1.4189975,1.5369747,1.3069427,1.4094409,1.3949088,1.4182285,1.2412549,1.4220041,1.3680847,1.5064589,1.3998265,1.4590815,1.3309404,1.3926336,1.3835458,1.4619036,1.5008454,1.3762594,1.4238575,1.2778741,1.4482965,1.3940223
39,1.3268212,1.4256918,1.5729874,1.3641356,1.3941281,1.3805836,1.4493549,1.3501945,1.5036405,1.350151,1.528229,1.4254749,1.5574296,1.3553314,1.4411838,1.4203326,1.4678798,1.5398898,1.3575544,1.4653109,1.2285513,1.4602253,1.4234475
40,1.3430753,1.4579107,1.6645483,1.3534924,1.4238795,1.3687088,1.5141768,1.347118,1.395832,1.4147775,1.5409443,1.4150391,1.6212357,1.3859795,1.4939013,1.4538203,1.5117245,1.4555333,1.3899215,1.492583,1.2898659,1.5240992,1.4492209
41,1.3379233,1.4351126,1.6383497,1.4833752,1.3848046,1.3907934,1.4117315,1.4002967,1.3338392,1.4165708,1.4099702,1.4749343,1.739637,1.347626,1.4738809,1.5184308,1.4066445,1.0754976,1.4004962,1.5278828,1.3381808,1.5810343,1.3437628
42,1.174084,1.3070043,1.4969609,1.4250712,1.3126438,1.3063192,1.2279854,1.4344674,1.3048939,1.3252069,1.2642579,1.3519471,1.4324077,1.2456877,1.3459485,1.3456074,1.2088902,0.9725102,1.2778459,1.4181792,1.2221904,1.5118377,1.1749041
43,0.9489994,1.0599756,1.209307,1.160978,1.1005644,1.0961859,1.0185761,1.3625551,1.4665488,1.0801023,1.0342586,1.1601722,1.0890534,1.0929686,1.0567745,1.0948532,1.007652,0.99901897,1.1099893,1.1902688,1.1736321,1.1797794,0.92348707
44,0.66508585,0.80461246,0.9345249,0.8564755,0.82953274,0.8308255,0.7698899,0.9582209,1.0766239,0.84500796,0.80461246,0.8829273,0.70376945,0.8707553,0.8222705,0.82654583,0.8777041,0.96796745,0.85838467,0.9548619,0.89364934,0.78864723,0.7235867
45,0.2953065,0.5444823,0.657578,0.44875675,0.5960868,0.5775284,0.5318645,0.57805884,0.7172043,0.57388324,0.5180685,0.6375407,0.33158246,0.60071594,0.563812,0.5767253,0.61231333,0.5360643,0.60732037,0.6904208,0.6760239,0.42945206,0.49207583
46,-0.032506976,0.29361215,0.4016712,0.10834788,0.34580657,0.32426268,0.2845662,0.19718252,0.34120318,0.33161545,0.26318437,0.35287318,-0.027411489,0.38814902,0.32350883,0.32142723,0.33828396,0.11612177,0.35707936,0.40091744,0.45829424,-0.008825007,0.28307545
47,-0.3924206,0.03469538,0.1428254,-0.1754529,0.07843311,0.05086009,0.029146666,-0.15952161,-0.06824979,0.06446875,0.013148784,0.10517164,-0.3959044,0.14223994,0.06472974,0.07085977,0.07810475,-0.19560063,0.09868226,0.10506456,0.18039691,-0.36074886,0.03548995
48,-0.697136,-0.20571484,-0.095444635,-0.50480914,-0.14915322,-0.16778658,-0.20350394,-0.49589917,-0.4057726,-0.16149569,-0.2241715,-0.15671366,-0.7226594,-0.09289302,-0.12069946,-0.1433877,-0.12188714,-0.5313017,-0.15999787,-0.15677518,-0.05759722,-0.6333532,-0.20886268
49,-0.9351457,-0.3990927,-0.2934534,-0.79334676,-0.3651498,-0.3999416,-0.37791806,-0.7708025,-0.70031065,-0.37206978,-0.4392079,-0.31740183,-0.9771167,-0.30447504,-0.3202333,-0.342603,-0.3434898,-0.82422066,-0.35111344,-0.4053285,-0.27299806,-0.8704087,-0.36601704
50,-1.1124592,-1.0834202,0.06738291,0.00057024776,-1.0992533,-1.0892755,-1.0902518,0.0661035,0.1091779,-1.0975689,-1.0524646,-1.1039764,0.08494503,-1.1065401,-1.1005048,-1.1057895,-1.0920786,0.054306313,-1.098646,-1.0826266,-1.1043612,-0.034108397,-1.0855746
51,-1.1124592,-1.0834202,0.059939466,0.0462427,-1.0992533,-1.0892755,-1.0902518,0.010892098,0.033030163,-1.0975689,-1.0524646,-1.1039764,0.048532307,-1.1065401,-1.1005048,-1.1057895,-1.0920786,-0.09370576,-1.098646,-1.0826266,-1.1043612,0.01911979,-1.0855746
52,-1.1124592,-1.0834202,-0.07183093,0.05788011,-1.0992533,-1.0892755,-1.0902518,-0.3118062,-0.25607702,-1.0975689,-1.0524646,-1.1039764,-0.16519454,-1.1065401,-1.1005048,-1.1057895,-1.0920786,-0.44211492,-1.098646,-1.0826266,-1.1043612,-0.1759235,-1.0855746
53,-1.1124592,-1.0834202,-0.38135734,-0.22445868,-1.0992533,-1.0892755,-1.0902518,-0.5648447,-0.47256076,-1.0975689,-1.0524646,-1.1039764,-0.4794282,-1.1065401,-1.1005048,-1.1057895,-1.0920786,-0.66344297,-1.098646,-1.0826266,-1.1043612,-0.55602974,-1.0855746
54,-1.1128393,-1.0839807,-0.6507636,-0.5580255,-1.0992533,-1.0892755,-1.0902518,-0.791184,-0.74762857,-1.0975689,-1.0524646,-1.1039764,-0.7079792,-1.1065401,-1.1005048,-1.1057895,-1.0920786,-0.8605049,-1.098646,-1.0826266,-1.1043612,-0.787002,-1.0855746
55,-1.1277263,-1.0863293,-0.9191487,-0.8972063,-1.0992533,-1.0892755,-1.0902518,-1.1785429,-1.0677032,-1.0975689,-1.0524646,-1.1039764,-1.0618877,-1.1065401,-1.1005048,-1.1057895,-1.0920786,-0.9969014,-1.098646,-1.0826266,-1.1043612,-1.0527152,-1.0855746
56,-1.3778471,-1.0954695,-1.0665169,-1.2803051,-1.0992533,-1.0892755,-1.0902518,-1.5457948,-1.4393134,-1.0975689,-1.0524646,-1.1039764,-1.3122193,-1.1065401,-1.1005048,-1.1057895,-1.0920786,-1.3250695,-1.098646,-1.0826266,-1.1043612,-1.3551179,-1.0855746
57,-1.6175228,-1.0962412,-1.0666498,-1.5648837,-1.0992533,-1.0892755,-1.0902518,-1.8573575,-1.7412641,-1.0975689,-1.0524646,-1.1039764,-1.5183182,-1.1065401,-1.1005048,-1.1057895,-1.0920786,-1.5760117,-1.098646,-1.0826266,-1.1043612,-1.607581,-1.0855746
58,-1.7420911,-1.0962796,-1.0668027,-1.7158718,-1.0992533,-1.0892755,-1.0902518,-1.7901863,-1.7198237,-1.0975689,-1.0524646,-1.1039764,-1.4484673,-1.1065401,-1.1005048,-1.1057895,-1.0920786,-1.6332843,-1.098646,-1.0826266,-1.1043612,-1.6405302,-1.0855746
59,-1.6213421,-1.0962796,-1.0668027,-1.662679,-1.0992533,-1.0892755,-1.0902518,-1.4881662,-1.4691255,-1.0975689,-1.0524646,-1.1039764,-1.2191006,-1.1065401,-1.1005048,-1.1057895,-1.0920786,-1.5102284,-1.098646,-1.0826266,-1.1043612,-1.4880457,-1.0855746
60,-1.3821821,-1.0954078,-1.0662762,-1.41896,-1.0992533,-1.0892755,-1.0902518,-1.1927165,-1.2135279,-1.0975689,-1.0524646,-1.1039764,-1.0434176,-1.1065401,-1.1005048,-1.1057895,-1.0920786,-1.2281775,-1.098646,-1.0826266,-1.1043612,-1.2821192,-1.0855746
61,-1.1206409,-1.0863293,-0.8938687,-1.1191943,-1.0992533,-1.0892755,-1.0902518,-0.8668319,-0.88472915,-1.0975689,-1.0524646,-1.1039764,-0.7780701,-1.1065401,-1.1005048,-1.1057895,-1.0920786,-1.0969563,-1.098646,-1.0826266,-1.1043612,-0.99882174,-1.0855746
62,-1.1128683,-1.0839807,-0.6373417,-0.8200719,-1.0992533,-1.0892755,-1.0902518,-0.50084347,-0.51421666,-1.0975689,-1.0524646,-1.1039764,-0.48326614,-1.1065401,-1.1005048,-1.1057895,-1.0920786,-0.8296834,-1.098646,-1.0826266,-1.1043612,-0.6907161,-1.0855746
63,-1.1124592,-1.0834202,-0.37432805,-0.44516012,-1.0992533,-1.0892755,-1.0902518,-0.16831149,-0.13058925,-1.0975689,-1.0524646,-1.1039764,-0.17306238,-1.1065401,-1.1005048,-1.1057895,-1.0920786,-0.47828412,-1.098646,-1.0826266,-1.1043612,-0.37191725,-1.0855746
64,-1.1124592,-1.0834202,-0.11453733,-0.2244002,-1.0992533,-1.0892755,-1.0902518,0.09857111,0.053887017,-1.0975689,-1.0524646,-1.1039764,-0.017864542,-1.1065401,-1.1005048,-1.1057895,-1.0920786,-0.20376602,-1.098646,-1.0826266,-1.1043612,-0.1704581,-1.0855746
65,-1.1124592,-1.0834202,0.063944735,0.09711982,-1.0992533,-1.0892755,-1.0902518,0.054237172,0.02014629,-1.0975689,-1.0524646,-1.1039764,-0.07768887,-1.1065401,-1.1005048,-1.1057895,-1.0920786,-0.028095124,-1.098646,-1.0826266,-1.1043612,0.014034597,-1.0855746
66,-1.1124592,-1.0834202,0.034307346,0.053435672,-1.0992533,-1.0892755,-1.0902518,-0.06338235,-0.1549704,-1.0975689,-1.0524646,-1.1039764,-0.2553868,-1.1065401,-1.1005048,-1.1057895,-1.0920786,-0.16834432,-1.098646,-1.0826266,-1.1043612,-0.08500785,-1.0855746
67,-1.1124592,-1.0834202,-0.15673691,-0.082236655,-1.0992533,-1.0892755,-1.0902518,-0.32724342,-0.38295138,-1.0975689,-1.0524646,-1.1039764,-0.52121407,-1.1065401,-1.1005048,-1.1057895,-1.0920786,-0.26989418,-1.098646,-1.0826266,-1.1043612,-0.2881304,-1.0855746
68,-1.1124592,-1.0834202,-0.44156808,-0.37428302,-1.0992533,-1.0892755,-1.0902518,-0.61159587,-0.7861068,-1.0975689,-1.0524646,-1.1039764,-0.7697705,-1.1065401,-1.1005048,-1.1057895,-1.0920786,-0.59162205,-1.098646,-1.0826266,-1.1043612,-0.57271105,-1.0855746
69,-1.1128683,-1.0846938,-0.75911546,-0.72486734,-1.0992533,-1.0892755,-1.0902518,-0.9335251,-1.1224164,-1.0975689,-1.0524646,-1.1039764,-1.0984445,-1.1065401,-1.1005048,-1.1057895,-1.0920786,-0.94089377,-1.098646,-1.0826266,-1.1043612,-0.8495927,-1.0855746
70,-1.2152531,-1.0920786,-1.0473719,-1.070013,-1.0992533,-1.0892755,-1.0902518,-1.3123688,-1.3688855,-1.0975689,-1.0524646,-1.1039764,-1.2885678,-1.1065401,-1.1005048,-1.1057895,-1.0920786,-1.2556638,-1.098646,-1.0826266,-1.1043612,-1.1694846,-1.0855746
71,-1.4412507,-1.0958503,-1.0665169,-1.2758023,-1.0992533,-1.0892755,-1.0902518,-1.534478,-1.5508775,-1.0975689,-1.0524646,-1.1039764,-1.4691921,-1.1065401,-1.1005048,-1.1057895,-1.0920786,-1.5035006,-1.098646,-1.0826266,-1.1043612,-1.4077282,-1.0855746
72,-1.5824205,-1.0962796,-1.0668027,-1.5702814,-1.0992533,-1.0892755,-1.0902518,-1.7383261,-1.5816485,-1.0975689,-1.0524646,-1.1039764,-1.4361857,-1.1065401,-1.1005048,-1.1057895,-1.0920786,-1.6796315,-1.098646,-1.0826266,-1.1043612,-1.541464,-1.0855746
73,-1.617417,-1.0962796,-1.0668027,-1.7132695,-1.0992533,-1.0892755,-1.0902518,-1.6668644,-1.5393801,-1.0975689,-1.0524646,-1.1039764,-1.2870326,-1.1065401,-1.1005048,-1.1057895,-1.0920786,-1.6208637,-1.098646,-1.0826266,-1.1043612,-1.5755872,-1.0855746
74,-1.5053452,-1.0962796,-1.0668027,-1.6544976,-1.0992533,-1.0892755,-1.0902518,-1.4674001,-1.3159056,-1.0975689,-1.0524646,-1.1039764,-1.2722565,-1.1065401,-1.1005048,-1.1057895,-1.0920786,-1.4160964,-1.098646,-1.0826266,-1.1043612,-1.4845763,-1.0855746
75,-1.3004318,-1.094805,-1.0651165,-1.4052758,-1.0992533,-1.0892755,-1.0902518,-1.1724449,-1.131776,-1.0975689,-1.0524646,-1.1039764,-1.0535402,-1.1065401,-1.1005048,-1.1057895,-1.0920786,-1.1719973,-1.098646,-1.0826266,-1.1043612,-1.2274653,-1.0855746
76,-1.11962,-1.0853553,-0.89006454,-1.1193697,-1.0992533,-1.0892755,-1.0902518,-0.9197909,-0.8892934,-1.0975689,-1.0524646,-1.1039764,-0.80292094,-1.1065401,-1.1005048,-1.1057895,-1.0920786,-0.8237031,-1.098646,-1.0826266,-1.1043612,-0.94834995,-1.0855746
77,-1.1128393,-1.0835565,-0.60813075,-0.8212415,-1.0992533,-1.0892755,-1.0902518,-0.6171994,-0.6041727,-1.0975689,-1.0524646,-1.1039764,-0.50984406,-1.1065401,-1.1005048,-1.1057895,-1.0920786,-0.57856894,-1.098646,-1.0826266,-1.1043612,-0.6450919,-1.0855746
78,-1.1124592,-1.0834202,-0.30406213,-0.4853355,-1.0992533,-1.0892755,-1.0902518,-0.28351378,-0.27878267,-1.0975689,-1.0524646,-1.1039764,-0.3050405,-1.1065401,-1.1005048,-1.1057895,-1.0920786,-0.21670415,-1.098646,-1.0826266,-1.1043612,-0.35019827,-1.0855746
79,-1.1124592,-1.0834202,-0.047998954,-0.15562837,-1.0992533,-1.0892755,-1.0902518,-0.07783071,0.03851881,-1.0975689,-1.0524646,-1.1039764,-0.039884884,-1.1065401,-1.1005048,-1.1057895,-1.0920786,0.066956915,-1.098646,-1.0826266,-1.1043612,-0.12050914,-1.0855746
