time_index,normal_p05,normal_p50,normal_p95,normal_reference_00,normal_reference_01,normal_reference_02,normal_reference_03,normal_reference_04,normal_reference_05,normal_reference_06,normal_reference_07,normal_reference_08,normal_reference_09,normal_reference_10,normal_reference_11,normal_reference_12,normal_reference_13,normal_reference_14,normal_reference_15,normal_reference_16,normal_reference_17,normal_reference_18,normal_reference_19
21,-1.0051358,-0.46528298,0.21831071,-0.17152241,-0.20190208,-0.7664968,-0.76877314,-0.20615157,-0.62860626,-0.30907017,-0.63796294,-0.19612211,-0.19290555,-0.2146275,0.16897018,-0.21297938,-0.14510329,-0.26682594,-0.16676088,-0.7336412,-1.0171431,-0.6968786,-0.5598913
22,-0.9927422,-0.30164462,0.8252794,-0.17152241,-0.20190208,-0.7664968,-0.76877314,-0.20615157,-0.62860626,-0.30907017,-0.63796294,-0.19612211,-0.19290555,-0.2146275,0.17778122,-0.21297938,-0.14510329,-0.26682594,-0.16676088,-0.7336412,-1.0171431,-0.6968786,-0.5598913
23,-0.97575593,-0.25873306,2.600292,-0.17152241,-0.20190208,1.1473391,-0.76877314,-0.20615157,-0.62860626,-0.30907017,-0.63796294,-0.19612211,-0.19290555,-0.2146275,-0.430181,-0.21297938,-0.14510329,-0.26682594,-0.16676088,-0.7336412,-1.0171431,1.6759416,-0.5598913
24,-0.8097848,-0.2460427,2.2373335,-0.17152241,-0.20190208,1.9392712,-0.76877314,-0.20615157,-0.62860626,-0.30907017,-0.63796294,-0.19612211,-0.19290555,-0.2146275,-0.430181,-0.21297938,-0.14510329,-0.26682594,-0.16676088,-0.7336412,1.0226861,1.9395883,-0.5598913
25,-0.79953665,-0.23937021,2.004513,-0.17152241,-0.20190208,1.6752938,-0.76877314,-0.20615157,-0.62860626,-0.30907017,-0.63796294,-0.19612211,-0.19290555,-0.2146275,-0.430181,-0.21297938,-0.14510329,-0.26682594,-0.16676088,-0.7336412,1.8208802,1.6759416,0.2644565
26,-0.7780508,-0.23408425,1.8176051,-0.17152241,-0.20190208,1.5433052,-0.76877314,-0.20615157,-0.62860626,-0.30907017,-0.63796294,3.8989074,-0.19290555,-0.2146275,1.4818162,-0.21297938,-0.14510329,-0.26682594,-0.16676088,-0.7336412,1.9095684,1.4782066,-0.5598913
27,-0.7780508,-0.26026562,1.6269656,-0.17152241,-0.20190208,1.4113165,-0.76877314,-0.20615157,-0.62860626,2.0288327,-0.63796294,-0.19612211,-0.19290555,-0.2146275,-0.430181,-0.21297938,-0.14510329,-0.26682594,-0.16676088,-0.7336412,1.1113744,-0.4991436,-0.5598913
28,-0.749722,-0.2556003,1.6679349,-0.17152241,-0.20190208,1.2793278,-0.76877314,-0.20615157,-0.62860626,-0.30907017,-0.63796294,-0.19612211,-0.19290555,-0.2146275,-0.430181,-0.21297938,-0.14510329,-0.26682594,-0.16676088,-0.072330825,1.2887508,-0.6968786,-0.5598913
29,-0.73356074,-0.24097529,3.7442474,-0.17152241,3.6347563,1.4773108,-0.76877314,1.6717839,-0.62860626,-0.30907017,-0.63796294,-0.19612211,-0.19290555,-0.2146275,-0.430181,7.3333435,-0.14510329,-0.26682594,4.080537,1.9116004,1.0226861,-0.6968786,1.1983696
30,-0.7405753,-0.24653555,4.007159,7.185694,-0.20190208,0.4873957,0.7816937,5.499883,-0.62860626,-0.30907017,0.578814,-0.19612211,-0.19290555,-0.2146275,-0.430181,-0.21297938,-0.14510329,-0.26682594,8.001119,1.2502899,1.377439,-0.6968786,-0.2520652
31,-0.7494026,-0.2532037,2.8224788,5.4339757,-0.20190208,-0.7664968,1.0917871,-0.20615157,-0.62860626,-0.30907017,1.795591,-0.19612211,5.1527658,-0.2146275,-0.430181,0.6899994,-0.14510329,-0.26682594,3.4271064,1.7462727,0.9339979,-0.6968786,-0.5598913
32,-0.7315191,-0.23317957,2.348708,3.331914,-0.20190208,-0.7664968,1.0917871,2.8996649,-0.62860626,-0.30907017,1.795591,-0.19612211,-0.19290555,-0.2146275,-0.430181,1.2704858,-0.14510329,2.7499063,-0.16676088,1.9116004,1.0226861,-0.6968786,0.34793478
33,-0.72715306,-0.23024622,2.2652597,-0.17152241,-0.20190208,-0.7664968,1.0917871,-0.20615157,-0.62860626,-0.30907017,1.795591,-0.19612211,1.3821583,-0.2146275,0.74168825,-0.21297938,-0.14510329,-0.26682594,-0.16676088,2.2422554,1.2887508,-0.6968786,-0.5598913
34,-0.70700943,-0.22446516,2.2266955,-0.17152241,-0.20190208,-0.7664968,0.47160035,-0.20615157,-0.62860626,-0.30907017,1.795591,-0.19612211,-0.19290555,-0.2146275,-0.430181,-0.21297938,-0.14510329,-0.26682594,-0.16676088,2.2422554,0.9339979,-0.6968786,-0.5598913
35,-0.70396954,-0.21597376,2.2740142,-0.17152241,-0.20190208,-0.7664968,1.0917871,-0.20615157,-0.62860626,-0.30907017,1.3899987,-0.19612211,-0.19290555,-0.2146275,-0.430181,-0.21297938,-0.14510329,-0.26682594,-0.16676088,2.2422554,2.1756332,-0.6968786,0.2175
36,-0.70816994,-0.20742556,2.3867385,-0.17152241,-0.20190208,-0.7664968,1.7119738,-0.20615157,1.3180454,-0.30907017,1.3899987,-0.19612211,-0.19290555,-0.2146275,-0.430181,-0.21297938,-0.14510329,-0.26682594,-0.16676088,2.076928,2.7077625,-0.6968786,-0.5598913
37,-0.70816994,-0.19007768,2.6641302,-0.17152241,-0.20190208,-0.7664968,2.0220673,-0.20615157,0.92871505,-0.30907017,2.2011833,-0.19612211,-0.19290555,2.3583896,-0.15703855,-0.21297938,-0.14510329,-0.26682594,-0.16676088,1.0849622,0.22449207,-0.6968786,-0.5598913
38,-0.7214879,-0.17947467,2.5161185,-0.17152241,-0.20190208,-0.7664968,1.4018805,-0.20615157,1.3180454,1.891309,2.2011833,-0.19612211,-0.19290555,-0.2146275,0.47735682,-0.21297938,-0.14510329,-0.26682594,-0.16676088,1.4156175,-1.0171431,-0.6968786,-0.36163044
39,-0.69588155,-0.18502688,2.3917222,-0.17152241,-0.20190208,-0.7664968,1.4018805,-0.20615157,1.3180454,0.3785483,1.795591,-0.19612211,-0.19290555,-0.2146275,-0.430181,-0.21297938,6.8198547,-0.26682594,-0.16676088,1.2502899,0.40186852,-0.6968786,-0.027717391
40,-0.6933092,-0.17820436,2.6937506,-0.17152241,-0.20190208,-0.7664968,1.4018805,-0.20615157,0.92871505,-0.30907017,1.3899987,-0.19612211,-0.19290555,-0.2146275,-0.430181,-0.21297938,-0.14510329,-0.26682594,-0.16676088,1.0849622,0.6679332,-0.6968786,-0.5598913
41,-0.69954544,-0.17866741,2.6537833,-0.17152241,-0.20190208,-0.7664968,0.47160035,-0.20615157,0.92871505,-0.30907017,2.2011833,-0.19612211,-0.19290555,6.5395427,-0.430181,-0.21297938,-0.14510329,-0.26682594,-0.16676088,2.2422554,0.579245,-0.6968786,-0.5598913
42,-0.64995277,-0.18108036,2.5678682,-0.17152241,-0.20190208,-0.7664968,0.47160035,-0.20615157,1.3180454,-0.30907017,2.6067758,-0.19612211,-0.19290555,-0.2146275,0.79455453,-0.21297938,-0.14510329,-0.26682594,-0.16676088,2.2422554,0.579245,-0.6968786,0.14445652
43,-0.6512874,-0.18342172,2.5439625,-0.17152241,-0.20190208,-0.7664968,0.7816937,-0.20615157,1.3180454,-0.30907017,1.795591,-0.19612211,-0.19290555,-0.2146275,-0.430181,-0.21297938,-0.14510329,1.2954104,-0.16676088,-0.072330825,0.6679332,-0.6968786,-0.5598913
44,-0.67142665,-0.19007768,2.463949,-0.17152241,-0.20190208,-0.7664968,1.0917871,-0.20615157,1.3180454,-0.30907017,1.3899987,-0.19612211,-0.19290555,-0.2146275,-0.430181,-0.21297938,-0.14510329,0.0025251666,-0.16676088,0.58897954,0.579245,-0.6968786,-0.5598913
45,-0.6830573,-0.19910227,2.3385808,-0.17152241,-0.20190208,-0.7664968,0.47160035,-0.20615157,1.7073756,-0.30907017,1.3899987,-0.19612211,-0.19290555,-0.2146275,-0.430181,-0.21297938,-0.14510329,-0.26682594,-0.16676088,1.5809451,0.3131803,-0.6968786,0.25923914
46,-0.6665907,-0.20156063,2.204085,-0.17152241,-0.20190208,-0.5025194,0.7816937,-0.20615157,1.7073756,5.088735,1.3899987,-0.19612211,-0.19290555,-0.2146275,-0.430181,-0.21297938,-0.14510329,-0.26682594,-0.16676088,1.0849622,0.579245,-0.6968786,-0.5598913
47,-0.6574106,-0.19404346,2.339591,-0.17152241,-0.20190208,-0.37053072,0.7816937,-0.20615157,1.7073756,-0.30907017,1.3899987,-0.19612211,-0.19290555,-0.2146275,0.8738539,0.94799334,-0.14510329,-0.26682594,-0.16676088,1.5809451,0.40186852,-0.6968786,-0.5598913
48,-0.6392433,-0.20123714,2.1011474,-0.17152241,-0.20190208,-0.3045364,-0.1485864,-0.20615157,1.7073756,-0.30907017,2.2011833,-0.19612211,-0.19290555,-0.2146275,-0.430181,5.3338904,-0.14510329,-0.26682594,-0.16676088,1.9116004,0.04711562,-0.6968786,-0.5598913
49,-0.64890224,-0.20834626,1.9451845,-0.17152241,-0.20190208,-0.3045364,-0.76877314,-0.20615157,2.4860363,-0.30907017,0.98440635,-0.19612211,-0.19290555,-0.2146275,-0.430181,-0.21297938,-0.14510329,-0.26682594,-0.16676088,0.42365196,0.579245,-0.6968786,0.29054347
50,-0.6645258,-0.21297938,1.8946058,-0.17152241,-0.20190208,-0.37053072,-0.76877314,-0.20615157,2.0967062,-0.30907017,1.3899987,-0.19612211,-0.19290555,-0.2146275,-0.430181,-0.21297938,-0.14510329,-0.26682594,-0.16676088,-0.23765843,-0.8397666,-0.6968786,-0.5598913
51,-0.6691987,-0.2210658,1.8936037,-0.17152241,-0.20190208,-0.43652508,-0.76877314,-0.20615157,1.7073756,-0.30907017,1.3899987,-0.19612211,-0.19290555,-0.2146275,-0.430181,-0.21297938,-0.14510329,-0.26682594,-0.16676088,0.25832438,-0.7510784,-0.6968786,-0.5598913
52,-0.6747613,-0.2253397,1.7835469,-0.17152241,-0.20190208,-0.43652508,-0.76877314,-0.20615157,1.7073756,1.7194045,0.578814,-0.19612211,-0.19290555,-0.2146275,-0.430181,-0.21297938,-0.14510329,-0.26682594,-0.16676088,-0.072330825,-1.0171431,-0.6968786,-0.5598913
53,-0.7098032,-0.22942042,1.7059866,-0.17152241,-0.20190208,-0.5025194,-0.76877314,-0.20615157,2.0967062,-0.30907017,-0.63796294,-0.19612211,-0.19290555,0.83066076,0.67119986,-0.21297938,-0.14510329,3.5579596,-0.16676088,-0.072330825,-0.8397666,-0.6968786,0.22793478
54,-0.7367347,-0.2296925,1.6221098,-0.17152241,-0.20190208,-0.7664968,0.7816937,0.08276158,2.0967062,-0.30907017,0.17322172,-0.19612211,-0.19290555,1.8156439,-0.430181,-0.21297938,-0.14510329,7.0056534,-0.16676088,0.75430715,0.49055675,-0.6968786,-0.5598913
55,-0.73407567,-0.23317957,1.5575469,-0.17152241,-0.20190208,-0.7664968,0.47160035,0.010533292,1.7073756,-0.30907017,0.98440635,-0.19612211,-0.19290555,-0.2146275,-0.430181,-0.21297938,-0.14510329,-0.26682594,-0.16676088,0.25832438,0.6679332,-0.6968786,-0.5598913
56,-0.7497342,-0.23757778,1.4203666,-0.17152241,-0.20190208,-0.7664968,0.47160035,-0.20615157,1.7073756,-0.30907017,1.3899987,-0.19612211,-0.19290555,-0.2146275,0.5830894,-0.21297938,-0.14510329,-0.26682594,-0.16676088,0.25832438,0.579245,-0.6968786,-0.5598913
57,-0.7820678,-0.23927169,1.4302629,-0.17152241,-0.20190208,-0.7664968,0.47160035,-0.20615157,2.0967062,-0.30907017,-0.63796294,-0.19612211,-0.19290555,-0.2146275,5.6318192,-0.21297938,-0.14510329,-0.26682594,-0.16676088,0.58897954,0.579245,1.1486481,0.29576087
58,-0.77175295,-0.24152935,1.4852831,-0.17152241,-0.20190208,-0.7664968,0.7816937,-0.20615157,1.7073756,-0.30907017,0.17322172,-0.19612211,-0.19290555,-0.2146275,5.6318192,-0.21297938,-0.14510329,-0.26682594,-0.16676088,0.58897954,-0.573702,1.9395883,-0.5598913
59,-0.7680965,-0.24935456,1.4782163,-0.17152241,-0.20190208,0.75137305,0.7816937,-0.20615157,1.3180454,-0.30907017,-0.63796294,-0.19612211,-0.19290555,-0.2146275,1.6668482,-0.21297938,-0.14510329,-0.26682594,-0.16676088,-0.23765843,-1.0171431,1.7418534,-0.5598913
60,-0.7813898,-0.25248894,1.6133518,-0.17152241,-0.20190208,1.9392712,0.47160035,-0.20615157,0.92871505,-0.30907017,0.17322172,-0.19612211,-0.19290555,-0.2146275,-0.430181,-0.21297938,-0.14510329,-0.26682594,-0.16676088,0.25832438,-1.0171431,1.4782066,-0.5598913
61,-0.7666429,-0.2510094,1.5877496,-0.17152241,-0.20190208,1.8072824,0.47160035,-0.20615157,1.3180454,1.891309,0.578814,-0.19612211,-0.19290555,-0.2146275,0.4333016,-0.21297938,-0.14510329,-0.26682594,-0.16676088,-0.7336412,-1.0171431,1.5441183,0.1548913
62,-0.75841737,-0.25556552,1.4360944,-0.17152241,-0.20190208,1.6092995,0.47160035,-0.20615157,0.5393847,0.6192148,-0.63796294,-0.19612211,-0.19290555,-0.2146275,0.027993431,2.237963,-0.14510329,-0.26682594,-0.16676088,-0.23765843,-1.0171431,1.3463832,-0.5598913
63,-0.75841737,-0.25685057,1.4743841,-0.17152241,-0.20190208,1.3453221,0.7816937,-0.20615157,0.92871505,-0.30907017,0.578814,-0.19612211,-0.19290555,-0.2146275,-0.430181,-0.21297938,-0.14510329,3.1000626,-0.16676088,-0.40298602,-1.0171431,1.4782066,-0.5598913
64,-0.72715306,-0.24156436,1.9060867,-0.17152241,-0.20190208,1.5433052,0.47160035,-0.20615157,0.1500544,-0.30907017,0.578814,-0.19612211,-0.19290555,-0.2146275,-0.430181,-0.21297938,-0.14510329,-0.26682594,-0.16676088,-0.40298602,-1.0171431,1.4122949,0.12880436
65,-0.70842016,-0.23604928,2.1656601,-0.17152241,-0.20190208,1.2793278,0.47160035,-0.20615157,-0.62860626,-0.30907017,-0.63796294,-0.19612211,-0.19290555,-0.2146275,0.9267202,-0.21297938,-0.14510329,-0.26682594,-0.16676088,-0.7336412,-1.0171431,1.3463832,-0.40858695
66,-0.646764,-0.2217261,2.0765893,-0.17152241,-0.20190208,1.4113165,0.47160035,-0.20615157,-0.62860626,-0.30907017,-0.63796294,-0.19612211,-0.19290555,-0.2146275,-0.430181,-0.21297938,-0.14510329,-0.26682594,-0.16676088,-0.40298602,1.2887508,1.3463832,-0.5598913
67,-0.6344756,-0.21454202,1.9666181,-0.17152241,-0.20190208,1.4113165,0.47160035,-0.20615157,-0.62860626,-0.30907017,-0.63796294,-0.19612211,-0.19290555,-0.2146275,-0.430181,-0.21297938,-0.14510329,-0.26682594,-0.16676088,-0.7336412,1.5548155,1.3463832,-0.043369565
68,-0.6344756,-0.19910227,2.5558567,-0.17152241,-0.20190208,1.2133335,0.47160035,-0.20615157,-0.62860626,-0.30907017,-0.63796294,7.3349667,-0.19290555,-0.2146275,-0.430181,-0.21297938,-0.14510329,-0.26682594,-0.16676088,0.09299677,1.1113744,1.2804716,3.045326
69,-0.6287703,-0.19486137,2.6890156,-0.17152241,-0.20190208,1.4113165,0.47160035,-0.20615157,-0.62860626,-0.30907017,-0.63796294,-0.1019835,-0.19290555,-0.2146275,-0.430181,-0.21297938,-0.14510329,1.9957232,-0.16676088,-0.23765843,0.7566214,1.4122949,3.0505433
70,-0.62739974,-0.17866741,2.6821551,-0.17152241,-0.20190208,1.2793278,0.47160035,-0.20615157,-0.62860626,3.1290221,-0.63796294,-0.007844884,-0.19290555,-0.2146275,0.82098764,-0.21297938,-0.14510329,-0.26682594,-0.16676088,2.2422554,0.6679332,1.2804716,3.0609782
71,-0.6363983,-0.19290555,2.2976491,-0.17152241,-0.20190208,1.2133335,4.5028143,6.944449,-0.62860626,-0.30907017,-0.63796294,-0.1019835,-0.19290555,-0.2146275,-0.430181,-0.21297938,-0.14510329,-0.26682594,-0.16676088,0.91963476,0.40186852,1.2804716,3.0766304
72,-0.63760746,-0.19290555,2.3761673,-0.17152241,5.0797315,1.4113165,2.9523473,1.2384142,-0.62860626,-0.30907017,-0.63796294,2.2514818,-0.19290555,-0.2146275,-0.430181,-0.21297938,-0.14510329,-0.26682594,-0.16676088,0.91963476,0.8453097,1.3463832,3.0975
73,-0.6498671,-0.20181172,2.080617,-0.17152241,-0.20190208,1.1473391,1.7119738,-0.20615157,-0.62860626,-0.30907017,-0.63796294,-0.19612211,-0.19290555,1.7553388,-0.430181,0.88349485,-0.14510329,0.78364336,-0.16676088,-0.072330825,0.7566214,1.2145599,3.0557609
74,-0.6494653,-0.19910227,2.0088298,-0.17152241,-0.20190208,1.3453221,1.0917871,-0.20615157,-0.62860626,-0.30907017,-0.63796294,-0.19612211,5.9641623,-0.2146275,0.82098764,-0.21297938,-0.14510329,-0.26682594,-0.16676088,-0.23765843,0.579245,1.1486481,0.38445652
75,-0.652503,-0.20615157,1.9711839,-0.17152241,-0.20190208,1.2793278,1.0917871,-0.20615157,-0.62860626,-0.30907017,-0.63796294,-0.19612211,-0.19290555,-0.2146275,-0.430181,-0.21297938,-0.14510329,-0.26682594,-0.16676088,-0.7336412,0.9339979,1.4782066,-0.3146739
76,-0.65165055,-0.19948082,2.170105,-0.17152241,-0.20190208,1.2133335,1.0917871,-0.20615157,-0.62860626,-0.30907017,-0.63796294,-0.19612211,-0.19290555,-0.1543224,-0.430181,-0.21297938,-0.14510329,-0.26682594,-0.16676088,-0.7336412,0.6679332,1.4782066,0.2853261
77,-0.658717,-0.20190208,1.8414181,-0.17152241,-0.20190208,1.2133335,0.7816937,-0.20615157,-0.62860626,-0.30907017,-0.63796294,-0.19612211,-0.19290555,5.9565935,-0.430181,-0.21297938,-0.14510329,-0.26682594,-0.16676088,-0.7336412,0.579245,1.4122949,-0.5598913
78,-0.6555756,-0.19943488,1.8705142,-0.17152241,-0.20190208,1.2133335,-0.76877314,-0.20615157,-0.62860626,-0.30907017,-0.63796294,-0.19612211,-0.19290555,-0.2146275,-0.430181,0.045014568,-0.14510329,-0.13215038,-0.16676088,0.91963476,0.9339979,1.4122949,-0.0016304348
79,-0.65358824,-0.19404346,2.197006,-0.17152241,-0.20190208,1.2793278,-0.76877314,-0.20615157,-0.62860626,-0.30907017,-0.63796294,-0.19612211,-0.19290555,-0.2146275,1.0412638,-0.21297938,-0.14510329,-0.1860206,-0.16676088,-0.7336412,0.579245,1.3463832,0.11836956
80,-0.6561363,-0.1971643,2.3533068,-0.17152241,-0.20190208,1.2793278,-0.76877314,-0.20615157,-0.62860626,-0.30907017,-0.63796294,-0.19612211,-0.19290555,-0.2146275,-0.430181,-0.21297938,-0.14510329,-0.1860206,-0.16676088,-0.7336412,0.7566214,1.2804716,-0.5598913
81,-0.6561363,-0.20156063,2.363078,-0.17152241,-0.20190208,1.2793278,-0.76877314,-0.20615157,-0.62860626,-0.30907017,-0.63796294,4.1813235,-0.19290555,-0.2146275,-0.430181,-0.21297938,-0.14510329,-0.26682594,-0.16676088,-0.7336412,0.9339979,1.3463832,-0.5598913
82,-0.6705643,-0.20618598,2.410162,-0.17152241,-0.20190208,1.2133335,-0.76877314,-0.20615157,-0.62860626,-0.30907017,-0.63796294,-0.19612211,-0.19290555,-0.2146275,-0.430181,-0.21297938,-0.14510329,-0.26682594,-0.16676088,-0.7336412,0.579245,1.2804716,0.31141305
83,-0.6791654,-0.20987236,1.9782658,-0.17152241,-0.20190208,1.1473391,-0.76877314,-0.20615157,-0.62860626,-0.30907017,-0.63796294,-0.19612211,-0.19290555,-0.2146275,-0.430181,-0.21297938,-0.14510329,-0.26682594,-0.16676088,-0.7336412,0.8453097,1.2804716,-0.5598913
84,-0.7217171,-0.22668064,2.0023584,-0.17152241,-0.20190208,0.42140135,-0.76877314,-0.20615157,-0.62860626,3.9197836,-0.63796294,-0.19612211,-0.19290555,-0.2146275,1.1558074,-0.21297938,-0.14510329,-0.26682594,-0.16676088,-0.7336412,0.7566214,0.2258848,-0.5598913
85,-0.7744002,-0.26594988,2.3355172,-0.17152241,-0.20190208,-0.7664968,-0.76877314,-0.20615157,-0.62860626,4.53864,-0.63796294,-0.19612211,-0.19290555,-0.2146275,-0.430181,-0.21297938,-0.14510329,-0.26682594,-0.16676088,-0.7336412,0.6679332,-0.6968786,0.19141304
86,-0.77933913,-0.27898458,1.7431887,-0.17152241,6.2755733,-0.7664968,-0.76877314,-0.20615157,-0.62860626,-0.30907017,-0.63796294,-0.19612211,-0.19290555,-0.2146275,-0.430181,-0.21297938,-0.14510329,-0.26682594,-0.16676088,-0.7336412,1.0226861,-0.6968786,-0.5598913
