time_index,normal_p05,normal_p50,normal_p95,normal_reference_00,normal_reference_01,normal_reference_02,normal_reference_03,normal_reference_04,normal_reference_05,normal_reference_06,normal_reference_07,normal_reference_08,normal_reference_09,normal_reference_10,normal_reference_11,normal_reference_12,normal_reference_13,normal_reference_14,normal_reference_15,normal_reference_16,normal_reference_17,normal_reference_18,normal_reference_19
10,-1.7191652,0.0166214,1.7198501,-0.3539517,-0.9543747,-1.71905,0.19108713,-1.8045886,-0.29559368,-0.71130043,0.776089,1.2877913,-0.933367,-1.0749418,1.8003976,-0.51924354,0.16144012,-0.7933097,-0.20138042,-1.3458283,0.5014946,-1.4507525,-0.26392987
11,-1.7218897,0.023770317,1.67978,0.14613308,-0.66760945,-1.5408576,0.71832556,-1.5018363,-0.35831705,-0.7513064,0.70637804,1.0154233,-0.4769263,-0.6385122,1.3382955,-0.4413542,0.2224092,-0.7353293,-0.20350479,-1.3488568,0.9948572,-0.9729595,-0.621352
12,-1.730415,0.02675244,1.6294293,0.5700451,-0.34346238,-1.1892362,1.1906354,-1.0804936,-0.41947335,-0.73105836,0.6020083,0.6147244,-0.0035854736,-0.070859216,0.78053266,-0.29706421,0.31788424,-0.53127104,-0.2974366,-1.1237485,1.3487813,-0.29017404,-0.8733527
13,-1.6942213,0.00896603,1.6367604,0.8669347,-0.083462834,-0.6951489,1.5792947,-0.5716608,-0.46515828,-0.6477577,0.45681292,0.1489169,0.4407128,0.5548317,0.17081496,-0.10488286,0.4684335,-0.25519222,-0.47902504,-0.7398429,1.5030757,0.5051071,-1.0170809
14,-1.701215,0.002850699,1.6201817,0.9933179,0.044132136,-0.12027419,1.8616275,0.008832671,-0.45801142,-0.50331336,0.27155074,-0.29498082,0.82067174,1.151336,-0.42636102,0.11901193,0.6699789,0.037014086,-0.7123112,-0.28333193,1.4380716,1.3093044,-1.04578
15,-1.727183,-0.0060716816,1.6866289,0.91576886,0.047888614,0.46847877,2.0212264,0.5923791,-0.3743809,-0.31812873,0.05559224,-0.63286406,1.0945119,1.6405948,-0.96073025,0.3413558,0.9070249,0.2631825,-0.92392915,0.096111625,1.1882366,2.008116,-0.99202704
16,-1.7275022,0.004079293,1.7159467,0.6475978,-0.04903723,1.0058186,2.0474856,1.1216832,-0.19529758,-0.12458053,-0.1783051,-0.8193771,1.2225115,1.9626814,-1.3697461,0.5452724,1.14496,0.37206838,-1.0583868,0.33722204,0.84820503,2.5006466,-0.8787922
17,-1.7411631,-0.0017907491,1.7450619,0.23715898,-0.16479203,1.4317454,1.9375136,1.539281,0.097611785,0.040967166,-0.42035598,-0.83162695,1.1840465,2.0787086,-1.6151937,0.7089468,1.3480375,0.35147616,-1.0710512,0.42190185,0.50471556,2.7346742,-0.7325317
18,-1.7578875,-0.00054011855,1.7879229,-0.22832552,-0.18954346,1.6988927,1.6974422,1.7768968,0.49599946,0.15988532,-0.6422173,-0.6880708,0.9828359,1.9700843,-1.695806,0.81429136,1.4775572,0.22578488,-0.93584764,0.36174685,0.22388946,2.69727,-0.5576199
19,-1.7268635,0.019965716,1.7363602,-0.6328057,-0.061707284,1.8052461,1.3418779,1.7966495,0.9419681,0.22035484,-0.8295383,-0.45020264,0.67050344,1.6516317,-1.6294298,0.84166956,1.507605,0.055186447,-0.6454247,0.17185242,0.0712059,2.4159322,-0.36985236
20,-1.6632272,-0.01929685,1.7310609,-0.87644017,0.19083501,1.7491465,0.8975833,1.5763886,1.3678324,0.22523606,-0.9660826,-0.20196058,0.29456943,1.1749713,-1.4599873,0.7807415,1.4188919,-0.10983304,-0.20879313,-0.052932747,0.04734792,1.9308237,-0.15913823
21,-1.6891514,-0.015888605,1.7479389,-0.9039918,0.50342786,1.56087,0.40230203,1.1661035,1.6915088,0.20216542,-1.0464853,-0.0074739964,-0.07670463,0.6070354,-1.238709,0.6306483,1.2062758,-0.2175706,0.32799724,-0.26258358,0.096439645,1.307829,0.07126197
22,-1.6973222,-0.014681152,1.7660326,-0.7231685,0.79625225,1.2852317,-0.09741923,0.64408934,1.8411962,0.18794905,-1.0593545,0.06736956,-0.3627306,0.018413333,-0.9850032,0.40839502,0.86487824,-0.23158383,0.92323554,-0.39485332,0.15054089,0.6002239,0.3189446
23,-1.6518117,-0.014066268,1.7366126,-0.39462507,0.9713347,0.95783347,-0.5607401,0.09519843,1.7736793,0.19498695,-0.98739505,0.010034518,-0.5304036,-0.52797574,-0.7242061,0.14893697,0.41792315,-0.13020392,1.5074168,-0.42199376,0.14664383,-0.11542615,0.55063736
24,-1.6311241,0.003971921,1.6947411,-0.026057392,0.98934734,0.596229,-0.9558888,-0.38581005,1.4927033,0.22203986,-0.82427955,-0.14206599,-0.5531658,-0.96651506,-0.4580429,-0.09575151,-0.09949479,0.061749287,1.9861677,-0.36409453,0.06345382,-0.77597076,0.74316967
25,-1.6643083,0.011980487,1.7028867,0.31393507,0.85076296,0.22773838,-1.2660424,-0.70389014,1.042674,0.26279864,-0.57851964,-0.3337162,-0.47751385,-1.262914,-0.21706136,-0.2756976,-0.6314016,0.28887874,2.2684128,-0.2333665,-0.10047921,-1.3344337,0.8500856
26,-1.7229452,-0.003331429,1.7513657,0.54392487,0.597897,-0.13706782,-1.497452,-0.8214202,0.49068916,0.29392818,-0.2698154,-0.50069785,-0.34605867,-1.4026618,0.008138854,-0.34825322,-1.1198566,0.49183393,2.2823625,-0.0910208,-0.30798617,-1.7368284,0.8454965
27,-1.7211032,0.011763521,1.7482139,0.65428007,0.3230281,-0.4995322,-1.6690152,-0.76840794,-0.06599446,0.30327445,0.076811984,-0.5981122,-0.22073624,-1.4034977,0.19775994,-0.29410523,-1.5001848,0.6002319,2.0064282,0.04068247,-0.5077778,-1.9552087,0.7181448
28,-1.7343695,-0.00087899424,1.7602193,0.6727831,0.11568488,-0.852561,-1.7995384,-0.58721095,-0.5534882,0.27250373,0.41184866,-0.58728766,-0.14140463,-1.3074018,0.33536714,-0.13041395,-1.723739,0.5695279,1.4734858,0.12761074,-0.64273804,-1.9766321,0.48374927
29,-1.7124138,-0.0016172034,1.7771832,0.6377773,0.022933533,-1.183414,-1.901609,-0.35874155,-0.92801213,0.20198786,0.68784976,-0.472462,-0.13283458,-1.1586143,0.4059469,0.09141271,-1.7540573,0.40589693,0.76505566,0.2175206,-0.68681985,-1.807299,0.18313369
30,-1.6567541,-0.008953268,1.7235287,0.5851092,0.04199914,-1.4770837,-1.9638981,-0.16187711,-1.1600804,0.10352255,0.86906534,-0.29751325,-0.20611373,-1.0089732,0.40242633,0.30892318,-1.5828805,0.13179174,0.0009337798,0.3000744,-0.6372431,-1.480948,-0.12981029
31,-1.6776773,-0.014259263,1.6947339,0.51963824,0.12437412,-1.7012773,-1.962228,-0.04170402,-1.249276,0.005876251,0.9298895,-0.097186156,-0.3239173,-0.8867518,0.3440041,0.44569188,-1.2433898,-0.17842294,-0.7050133,0.39634398,-0.53129655,-1.061225,-0.39103618
32,-1.6683013,-0.008999611,1.6360873,0.39756012,0.2060893,-1.834165,-1.8571789,-0.018904619,-1.2188169,-0.08492617,0.85992044,0.09242964,-0.4419259,-0.79273313,0.2666697,0.44349527,-0.7897115,-0.46665114,-1.2683945,0.47038132,-0.41002873,-0.6069152,-0.5463643
33,-1.6592479,-0.017050706,1.640135,0.17263383,0.22260931,-1.8451223,-1.6196251,-0.07865212,-1.1048934,-0.15707067,0.672492,0.2558586,-0.5234804,-0.7078668,0.21113247,0.2757176,-0.3025592,-0.67372423,-1.6372705,0.5238624,-0.31603342,-0.18670131,-0.5571019
34,-1.6461806,-0.031936742,1.6127228,-0.16767672,0.16393556,-1.7156682,-1.2336477,-0.1944947,-0.93614095,-0.20133878,0.41183192,0.38886583,-0.53232974,-0.59767073,0.22731008,-0.04300215,0.1377627,-0.7554775,-1.8284175,0.5391664,-0.26347288,0.13287663,-0.42135063
35,-1.6257298,-0.041658655,1.6602724,-0.5698424,0.026824504,-1.4373353,-0.7174364,-0.32495666,-0.74009675,-0.21028516,0.12816174,0.5141274,-0.4560993,-0.425946,0.33833706,-0.44988394,0.47683194,-0.7204993,-1.8617823,0.52129894,-0.24649946,0.3172773,-0.16771127
36,-1.6591636,-0.054949336,1.6426374,-0.91767526,-0.15554012,-1.0168308,-0.1058451,-0.4265466,-0.5542911,-0.20126073,-0.1319563,0.64690137,-0.31191233,-0.18463261,0.52939457,-0.87656415,0.6932259,-0.58333737,-1.7956609,0.47614306,-0.26752916,0.36450756,0.15440015
37,-1.6367857,-0.045225184,1.6852335,-1.0796295,-0.32562277,-0.49398765,0.534575,-0.48489264,-0.39673698,-0.1802064,-0.32012624,0.81106323,-0.11224622,0.13298059,0.745835,-1.2445416,0.7935947,-0.41955176,-1.6541691,0.4244087,-0.2683828,0.29999185,0.48361635
38,-1.6365905,-0.03805348,1.6690346,-0.919016,-0.45209935,0.08266829,1.140359,-0.47496635,-0.28739655,-0.15583177,-0.40362012,1.0043843,0.11720521,0.5044175,0.9048663,-1.4902041,0.8170505,-0.2785609,-1.4547871,0.3985678,-0.19360946,0.1776465,0.7432122
39,-1.6570636,-0.031060021,1.6778364,-0.38742825,-0.50599796,0.66718775,1.6562775,-0.40690023,-0.23748477,-0.12963654,-0.37876597,1.189067,0.34033918,0.8691899,0.9476716,-1.5705256,0.801278,-0.18454269,-1.1673514,0.3812567,-0.04805297,0.06787109,0.8741852
40,-1.6732013,-0.027198039,1.7069876,0.4559212,-0.48067984,1.1930314,2.0526452,-0.29639015,-0.23919396,-0.10925086,-0.26948202,1.3247244,0.52737945,1.1656338,0.8382394,-1.4833335,0.7806917,-0.11396573,-0.7639401,0.4043983,0.1635352,0.0372388,0.8397792
41,-1.7369523,0.013197735,1.6987838,1.4381196,-0.4073207,1.6180121,2.3233001,-0.135263,-0.28469986,-0.09264881,-0.11594143,1.3457423,0.66202664,1.3546097,0.58761954,-1.2545931,0.76211417,-0.031180933,-0.20911749,0.40844566,0.4276684,0.10736222,0.6373869
42,-1.7213757,0.007815104,1.6396646,2.3137932,-0.3234322,1.9105499,2.4807556,0.06498153,-0.3263518,-0.0828505,0.030520367,1.1987114,0.72594625,1.4145441,0.22019269,-0.91795826,0.73505443,0.10676128,0.43545398,0.39543828,0.69690704,0.2858919,0.30664262
43,-1.7006942,0.016618885,1.6899632,2.837898,-0.25026625,2.0515497,2.5468583,0.2929527,-0.31703797,-0.080848075,0.1280125,0.86217564,0.7135021,1.3537487,-0.19784994,-0.5141846,0.6658506,0.3319216,1.100521,0.2684313,0.92584825,0.5373623,-0.09901119
44,-1.6135048,0.013430046,1.7115449,2.8360462,-0.19672541,2.0444918,2.535056,0.5251122,-0.21829787,-0.09205692,0.1483723,0.35791144,0.62480634,1.2097713,-0.57886934,-0.07874019,0.5272289,0.64485633,1.6293631,0.045630287,1.0767013,0.81354296,-0.50950605
45,-1.6292751,-0.016011445,1.7257491,2.2714567,-0.17418434,1.8928149,2.444551,0.7340996,-0.013300518,-0.10147532,0.08839402,-0.25836328,0.46444416,1.0177823,-0.86350805,0.35878062,0.3084035,0.98161405,1.8825657,-0.30419388,1.1195338,1.0769897,-0.863537
46,-1.5619628,-0.009589292,1.7541591,1.2439644,-0.17225146,1.6059653,2.256749,0.87825346,0.28565785,-0.093510374,-0.03446486,-0.9045653,0.24982905,0.833021,-1.0090353,0.7756252,0.030534765,1.2889313,1.794971,-0.6627892,1.0413027,1.2651423,-1.1136887
47,-1.5747212,-0.0007630777,1.6545695,-0.03478702,-0.15524358,1.2091049,1.9452655,0.9351783,0.6305422,-0.07530413,-0.17941684,-1.479273,-0.008781284,0.6841533,-1.0035388,1.1452816,-0.27505493,1.4850951,1.3575217,-0.9912084,0.82508636,1.3325287,-1.2333208
48,-1.598378,0.0012707486,1.6748495,-1.3258694,-0.12534384,0.7209105,1.4902229,0.88025165,0.958139,-0.041327626,-0.30629733,-1.9051853,-0.29294392,0.5763123,-0.9031907,1.442059,-0.55767125,1.4844903,0.6649229,-1.1940459,0.48231137,1.258686,-1.2171283
49,-1.6585792,0.009002705,1.6658486,-2.401471,-0.069936864,0.17196873,0.89176315,0.71320605,1.2119119,0.024304453,-0.39126697,-2.1190133,-0.5504523,0.4777638,-0.7641662,1.6485074,-0.7779604,1.2446967,-0.12026632,-1.2697734,0.058797836,1.0503318,-1.0845263
50,-1.6633593,0.009525762,1.7046965,-3.0920596,-0.015027335,-0.3987704,0.17972226,0.4498399,1.3524737,0.11191698,-0.41737232,-2.1189542,-0.74407655,0.35021907,-0.64527893,1.7300307,-0.92276555,0.7846796,-0.7896092,-1.2137612,-0.40615046,0.71862894,-0.8506744
51,-1.6649692,-0.0063657793,1.6837672,-3.3469098,0.020592112,-0.9489738,-0.583051,0.12552233,1.3678398,0.20758119,-0.39657035,-1.9242527,-0.8231447,0.16473426,-0.5576857,1.6803316,-0.99165374,0.17302679,-1.1810446,-1.0970505,-0.84973633,0.29136646,-0.55372435
52,-1.6728505,0.006487455,1.6561532,-3.2097423,0.015995042,-1.4191602,-1.3164545,-0.20943475,1.2700503,0.29700416,-0.35760552,-1.5708593,-0.7482589,-0.10304334,-0.49530822,1.50012,-0.99208283,-0.4910687,-1.2055662,-0.9711939,-1.1997904,-0.19531976,-0.22000127
53,-1.6951427,0.008265528,1.6460903,-2.750333,-0.042327654,-1.7560025,-1.9466869,-0.50704956,1.087663,0.38304594,-0.30863795,-1.1062233,-0.53486156,-0.43569648,-0.43921632,1.2072889,-0.9556183,-1.1180735,-0.8835991,-0.8759695,-1.4213791,-0.6782714,0.11846877
54,-1.6827401,0.021957317,1.5929328,-2.0852485,-0.15698582,-1.9191592,-2.4095685,-0.73165804,0.86193126,0.45516732,-0.25550243,-0.59037364,-0.20621094,-0.8024886,-0.37427783,0.8496392,-0.8843941,-1.5984807,-0.3129876,-0.8303649,-1.4797126,-1.0988561,0.43294117
55,-1.6536899,0.01493303,1.6239644,-1.3188139,-0.31382218,-1.8975317,-2.674067,-0.863491,0.61373824,0.5143541,-0.18735932,-0.062363192,0.1640525,-1.1583039,-0.2985419,0.46430936,-0.7656166,-1.8961338,0.31988534,-0.7885043,-1.3694305,-1.4042399,0.6844698
56,-1.6284959,-0.022813145,1.6301961,-0.5192036,-0.47421378,-1.6996465,-2.7350476,-0.88491315,0.35014576,0.5448973,-0.07325142,0.4404211,0.49604356,-1.4389459,-0.21561868,0.09625156,-0.5849075,-1.9952484,0.85374427,-0.6571771,-1.1139292,-1.5561247,0.8449375
57,-1.6313686,-0.01691972,1.6423342,0.2678202,-0.5871831,-1.3717705,-2.6289392,-0.7867329,0.070572555,0.530607,0.1265275,0.8815021,0.7222666,-1.5985276,-0.13581386,-0.22247505,-0.3318944,-1.9011428,1.1603771,-0.4130867,-0.7279623,-1.5367796,0.87470496
58,-1.6510956,0.0043683,1.6362023,0.9756628,-0.6207561,-0.96586627,-2.4010813,-0.5732529,-0.23802558,0.4626362,0.4242841,1.2478026,0.79507786,-1.6181011,-0.03691364,-0.47413254,0.005839408,-1.663343,1.1987107,0.017076276,-0.2641379,-1.3612357,0.7748065
59,-1.6461036,-0.016445706,1.633272,1.5513159,-0.5335081,-0.5490094,-2.0980604,-0.26799512,-0.5757631,0.3261268,0.8078381,1.523876,0.70353836,-1.5075371,0.08629463,-0.66270167,0.40261194,-1.3238522,1.0120887,0.590084,0.22587512,-1.0668064,0.5525596
60,-1.6831849,0.008365274,1.6678191,1.9606987,-0.32921574,-0.16601308,-1.767808,0.07983489,-0.9267053,0.12716712,1.2267246,1.6726525,0.46673372,-1.287563,0.23993602,-0.8035556,0.81926286,-0.89479446,0.6667206,1.3079967,0.7061006,-0.7108788,0.2503933
61,-1.6953381,0.021474134,1.6873053,2.1469977,-0.042843986,0.16110064,-1.4327077,0.41802093,-1.2498187,-0.13423938,1.5932862,1.6852227,0.15967086,-0.99159956,0.4173278,-0.9157451,1.1910045,-0.40438437,0.26971567,2.02726,1.1183743,-0.33764437,-0.069425255
62,-1.7140055,-0.006102227,1.7173841,2.1025808,0.2866414,0.4351739,-1.092252,0.69017255,-1.4827397,-0.43284744,1.8182538,1.5667009,-0.13203052,-0.66647476,0.62434995,-1.0145376,1.4570314,0.12103259,-0.10349478,2.671641,1.4011667,0.02408554,-0.33743504
63,-1.6898661,-0.020756017,1.6793953,1.8448607,0.62200916,0.6743091,-0.73906565,0.853673,-1.5798205,-0.73214597,1.8175982,1.3302203,-0.34570435,-0.33099133,0.8552338,-1.1099136,1.5764235,0.66055554,-0.395048,3.067325,1.5175194,0.3578591,-0.5010605
64,-1.6449096,-0.0026497683,1.7327917,1.4354018,0.9064944,0.8938289,-0.36099097,0.87356424,-1.4978844,-1.0047467,1.5485101,1.0275624,-0.45797092,-0.007790341,1.0956028,-1.192385,1.5372146,1.1846194,-0.5710719,3.1662045,1.4834843,0.67184156,-0.5203186
65,-1.6875263,-0.010294224,1.7100344,0.94501644,1.1128479,1.0989273,0.04019126,0.75044584,-1.2264252,-1.2040275,1.0302322,0.71307635,-0.49588776,0.28614262,1.2877636,-1.2537885,1.3458211,1.6426651,-0.6452105,2.8876355,1.3052793,0.9682825,-0.39130372
66,-1.6517866,-9.69643e-05,1.6878078,0.45689237,1.222115,1.2785152,0.46247005,0.5247223,-0.7892887,-1.3005327,0.3318183,0.42735854,-0.4820384,0.53860676,1.3830734,-1.2817872,1.0397826,2.007246,-0.6449963,2.2765515,1.0119135,1.2424062,-0.14039879
67,-1.6539645,-0.006162004,1.681798,0.041139647,1.1968335,1.3961365,0.88784987,0.25698918,-0.25172314,-1.2762765,-0.4457067,0.21473852,-0.45923078,0.73436236,1.3376101,-1.2525067,0.6650517,2.2203052,-0.59404826,1.391912,0.6760827,1.464276,0.17134464
68,-1.6370802,-0.016770368,1.6768212,-0.24870495,1.0357352,1.4104826,1.2854587,0.03367177,0.30043516,-1.1164912,-1.192579,0.08494617,-0.4282916,0.864207,1.1292138,-1.1571956,0.2597125,2.264271,-0.50340515,0.35213384,0.34137246,1.5914747,0.48514324
69,-1.7015889,-0.014504126,1.6688249,-0.3976328,0.7489077,1.2756841,1.6243353,-0.0873341,0.77793896,-0.8296667,-1.8072996,0.009111517,-0.38240072,0.927818,0.7974602,-0.9831859,-0.1493028,2.1334846,-0.39242104,-0.75198096,0.05489955,1.5804881,0.7279809
70,-1.6531605,-0.022757074,1.665325,-0.42280728,0.38176376,0.9811765,1.8735294,-0.09429669,1.107077,-0.43688706,-2.2186942,-0.05946328,-0.29481614,0.9441055,0.37303802,-0.72720915,-0.5498694,1.8393532,-0.26366898,-1.7837085,-0.16125192,1.3888912,0.86372536
71,-1.6528126,-0.017267095,1.6321151,-0.35975447,-0.023960413,0.5533342,2.014945,-0.009217221,1.2390891,0.03640169,-2.4011595,-0.16356091,-0.13223039,0.9267694,-0.10628879,-0.40058205,-0.9148696,1.4103223,-0.13427168,-2.6475327,-0.31248173,1.0166279,0.8668933
72,-1.6585698,-0.02319986,1.6505243,-0.23703709,-0.43346724,0.05674005,2.0534053,0.098091565,1.1578323,0.5573436,-2.3608334,-0.33671504,0.1171725,0.90788406,-0.57390106,-0.010672719,-1.2127907,0.8942738,-0.045696758,-3.2748346,-0.43126133,0.4977436,0.7382345
73,-1.6636549,-0.041774273,1.645451,-0.07809671,-0.77951944,-0.42118385,1.9932224,0.16289777,0.8770981,1.0747856,-2.1166162,-0.59494376,0.4297345,0.90910286,-0.985946,0.41332868,-1.4102606,0.32913795,-0.004093017,-3.607835,-0.5514269,-0.08696021,0.4931321
74,-1.6142814,-0.03876321,1.683617,0.08370211,-0.99741215,-0.7936491,1.8501244,0.12074223,0.44408315,1.537774,-1.7134236,-0.92072797,0.7237687,0.9299553,-1.3167602,0.833635,-1.4819397,-0.23861755,-0.023092505,-3.6122139,-0.6796838,-0.64624566,0.19064882
75,-1.7307647,-0.040982507,1.6510404,0.21779455,-1.0476745,-1.0149904,1.6408486,-0.03856499,-0.06977868,1.8781328,-1.1887403,-1.2593673,0.90679324,0.94535434,-1.5119367,1.2081388,-1.4078254,-0.7588243,-0.10012158,-3.3088956,-0.8018007,-1.1072787,-0.12771168
76,-1.6699252,-0.016308468,1.5859861,0.28647545,-0.91991824,-1.069624,1.3774468,-0.28048325,-0.58524305,2.0227935,-0.59084904,-1.5246798,0.9105122,0.9297451,-1.5541002,1.4949117,-1.1930522,-1.1991233,-0.22049282,-2.731925,-0.9092537,-1.4099786,-0.40503886
77,-1.6619679,0.022979287,1.6345679,0.24487945,-0.6529692,-0.9908025,1.0717201,-0.55044496,-1.0115079,1.9285911,0.021796592,-1.6602925,0.71796006,0.8410972,-1.4635012,1.6586374,-0.8731288,-1.5399626,-0.33589205,-1.9216627,-0.9731882,-1.5438576,-0.6146208
78,-1.7099357,0.01107978,1.646581,0.08163873,-0.30603027,-0.8391538,0.733752,-0.7655267,-1.2660671,1.5843999,0.6024728,-1.6310343,0.35435507,0.6730514,-1.2457067,1.6793352,-0.5121551,-1.7549306,-0.42595798,-0.9344078,-0.97451913,-1.5253769,-0.73512536
79,-1.6199509,-0.017670637,1.6944711,-0.18059842,0.023259733,-0.6827984,0.36605144,-0.8529975,-1.2960241,1.0104346,1.091716,-1.4315459,-0.0689029,0.41794693,-0.94523364,1.557458,-0.16187337,-1.8271989,-0.46786007,0.12414077,-0.90906185,-1.3862554,-0.7648127
80,-1.6414051,0.012744603,1.6617149,-0.4991677,0.25729004,-0.5870916,-0.023339968,-0.77694845,-1.0842853,0.28523856,1.4353428,-1.0877614,-0.42987248,0.10056872,-0.5887524,1.310387,0.12383946,-1.774913,-0.4319861,1.1317159,-0.79552203,-1.163121,-0.71692544
81,-1.652343,0.02884299,1.7226733,-0.80127555,0.3552844,-0.5648146,-0.419064,-0.56470597,-0.6405833,-0.4850814,1.599591,-0.6370596,-0.63010794,-0.22761586,-0.24360579,0.975677,0.328294,-1.6244937,-0.286609,2.00095,-0.6655954,-0.88971233,-0.633337
82,-1.6315252,0.031659994,1.7685292,-1.0080597,0.28269172,-0.5846582,-0.80024683,-0.28579995,-0.03095893,-1.1850797,1.5820572,-0.13459618,-0.62992924,-0.5229303,0.015949627,0.59817344,0.45387608,-1.3662633,-0.043248743,2.6340907,-0.5569912,-0.57583654,-0.5399449
83,-1.5870401,0.042099454,1.7586539,-1.0538464,0.08168045,-0.5873458,-1.1386971,-0.032545492,0.6477117,-1.7104086,1.4193295,0.3683026,-0.464779,-0.7553354,0.15098336,0.22773364,0.5399283,-1.0233943,0.29640907,2.96961,-0.46728036,-0.22523865,-0.45642978
84,-1.5684714,0.04836841,1.6996007,-0.9110183,-0.14807224,-0.5051591,-1.4048408,0.1063188,1.2873379,-2.000999,1.1671113,0.8291859,-0.2299956,-0.9107551,0.16672969,-0.09660418,0.6395291,-0.64492893,0.6951207,3.0142038,-0.3888182,0.16260315,-0.39102936
85,-1.5527697,0.042186897,1.6909932,-0.60499316,-0.3278331,-0.29628354,-1.5736622,0.10173368,1.7726198,-2.0336082,0.88850874,1.2143205,-0.057014216,-1.0117888,0.08537787,-0.35716644,0.794976,-0.2788566,1.0796521,2.78035,-0.28743374,0.56786996,-0.33900282
86,-1.5733631,0.06876963,1.6837394,-0.19156581,-0.40693948,0.055066336,-1.6291342,-0.03900007,2.023899,-1.8272988,0.6546151,1.4995317,-0.028212829,-1.0847423,-0.036097184,-0.55369914,1.0018029,0.05826894,1.36975,2.3043008,-0.09817591,0.95617014,-0.28156403
87,-1.5745007,0.05151499,1.6539977,0.24999154,-0.32470965,0.5209236,-1.567568,-0.24042062,1.9979843,-1.4430276,0.50406057,1.6620588,-0.18920106,-1.1480829,-0.1470299,-0.6965534,1.232869,0.31863868,1.4869113,1.6772091,0.19885696,1.2726045,-0.2025648
88,-1.5860022,0.043993,1.6405472,0.62048095,-0.09156595,1.0299265,-1.4118823,-0.38969678,1.7085232,-0.9512827,0.43790242,1.6932015,-0.47240475,-1.2130003,-0.17490366,-0.79647666,1.429509,0.46414974,1.3573419,0.97189933,0.58183223,1.4832183,-0.08996321
89,-1.6434935,0.0037306508,1.6575203,0.8520772,0.21520595,1.4831194,-1.187944,-0.39214614,1.205352,-0.4227539,0.42697904,1.5946894,-0.7614359,-1.256865,-0.08594465,-0.86949575,1.5219201,0.4731911,0.9836273,0.3139717,1.0359834,1.5565035,0.051129084
