time_index,normal_p05,normal_p50,normal_p95,normal_reference_00,normal_reference_01,normal_reference_02,normal_reference_03,normal_reference_04,normal_reference_05,normal_reference_06,normal_reference_07,normal_reference_08,normal_reference_09,normal_reference_10,normal_reference_11,normal_reference_12,normal_reference_13,normal_reference_14,normal_reference_15,normal_reference_16,normal_reference_17,normal_reference_18,normal_reference_19
12,-1.0904018,-0.513193,0.7625497,0.7638109,-0.84079695,-0.9317452,-0.21476796,-0.6893468,0.48552138,0.5633162,-1.0450569,-0.76931626,0.29342204,0.035579637,0.5863787,-0.63385916,0.8217754,-0.7324719,-1.2458758,0.6318859,-0.7013068,0.84035444,0.56911683
13,-1.125164,-0.6302061,0.3533278,0.36549383,-0.8197231,-0.99110657,-0.21476817,-0.6905278,0.29916912,0.16919053,-1.1447093,-0.7820261,0.08345476,0.03557963,0.050296567,-0.67291456,0.49856454,-0.84203494,-1.2340043,0.12806761,-0.7013314,0.075143084,-0.047081385
14,-0.8117787,1.101856,1.7341783,1.5304234,0.64155835,-0.019729074,-0.1803514,-0.8879212,1.6708593,1.5771676,0.006937479,-0.741411,1.6285825,0.45417327,1.430759,0.13338982,1.5281382,0.10740795,0.83003455,1.5711209,1.392634,1.6684514,1.3942287
15,-0.8169861,0.9968307,1.6141791,1.437641,0.49913007,0.23472983,-0.21031491,-0.88666564,1.5086138,1.4649006,0.10825606,-0.804328,1.4498965,0.33527693,1.2627287,0.06448542,1.429612,-0.13743661,0.8118074,1.4779707,1.3265496,1.5634553,1.1541862
16,-0.7232365,0.78993237,1.3707293,1.2543724,0.21332508,0.31670454,-0.22197561,-0.7435799,1.1305203,1.279005,0.14562145,-0.71780264,1.1207198,0.31518257,0.90179074,-0.04658175,1.2319897,-0.58219063,0.7923729,1.2847894,1.2207878,1.3705583,0.9291761
17,-0.7295402,0.62223995,1.2084253,1.093962,-0.055194244,0.3556091,-0.28618467,-0.569192,0.9241788,1.1145171,0.17944236,-0.7410421,0.9726455,0.11922107,0.69136363,-0.20463116,1.0657314,-0.57527304,0.7655218,1.1441826,1.2817025,1.1806335,0.6939651
18,-0.6416303,0.40651703,0.9932421,0.75242233,-0.47264618,0.60016954,-0.2541808,-0.46861798,0.5325586,0.7204266,0.4139576,-0.5544132,0.57230055,0.018136552,0.35148203,-0.580821,0.7752471,-0.67606974,0.7184728,0.6574352,1.1165276,0.9619172,0.3119091
19,-0.6289175,0.237777,0.7970632,0.56144035,-0.54384094,0.67473394,-0.21917844,-0.386156,0.28163403,0.456569,0.5882905,-0.44613138,0.29954076,0.026059877,0.0971816,-0.5979617,0.6346816,-0.7891072,0.7242399,0.45973614,0.57771873,0.6339562,0.019576572
20,-0.64166534,0.07393464,0.7621309,0.31415176,-0.61370414,0.79466337,-0.21489663,0.02672672,0.07269423,0.1327988,0.6072633,0.07398727,0.058456972,0.035559997,-0.06574429,-0.64142555,0.4284251,-0.45342773,0.6309435,0.12611587,0.23773569,0.3579338,-0.19251798
21,-0.6951381,-0.041232694,0.68356836,0.050968565,-0.45332986,0.7931019,-0.21476796,0.64408445,-0.10168542,-0.16139258,0.591163,0.3227678,-0.06906211,0.03560284,-0.5700441,-0.61123294,0.2160488,-0.27473694,0.39255202,-0.13471211,-0.2928133,-0.060650475,-0.8019458
22,-0.7480118,-0.19215353,0.60883874,-0.3334731,0.036334787,0.5061095,-0.21476796,0.6173076,-0.5861504,-0.35457608,0.3428613,0.5751968,-0.60515326,0.035569772,-0.7416126,0.2390888,-0.10995329,0.32538727,0.08751387,-0.43160337,-0.7817675,-0.29239455,-0.7281646
23,-0.84998864,-0.32365367,0.53289866,-0.5699711,0.16488706,-0.17834236,-0.21480429,0.39471394,-0.798465,-0.7003498,0.028499678,0.5500607,-0.8301552,0.035573073,-0.6567631,0.3867941,-0.544375,0.29206875,-0.1869412,-0.67893416,-0.7306909,-0.6403322,-0.63198584
24,-0.930688,-0.6171719,-0.1878989,-0.9193622,-0.33254057,-0.7281907,-0.21476747,-0.6982279,-0.70236814,-0.96520215,-0.72450024,-0.22893341,-0.8143058,0.035579253,-0.49370435,-0.44836816,-0.8553376,-0.2079936,-0.8418346,-0.92787105,-0.70111114,-0.8676221,-0.43604603
25,-1.1430708,-0.6791455,-0.2217532,-0.9704173,-0.5355891,-0.8480747,-0.21476798,-0.6925634,-0.62512845,-0.8633723,-1.0638224,-0.6546509,-0.68435496,0.03557969,-0.50367725,-0.65861094,-1.0683371,-0.4683943,-1.1072806,-0.8425348,-0.7012666,-0.75487757,-0.5355183
26,1.2826594,1.8919342,2.1995199,1.9027326,1.7995462,1.9158224,0.92324525,1.9872675,2.193933,1.9601297,1.8695002,1.5249393,2.0578823,0.4119212,2.1424608,1.9023664,1.8789771,1.6541123,1.8412484,1.9435009,2.1255279,2.0553129,1.9380333
27,0.4440492,1.5292809,1.8418944,1.4914522,1.3539329,1.6785067,-0.08457243,1.7499425,1.661795,1.5311806,1.6640586,1.3899258,1.654117,0.7619558,1.556776,1.4969116,1.4625871,1.2010868,1.6218209,1.5466363,1.8699687,1.6411977,1.3786372
28,0.38351387,1.4032965,1.746776,1.3736455,1.2426533,1.5829362,-0.05972049,1.7152069,1.426165,1.4079278,1.5801528,1.3324358,1.4690306,0.80588865,1.2393302,1.4360888,1.3496332,0.98897064,1.4922571,1.4057626,1.7737277,1.5188456,1.1976357
29,-0.079622895,0.7832955,1.124031,0.9316175,0.39777356,1.0172359,-0.2909272,0.92233366,0.73153114,0.9409802,1.0708233,0.5887667,0.8170745,0.2177464,0.5729956,0.6134775,0.9050237,0.363408,1.0486214,0.95861673,1.3180672,1.0082974,0.5265469
30,-0.21627708,0.4486205,0.892197,0.6034811,0.17696775,0.8991267,-0.22453275,0.8873222,0.16183455,0.5893491,0.96544105,0.5567272,0.43071705,0.01977732,0.06363813,0.44302583,0.5759943,0.21197961,0.852965,0.5993841,0.5353683,0.43987352,0.08048667
31,-0.34221157,0.1627078,0.7193037,0.24451892,0.12087628,0.6341296,-0.21488018,0.9329657,-0.20082188,0.176868,0.7712206,0.5940189,-0.047818776,0.03556921,-0.37349957,0.3758981,0.24695466,0.26377544,0.54130846,0.24547905,-0.0846473,-0.1280954,-0.3385098
32,-0.52642596,-0.04477083,0.61202013,-0.09267768,0.1758221,0.18309075,-0.21487929,0.9548255,-0.5245035,-0.17580828,0.526006,0.53791034,-0.33684975,0.035560478,-0.47862822,0.49189103,0.0057246704,0.26545697,0.2788636,-0.1446877,-0.6303041,-0.3718992,-0.4303967
33,-0.69743,-0.25847137,0.37006158,-0.46612942,0.16884148,-0.31626305,-0.2146005,0.48613235,-0.58384943,-0.50417924,0.1924608,0.34061617,-0.5821482,0.035878245,-0.44895238,0.49452433,-0.41554278,0.21723515,-0.041175075,-0.5013416,-0.72299093,-0.72611016,-0.36853963
34,-0.77418816,-0.42252004,0.1581104,-0.68921566,0.09157228,-0.65097326,-0.21476613,-0.4708696,-0.5539366,-0.7302102,-0.13667001,-0.016723307,-0.669342,0.03557999,-0.41765314,0.19924314,-0.6391591,0.11913222,-0.33356,-0.73993015,-0.7037615,-0.7333731,-0.3480566
35,-0.9250825,-0.5776763,-0.081454806,-0.88216764,-0.13543673,-0.87933946,-0.21476804,-0.69885504,-0.57876754,-0.7520922,-0.6123388,-0.48623252,-0.6654428,0.035579633,-0.45489442,-0.6439856,-0.916661,-0.08617901,-0.69020927,-0.8745679,-0.7012115,-0.73472553,-0.3989591
36,-1.0403728,-0.70093304,-0.22175324,-1.0939724,-0.68365854,-0.7611094,-0.214768,-0.6929984,-0.7746505,-1.0603935,-0.957994,-0.51359206,-0.85220385,0.03557968,-0.56570643,-0.6533918,-1.0484118,-0.6132084,-1.0887012,-0.9601744,-0.7012605,-0.69866174,-0.5172939
37,-1.2199976,-0.8459321,-0.2217532,-1.1150912,-0.7682465,-1.0155549,-0.21476796,-0.6930463,-0.7872754,-1.0550715,-1.1496356,-0.7662528,-0.8602406,0.03557964,-0.76110476,-0.6538269,-1.1415426,-0.78707147,-1.2646077,-0.9943356,-0.70125484,-0.9564721,-0.7569717
38,-0.75882405,0.57301784,1.2088064,0.9419202,-0.4744235,0.56246483,-0.2672314,-0.5192276,0.7927815,0.93826723,0.632702,-0.7116373,0.7237649,0.016239721,0.57190746,-0.6757803,0.9449151,-0.7073643,0.923401,0.91982996,1.4602149,1.186987,0.5242598
39,-0.83168924,0.98312545,1.5939043,1.4133501,0.48347384,0.199102,-0.21512584,-0.8875192,1.494712,1.439559,0.06454041,-0.82414836,1.4212126,0.31427813,1.253712,0.053568095,1.4074119,-0.1425456,0.7866166,1.4513109,1.3255178,1.54789,1.1482588
40,-0.8809626,0.40397447,0.91684526,0.7653841,-0.1048783,-0.021767892,-0.2629691,-0.70225716,0.6318529,0.8054521,-0.11434942,-0.8945289,0.66378653,0.13608044,0.4872738,-0.24228647,0.7390887,-0.703325,0.40627825,0.8120451,0.9941102,0.8780182,0.571982
41,-0.7190745,0.47390157,1.0620991,0.87575537,-0.404152,0.38160866,-0.27600142,-0.48914203,0.81368494,0.8404424,0.30427736,-0.74527574,0.78671473,0.037079625,0.5809339,-0.6138,0.8940402,-0.6297818,0.68913114,0.8375442,1.2276719,1.0396016,0.47978237
42,-0.6766475,-0.14720339,0.5336259,0.019537529,-0.24755058,0.4036963,-0.21838301,0.04007175,0.09480204,-0.24731953,-0.01840374,-0.5360293,-0.2919376,0.02726823,-0.09889108,-0.12319344,0.27731243,-0.81702316,-0.03131217,-0.2631612,0.11829741,0.40841147,-0.10562194
43,-0.7867456,-0.5330521,-0.06744812,-0.7767627,-0.2347195,-0.5187096,-0.21476178,-0.30202702,-0.6316277,-0.79183704,-0.38165745,-0.25703222,-0.77309006,0.035581,-0.5705299,-0.043205526,-0.7659901,-0.201076,-0.54996085,-0.78994894,-0.6886272,-0.67026097,-0.51860476
44,-0.65891814,-0.4872111,-0.14669432,-0.5781973,-0.48826283,-0.19121662,-0.21476796,-0.15443327,-0.5092543,-0.67164403,-0.257405,-0.22813451,-0.56656843,0.035589576,-0.5960139,-0.4823316,-0.49717417,-0.35803774,-0.4331074,-0.66566426,-0.5325095,-0.54435515,-0.703286
45,-1.0140219,-0.6904783,-0.22175322,-0.9255731,-0.3364617,-0.9455372,-0.21476802,-0.69757855,-0.6635342,-0.8260849,-0.8261048,-0.70074415,-0.7480333,0.035579637,-0.586244,-0.6609278,-0.97138435,-0.40451264,-0.9292704,-0.9110977,-0.70119244,-0.77895963,-0.56060195
46,-0.8074439,-0.46077725,0.14359859,-0.6291887,0.013437364,-0.15345688,-0.21476796,0.31536385,-0.7917094,-0.6929707,-0.27365533,0.12593263,-0.8074183,0.035582,-0.7221778,0.05384415,-0.59443957,-0.0076027066,-0.44349742,-0.586594,-0.681959,-0.5358484,-0.7139194
47,-1.0511354,-0.6615965,-0.2217532,-0.87778133,-0.67102474,-0.89743316,-0.21476796,-0.6932184,-0.61247593,-0.9397113,-1.0396394,-0.5817019,-0.74037635,0.035579644,-0.47118273,-0.6547533,-0.85934025,-0.43272117,-1.1275157,-0.8384314,-0.70125246,-0.6359341,-0.4420179
48,-1.1549822,-0.7963482,-0.2217532,-0.9718926,-0.7460393,-0.96157485,-0.21476796,-0.6930821,-0.7687286,-0.9606199,-1.1448331,-0.7989139,-0.8605619,0.035579644,-0.6318306,-0.6540175,-0.97398096,-0.6500594,-1.2244145,-0.928548,-0.70125437,-0.8370902,-0.6173883
49,-1.0679499,-0.7092221,-0.22175218,-0.84517413,-0.46194923,-0.8763049,-0.214767,-0.6933982,-0.6768674,-0.7904167,-1.0633957,-0.7210828,-0.74668187,0.035579395,-0.57325697,-0.6642624,-0.8952177,-0.3384061,-1.1053587,-0.8768013,-0.7011635,-0.77276474,-0.50320643
50,-0.75981694,0.106031284,1.0570898,0.1710952,-0.4058928,1.1722457,-0.21476796,1.2264572,0.022384938,0.0022889837,0.9906259,0.45472836,0.06891035,0.03558685,-0.6768488,0.071177974,0.3720151,-0.28490612,0.77516204,-0.07263644,-0.48470175,0.11356054,-0.77661294
51,-0.80848706,0.87097347,1.4454938,1.2897971,0.31360415,0.23925377,-0.22041146,-0.84129006,1.2835855,1.315046,0.081208326,-0.80029804,1.2053757,0.2911706,1.0631939,-0.014316682,1.2747517,-0.47893873,0.7623978,1.3207335,1.2610315,1.4316901,1.0356694
52,-0.7736228,0.50969476,1.0649642,0.9410683,-0.12687011,0.21227476,-0.27642745,-0.6212464,0.81392074,0.9681627,0.08792083,-0.78956085,0.8476184,0.078599125,0.5951329,-0.29347935,0.90622354,-0.6056777,0.6303939,0.99512005,1.1860664,1.0376618,0.59934306
53,-0.668993,0.25480694,0.754292,0.6037123,-0.57579494,0.4635538,-0.23604356,-0.47507325,0.28652534,0.57911646,0.4054292,-0.5362386,0.4364153,0.0208223,0.1764997,-0.6315219,0.6035539,-0.75584847,0.59918505,0.5905373,0.92306554,0.6890207,0.087955385
54,-0.62425905,-0.25412208,0.18699203,-0.20961487,-0.59878397,0.21224633,-0.21476796,0.14351746,-0.5131689,-0.2809246,0.0878174,0.09811079,-0.33977208,0.03558991,-0.54610634,-0.5488153,-0.23892076,-0.1028508,-0.022504097,-0.22553071,-0.49511832,-0.33008632,-0.63361216
55,-0.7905881,-0.47462186,0.03178074,-0.6100686,-0.17653374,-0.5503767,-0.21479362,0.15167594,-0.71530306,-0.6364737,-0.18264577,-0.06429257,-0.7104503,0.035576172,-0.60670763,0.056539297,-0.5962977,-0.12902568,-0.36180502,-0.638373,-0.70742196,-0.80046624,-0.58142173
56,-0.8792235,-0.65174985,-0.16759987,-0.8041887,-0.32618308,-0.783381,-0.21476796,-0.3488204,-0.7393657,-0.8253376,-0.58485067,-0.3630249,-0.8488581,0.035579894,-0.64054066,-0.20101152,-0.7933054,-0.28891402,-0.6663995,-0.8279695,-0.6992226,-0.8692338,-0.6186476
57,-0.9354356,-0.6138699,-0.11919969,-0.856944,-0.15088943,-0.8897058,-0.21476796,-0.6965928,-0.6771714,-0.85487974,-0.5069343,-0.4171779,-0.74368274,0.035579648,-0.5554651,-0.40666276,-0.8279946,-0.21697474,-0.6466664,-0.9337972,-0.7012051,-0.8202226,-0.5182185
58,-1.0130997,-0.6694284,-0.22175324,-0.9581432,-0.28589994,-0.95107657,-0.21476802,-0.6976173,-0.65679866,-0.84098613,-0.8005162,-0.6439452,-0.7412082,0.035579633,-0.5587547,-0.6537673,-1.0089707,-0.32269838,-0.8640192,-0.9308804,-0.70120287,-0.8186698,-0.53739697
59,-1.0612382,-0.6904914,-0.2217532,-0.9489743,-0.37298456,-0.9603483,-0.21476798,-0.6933169,-0.68404096,-0.8515329,-0.93786687,-0.689846,-0.7602013,0.035579644,-0.5633061,-0.6666113,-0.99839157,-0.3673359,-0.9843658,-0.9286044,-0.70127547,-0.8070909,-0.52386665
60,-1.1275512,-0.7787827,-0.22175261,-0.96819973,-0.5572898,-1.0073336,-0.21476743,-0.6946494,-0.7402114,-0.88078386,-1.1063203,-0.7952756,-0.8217398,0.035579737,-0.6727762,-0.662907,-1.0201263,-0.5457838,-1.1360567,-0.95915985,-0.7011554,-0.8648112,-0.62997234
61,-1.0216076,-0.66088307,-0.21943173,-0.84691435,-0.28228676,-0.890673,-0.21476682,-0.6979199,-0.6024844,-0.7303148,-0.90490735,-0.642078,-0.69352305,0.035579596,-0.5216732,-0.66799647,-0.9292199,-0.2244019,-0.9476415,-0.8595775,-0.700997,-0.75180453,-0.44887146
62,-1.1273428,-0.25902808,0.5802731,-0.92191344,0.35155958,-1.0079082,-0.21476796,-0.691933,-0.17175034,-0.4497775,-0.4082429,0.28866273,-0.33397037,0.035579644,0.07933508,-0.68404555,-1.1589047,0.6386784,-0.5269997,-0.7615338,-0.7012949,-0.4758984,0.17356187
63,-0.7775553,0.62120813,1.2459923,1.088167,-0.01120576,0.25111595,-0.2857554,-0.6525561,0.93300325,1.1109618,0.10284514,-0.7746169,0.96743155,0.14533459,0.7318383,-0.20964956,1.0678065,-0.5947787,0.7216819,1.1271098,1.2926651,1.2007005,0.77876914
64,-0.7335304,0.26578194,0.7434753,0.6302668,-0.58424443,0.33597925,-0.24486119,-0.5327851,0.35174417,0.65572774,0.28591686,-0.62632143,0.5450921,0.018990802,0.2166242,-0.65858847,0.58795816,-0.7655188,0.50354224,0.6358751,1.013497,0.69225013,0.15276001
65,-0.6818581,0.079338335,0.54641545,0.40116626,-0.6826052,0.44408327,-0.21273345,-0.3868153,0.077364676,0.36423036,0.4006453,-0.4796163,0.19797595,0.033944048,-0.11268071,-0.63663185,0.39221352,-0.7736713,0.48991752,0.3991498,0.35974848,0.3146205,-0.13789596
66,-0.65705305,-0.15384594,0.20797268,0.009523227,-0.5997211,0.20753548,-0.21476796,-0.059791517,-0.282416,-0.08870652,0.17199276,-0.03591405,-0.22524226,0.03562489,-0.37709925,-0.45016494,0.008200265,-0.3853019,0.21263026,-0.02807515,-0.00073185,-0.25141758,-0.5851249
67,-0.7090813,-0.38545007,0.100025006,-0.47850856,-0.18375126,-0.33800572,-0.21476796,0.39678818,-0.65550184,-0.48154977,0.022802828,-0.010326308,-0.6322219,0.035578106,-0.6245378,-0.00015241295,-0.44989657,-0.10056727,-0.21818317,-0.51950043,-0.71378726,-0.72356486,-0.6050866
68,-0.78980315,-0.51036143,0.014484812,-0.64238924,-0.23602182,-0.59390205,-0.2147835,0.1371013,-0.7438012,-0.66579384,-0.1929676,-0.13463971,-0.7314162,0.0355785,-0.6602247,0.018793475,-0.61605024,-0.16911432,-0.39133614,-0.65183556,-0.7093673,-0.79830116,-0.6466975
69,-0.8499487,-0.5348028,-0.010836633,-0.75526017,-0.094232745,-0.745507,-0.21476737,-0.39817342,-0.6752331,-0.76733464,-0.3071035,-0.16858734,-0.76442224,0.035579838,-0.5379765,0.0643056,-0.7340519,-0.11252077,-0.48310772,-0.7803369,-0.7055804,-0.82751375,-0.49235734
70,-0.9511636,-0.6388972,-0.15559435,-0.876133,-0.23093224,-0.8955403,-0.21476796,-0.70982873,-0.7069808,-0.9128894,-0.49294305,-0.4151613,-0.8023347,0.03557967,-0.5838607,-0.34781492,-0.8464346,-0.25381133,-0.6722747,-0.95323277,-0.7010193,-0.8510108,-0.539553
71,-0.9669206,-0.62894547,-0.2174076,-0.9265246,-0.25196102,-0.94986254,-0.21476796,-0.68514955,-0.6317195,-0.81074876,-0.72523487,-0.51569545,-0.7234745,0.03557963,-0.52330405,-0.60864675,-0.9437685,-0.23386827,-0.7432893,-0.9120128,-0.7013657,-0.7979986,-0.48993912
72,-1.0749393,-0.8050152,-0.2217532,-0.9808067,-0.70555145,-0.8890186,-0.21476796,-0.6930305,-0.7907377,-0.9991421,-1.0293015,-0.65660024,-0.8882806,0.035579644,-0.73598516,-0.6535219,-0.96919334,-0.74058825,-1.1535445,-0.9439277,-0.701255,-0.85437346,-0.73318535
73,-0.5452457,-0.027235482,0.4353575,0.21501198,-0.45309317,0.44191042,-0.21476796,-0.1346078,-0.16719943,0.09524683,0.40477183,0.058004227,-0.10279179,0.03563191,-0.23594339,-0.39075375,0.11907753,-0.24882416,0.48537856,0.19150443,0.10984363,-0.01284037,-0.3820959
74,-0.60779595,-0.1141417,0.22905731,-0.017746072,-0.40163746,0.27423382,-0.21476796,0.09932717,-0.3700047,-0.11585644,0.25500926,0.070854194,-0.21705572,0.035613857,-0.54774374,-0.42025977,-0.048536334,-0.21200691,0.21835665,-0.08921553,-0.16375986,-0.31581277,-0.70598465
75,-0.6580854,-0.18347529,0.1596857,-0.09820773,-0.41510138,0.19039205,-0.21476796,0.2757115,-0.46656075,-0.21206446,0.21201675,0.027816167,-0.23499629,0.03559359,-0.7019547,-0.54027903,-0.10783739,-0.22321302,0.11798941,-0.18324594,-0.44429082,-0.40649718,-0.6906687
76,-0.6805417,-0.30908033,0.19293472,-0.41507548,-0.034693882,-0.31997922,-0.21482891,0.49781403,-0.66813856,-0.4332877,0.10953364,0.18140437,-0.60967785,0.035569098,-0.53759927,0.23293884,-0.35926193,-0.0048527736,-0.10042335,-0.4510518,-0.68049896,-0.6387687,-0.5244236
77,-1.0824132,-0.7233486,-0.22175218,-0.8671593,-0.42461222,-0.91204524,-0.21476698,-0.6953747,-0.6877412,-0.77357984,-1.0440845,-0.7688357,-0.75274897,0.035579376,-0.57539105,-0.6667336,-0.9463457,-0.36498258,-1.0678701,-0.88353676,-0.70108473,-0.7556498,-0.5338215
78,-0.23553562,0.353752,0.8331187,0.48765984,0.13069317,0.8483373,-0.21304043,0.8985379,0.037527535,0.4555434,0.8847865,0.6419104,0.25950924,0.036091406,-0.026857601,0.36811006,0.45415384,0.26146147,0.7594709,0.5261088,0.28473768,0.23080893,-0.14002429
79,-0.55758095,-0.10127193,0.45872328,-0.1406126,0.08850175,0.012577856,-0.21485554,0.84666944,-0.55898577,-0.19475347,0.40752098,0.3878607,-0.3524121,0.035570066,-0.49956518,0.3950555,-0.07709538,0.19409709,0.15625519,-0.15736169,-0.65213823,-0.4339132,-0.45449856
80,-0.73625034,-0.32477188,0.23976324,-0.50524193,0.07372246,-0.41276255,-0.21474162,0.3897981,-0.6223235,-0.5154635,0.08438689,0.202367,-0.6339559,0.035722874,-0.49303624,0.37927392,-0.47235352,0.10762678,-0.16241403,-0.53265023,-0.72483087,-0.7564794,-0.43775347
81,-0.8397634,-0.5070307,0.03365728,-0.76963997,-0.017761024,-0.7443692,-0.21476796,-0.65076655,-0.612535,-0.81682646,-0.2685694,-0.1246168,-0.6977652,0.03557961,-0.49515438,0.051945742,-0.688686,-0.00932603,-0.46889442,-0.8368642,-0.7015356,-0.7735977,-0.41663817
82,-0.81850713,0.88521665,1.4943225,1.323665,0.32544827,0.27470133,-0.21790019,-0.85225594,1.2980577,1.3432124,0.11681008,-0.8246528,1.2368673,0.31651846,1.0683682,-0.0048340247,1.3158889,-0.5947052,0.7829026,1.3504305,1.269168,1.4660476,1.0255947
83,-0.8138276,0.7406428,1.3211014,1.207219,0.17472059,0.21999657,-0.24577466,-0.79428077,1.0476896,1.249947,0.07815358,-0.8229953,1.101687,0.21691144,0.84800076,-0.06973985,1.1638595,-0.6215472,0.71004236,1.2612311,1.2568246,1.3110749,0.9282706
84,-0.76416594,0.40282935,0.9412445,0.7800426,-0.4637509,0.28029847,-0.2685895,-0.53614616,0.6855202,0.77081203,0.2457966,-0.7788411,0.72617745,0.025015358,0.46799266,-0.6449282,0.77011317,-0.6918782,0.5922713,0.76469225,1.1953816,0.9236821,0.3821965
85,-0.6528483,0.40198806,0.93646026,0.7667385,-0.4402967,0.45752966,-0.2623676,-0.3990121,0.6084615,0.7478601,0.29910854,-0.65327066,0.6921228,0.022621505,0.39649004,-0.5298131,0.76457536,-0.6774275,0.6542486,0.7864039,1.0506206,0.90115833,0.2913384
86,-0.6827937,0.114511095,0.70480216,0.56210464,-0.6349029,0.7676052,-0.21476796,-0.5902681,-0.10725729,0.4081158,0.56711155,0.23926736,0.17337152,0.035652313,-0.3568126,-0.62430227,0.35128167,-0.3267401,0.72182995,0.5101535,0.41655192,-0.07916004,-0.7613743
87,-0.74207157,-0.09235593,0.47491762,0.07710082,-0.5408102,0.5152386,-0.21476796,0.2842998,-0.38553354,-0.062519856,0.4480487,0.29612368,-0.08920462,0.035583805,-0.75795627,-0.5411816,0.15135169,0.077550635,0.38665843,-0.06109598,-0.5530775,-0.25278705,-0.7765524
88,-0.81694025,-0.24657768,0.47950104,-0.4090452,0.014457904,0.13893229,-0.21476796,0.6192673,-0.826279,-0.38504207,0.22115679,0.42851865,-0.7636129,0.035575215,-0.73646593,0.21596734,-0.27964807,0.1737905,0.017357524,-0.48113835,-0.7373642,-0.4301547,-0.7467893
89,-0.8027977,-0.34204334,0.33952668,-0.53874815,-0.033742912,-0.053812694,-0.21476796,0.51393473,-0.79873526,-0.5193223,0.03824321,0.3352952,-0.80919987,0.03557946,-0.7385882,0.20127103,-0.4298239,0.12592445,-0.18213964,-0.56473017,-0.7026906,-0.5462649,-0.72555536
