time_index,normal_p05,normal_p50,normal_p95,normal_reference_00,normal_reference_01,normal_reference_02,normal_reference_03,normal_reference_04,normal_reference_05,normal_reference_06,normal_reference_07,normal_reference_08,normal_reference_09,normal_reference_10,normal_reference_11,normal_reference_12,normal_reference_13,normal_reference_14,normal_reference_15,normal_reference_16,normal_reference_17,normal_reference_18,normal_reference_19
35,1.2155932,1.4091803,1.6278695,1.4504387,1.5470735,1.4851247,1.4483603,1.2978613,1.6785364,1.4091803,1.430728,1.5267516,1.4095463,1.7098275,1.3476816,1.4730269,1.2656057,1.3087784,1.5538788,1.3716427,1.4588532,1.3806082,1.2252496
36,1.1793498,1.3817801,1.5441799,1.4235977,1.4089634,1.4292234,1.4923362,1.4051819,1.4825712,1.4270866,1.3455735,1.3977678,1.3101403,1.528165,1.4522526,1.4168452,1.246307,1.3459685,1.5321083,1.3918704,1.4813497,1.3200635,1.3533106
37,1.2267811,1.40222,1.5281129,1.3878632,1.4720045,1.4628353,1.4071037,1.4969618,1.4883627,1.475074,1.361732,1.402845,1.2521702,1.4848428,1.40222,1.316355,1.3443935,1.3697374,1.5105507,1.433662,1.4194846,1.3072286,1.4265276
38,1.2840077,1.4303442,1.5849557,1.4464977,1.2934237,1.589616,1.4091952,1.6501724,1.3993549,1.4534117,1.4302979,1.4526472,1.3856564,1.4891047,1.3982995,1.4060514,1.3600775,1.3900741,1.5432332,1.3356825,1.5136883,1.4089359,1.4156959
39,1.3115934,1.4763116,1.6209718,1.4455924,1.066943,1.6898423,1.4638382,1.7477292,1.4810926,1.3882627,1.4666697,1.5540202,1.4932282,1.4942694,1.4304255,1.4195976,1.4745219,1.4069275,1.608864,1.4591136,1.5013354,1.5431843,1.3908103
40,1.2788258,1.5276233,1.7287371,1.3854665,1.052934,1.6042894,1.4048028,1.7292593,1.3928651,1.4221,1.5496123,1.5122616,1.642641,1.5884852,1.5276233,1.4898652,1.4473813,1.4881208,1.6657122,1.5104419,1.5723397,1.664144,1.1636184
41,1.3159232,1.563562,1.7806873,1.5733532,1.3152864,1.5614876,1.323492,1.4798751,1.5098445,1.3670536,1.7177708,1.4517915,1.6159168,1.6666057,1.5295544,1.5081607,1.6246842,1.6941007,1.4403954,1.4781263,1.5178562,1.6946757,1.1333171
42,1.194075,1.4749457,1.6452494,1.5734065,1.5023575,1.462226,1.3755205,1.1187764,1.5179772,1.1917146,1.6882801,1.4058114,1.4444362,1.488453,1.4647169,1.425966,1.6032412,1.4928336,1.2039005,1.4651879,1.3623898,1.5138843,1.4212488
43,0.88754815,1.1721506,1.3823801,1.3690637,1.242057,1.0975728,1.1769233,0.7583289,1.1429284,0.9233148,1.3584757,1.0481821,1.141494,1.1235234,1.177571,1.4661728,1.375884,1.1757444,0.8946952,1.1024878,1.136371,1.1822498,1.3723004
44,0.544317,0.81204516,1.0571328,0.98615414,0.83374095,0.73429054,0.82961345,0.38364232,0.72594285,0.6899504,0.99199224,0.6407505,0.7536551,0.726854,0.7721025,1.1074952,1.0399028,0.8168548,0.5433329,0.75108594,0.7995272,0.8338262,1.008958
45,0.25540546,0.45772308,0.67879945,0.58226174,0.42089677,0.39375466,0.5338616,0.029297052,0.39369342,0.4306171,0.54109156,0.26503718,0.37310457,0.3328423,0.4006912,0.7274459,0.67420757,0.46185833,0.23535188,0.37398958,0.42251122,0.45772308,0.64719236
46,-0.087578855,0.10361973,0.30728316,0.18795536,0.018453285,0.0004146267,0.16019762,-0.32122406,0.054707795,0.19229855,0.18474554,-0.08546123,0.057475086,-0.05675702,0.051750705,0.351876,0.312801,0.072540425,-0.11659597,0.10361973,0.08581803,0.08868573,0.26499727
47,-0.43237957,-0.25508416,-0.026774008,-0.19058727,-0.38031104,-0.30645862,-0.19160911,-0.5898918,-0.29623044,-0.06535101,-0.23088913,-0.49146664,-0.29844323,-0.4138145,-0.28765142,-0.028065404,-0.02079091,-0.26539776,-0.41435704,-0.25640768,-0.25258246,-0.3069939,-0.080246575
48,-0.7528972,-0.56103307,-0.31437826,-0.5018677,-0.717874,-0.6377538,-0.43245658,-0.9293473,-0.5694562,-0.2896813,-0.46570888,-0.7319209,-0.61353284,-0.78014815,-0.5544917,-0.31577387,-0.2804351,-0.569578,-0.71972984,-0.54919195,-0.57215226,-0.5572107,-0.43090627
49,-0.99307054,-0.8047091,-0.54435694,-0.7689459,-0.9759812,-0.9176157,-0.6148962,-1.0147806,-0.79281783,-0.47020113,-0.7433516,-0.93244207,-0.8696402,-1.062194,-0.68586373,-0.5746089,-0.5148378,-0.80030006,-0.9468033,-0.8158564,-0.80620545,-0.8119651,-0.58803475
50,-0.47459635,-0.08750507,0.16048072,-0.17439748,0.09444209,-0.3927731,-0.4416596,-0.05271903,-0.21629997,-1.0661594,-0.27709123,0.010606371,0.14135951,-0.07646263,-0.14340553,-0.1177618,-0.15104187,0.131143,-0.0832216,-0.20647644,-0.11569572,-0.080178194,-0.11760914
51,-0.5555673,-0.1299439,0.171484,-0.23942287,0.21988729,-0.27797487,-0.5614036,-0.04799985,-0.10100461,-1.0661594,-0.29478565,0.1695971,0.13292383,-0.1942951,-0.09945879,-0.010255652,-0.1591902,0.1791418,0.011844772,-0.34424296,-0.10756085,-0.18298748,-0.06886641
52,-0.74176145,-0.32868522,0.020033397,-0.3968472,0.08913561,-0.3222491,-0.7662756,-0.2823315,-0.25310248,-1.0661594,-0.48039278,0.12960698,-0.13364373,-0.44430053,-0.32551232,-0.047494225,-0.26640525,-0.17580341,-0.2314634,-0.46245003,-0.3495983,-0.51066774,-0.2696645
53,-0.96027434,-0.58147687,-0.3322207,-0.6502918,-0.43924835,-0.543011,-0.95817965,-0.4911959,-0.4830771,-1.0661594,-0.5909215,-0.20086786,-0.53740925,-0.63057613,-0.4700508,-0.36704436,-0.5230474,-0.52762383,-0.4837672,-0.69740635,-0.54749656,-0.7054609,-0.6113435
54,-1.1011084,-0.8344024,-0.6011681,-0.83663404,-0.75784945,-0.8162724,-1.1279651,-0.88109773,-0.6615857,-1.0661594,-0.8943686,-0.5801181,-0.7979031,-0.74399614,-0.69692355,-0.5523737,-0.8892327,-0.7628538,-0.7510815,-0.9971154,-0.8422098,-0.9580113,-0.8747325
55,-1.3422248,-1.1132663,-0.88825244,-1.0713326,-1.1750096,-1.0268289,-1.4050494,-1.2552147,-0.894148,-1.0661594,-1.1185594,-0.9256534,-1.0308629,-0.9396482,-1.0502529,-0.8261582,-1.183247,-1.0941325,-1.015894,-1.1389517,-1.1792545,-1.2618821,-1.210927
56,-1.5629182,-1.3504512,-1.09239,-1.3353751,-1.4227161,-1.2468799,-1.5978059,-1.5228736,-1.1294212,-1.0661594,-1.181903,-1.2814002,-1.3456826,-1.1951692,-1.2963194,-1.0480245,-1.3225652,-1.4674166,-1.274745,-1.4097893,-1.3805674,-1.4679091,-1.4746451
57,-1.7768813,-1.5457706,-1.2269874,-1.6286285,-1.6950448,-1.4979534,-1.6345344,-1.620528,-1.3891746,-1.0661594,-1.424206,-1.6164958,-1.5826848,-1.357427,-1.5661792,-1.2863514,-1.3761728,-1.776735,-1.5478612,-1.6182128,-1.5119003,-1.5703166,-1.777467
58,-1.8001204,-1.5981317,-1.3405924,-1.6568009,-1.6564842,-1.5739863,-1.4844884,-1.5140454,-1.6684054,-1.0661594,-1.4816945,-1.6725049,-1.7276908,-1.3801913,-1.594683,-1.5843734,-1.4196101,-1.8190886,-1.5770358,-1.6156797,-1.5968946,-1.4842769,-1.8159539
59,-1.6603081,-1.448822,-1.1706707,-1.5143414,-1.3881886,-1.3812411,-1.242271,-1.4535016,-1.712174,-1.0661594,-1.4605656,-1.5834655,-1.5845474,-1.2930454,-1.4158124,-1.6598274,-1.4774756,-1.5317566,-1.4394078,-1.416137,-1.4263937,-1.2377226,-1.6221071
60,-1.4475505,-1.2103463,-1.0194206,-1.2852081,-1.1022754,-1.1240088,-1.0563802,-1.1299124,-1.4785932,-1.0661594,-1.283093,-1.4231626,-1.2817065,-1.2016876,-1.1246288,-1.475858,-1.3365338,-1.2758313,-1.2287554,-1.1860888,-1.205266,-0.9723372,-1.3749796
61,-1.1998045,-0.96603894,-0.75780135,-0.98308766,-0.6647384,-0.8282549,-0.79482585,-0.76084,-1.240609,-1.0661594,-1.0516524,-1.060399,-0.98517525,-0.98081434,-0.9327495,-1.2400461,-1.1988086,-0.9175052,-0.8696749,-0.94627297,-0.9424896,-0.7392985,-1.1055577
62,-1.070814,-0.7188796,-0.41536877,-0.71973747,-0.31182206,-0.5693623,-0.5618219,-0.55360293,-0.98237544,-1.0661594,-0.8634648,-0.7299813,-0.6067168,-0.67785954,-0.94644266,-1.0011795,-1.1448946,-0.66260445,-0.6608589,-0.70226586,-0.6918654,-0.473589,-0.79486567
63,-0.9414879,-0.46621236,-0.12987825,-0.5565615,-0.11109559,-0.2995027,-0.26685432,-0.2531214,-0.7443913,-1.0661594,-0.67269677,-0.34034842,-0.364444,-0.46621236,-0.8232046,-0.7417508,-0.98976976,-0.32543468,-0.34547916,-0.5007793,-0.4078982,-0.24768084,-0.5142008
64,-0.7101817,-0.23100667,0.08669695,-0.24810359,0.12139901,-0.040762443,-0.029928606,-0.11716024,-0.46422404,-1.0661594,-0.46269837,-0.035259634,-0.046317548,-0.2549663,-0.65958935,-0.51842725,-0.71995544,0.07802161,-0.14432809,-0.35955036,-0.29832855,-0.08691979,-0.27357215
65,-0.5157713,-0.10225278,0.19096665,-0.068365075,-0.05413937,0.1895956,0.09290047,-0.36093026,-0.20631894,-1.0661594,-0.384548,0.13491237,-0.07223196,-0.028727934,-0.46852934,-0.27880514,-0.4350698,0.15701216,-0.04058545,-0.26983204,-0.16942602,-0.16956912,-0.10225278
66,-0.65408343,-0.20098685,0.04790554,-0.24288452,-0.40337655,0.16913399,-0.07636207,-0.50689936,-0.077345856,-1.0661594,-0.5215569,-0.06338394,-0.20315374,-0.14976947,-0.20098685,-0.20815977,-0.3365545,-0.00086648844,-0.1878159,-0.45686162,-0.27628407,-0.374345,-0.25725603
67,-0.83621013,-0.38142115,-0.14212392,-0.45889026,-0.4898368,-0.036548268,-0.29373136,-0.7094986,-0.230142,-1.0661594,-0.71097326,-0.29813346,-0.45561686,-0.29944178,-0.32890633,-0.3368757,-0.40069973,-0.24639289,-0.3799181,-0.643709,-0.4734793,-0.56194276,-0.4727935
68,-1.0115733,-0.64269346,-0.3318623,-0.66749346,-0.60148513,-0.34032437,-0.5059239,-0.9844315,-0.4429065,-1.0661594,-0.88754886,-0.6360244,-0.7873754,-0.5448843,-0.5667804,-0.55248165,-0.702556,-0.60835606,-0.62397146,-0.8846789,-0.7183288,-0.8095666,-0.6777735
69,-1.1256933,-0.9190711,-0.6121644,-0.8646466,-0.7512694,-0.53534424,-0.8196636,-1.0392716,-0.68922865,-1.0661594,-0.9843153,-0.9048312,-1.1801407,-0.8350531,-0.794765,-0.817793,-0.9380615,-0.9701656,-0.8254952,-1.0494156,-0.9573031,-1.0630894,-1.0199323
70,-1.357958,-1.1677841,-0.9192778,-1.1614414,-1.1905046,-0.7785479,-1.022444,-1.2115216,-0.97736436,-1.0661594,-1.1114326,-1.1322786,-1.4050698,-1.0032777,-1.0758836,-1.0114876,-1.1462425,-1.2580559,-1.1403959,-1.2657236,-1.1844769,-1.3303806,-1.2840754
71,-1.592084,-1.3767078,-1.0873718,-1.3839445,-1.3799105,-1.0603392,-1.2708212,-1.1778365,-1.2185112,-1.0661594,-1.2784851,-1.3274373,-1.6217858,-1.1854919,-1.3415534,-1.3188407,-1.3971869,-1.5532204,-1.4078166,-1.5344595,-1.3840322,-1.5445428,-1.5298046
72,-1.7012049,-1.5178006,-1.1717685,-1.5522436,-1.4902145,-1.2687124,-1.4977596,-1.2239705,-1.4002236,-1.0661594,-1.4293362,-1.4745622,-1.6528629,-1.2699301,-1.4802461,-1.5875305,-1.539838,-1.7200482,-1.5575914,-1.6302643,-1.511594,-1.5699081,-1.7182902
73,-1.6943363,-1.5271816,-1.1533753,-1.5972608,-1.4573144,-1.4168737,-1.5780509,-1.1829625,-1.5631733,-1.0661594,-1.4211832,-1.4541965,-1.5255448,-1.3597836,-1.5781461,-1.548743,-1.7166693,-1.7531914,-1.5068592,-1.5545474,-1.4934964,-1.3692874,-1.7393914
74,-1.5885105,-1.4163173,-1.1102191,-1.4391176,-1.3821746,-1.4264749,-1.567598,-1.2214482,-1.5626639,-1.0661594,-1.4065423,-1.359612,-1.2359512,-1.3272419,-1.4868176,-1.4728951,-1.5771182,-1.5877467,-1.247279,-1.3708162,-1.421297,-1.1769834,-1.5721442
75,-1.4209678,-1.2109958,-1.0056443,-1.2507516,-1.2190888,-1.4173357,-1.4075071,-1.0526968,-1.4088081,-1.0661594,-1.1956654,-1.2875613,-0.9500153,-1.1601704,-1.2743753,-1.2372936,-1.3269151,-1.279827,-1.0655032,-1.1347604,-1.197332,-1.1261622,-1.3327496
76,-1.21252,-0.9832019,-0.78147537,-1.0686698,-1.0721346,-1.2258598,-1.211995,-0.9996468,-1.1891431,-1.0661594,-1.0093824,-1.0656474,-0.57938516,-0.88634783,-1.0308836,-1.0771677,-1.0738264,-0.9783618,-0.9056043,-0.9750047,-0.9543404,-1.0048136,-1.106449
77,-1.0403954,-0.73012775,-0.516069,-0.85149246,-0.86313003,-1.0129678,-1.0082211,-0.7256089,-0.931238,-1.0661594,-0.8210719,-0.8145824,-0.34163392,-0.62190163,-0.78821105,-0.84045994,-0.8196348,-0.5876608,-0.71850556,-0.6950981,-0.7315856,-0.8292728,-0.79719657
78,-0.81955355,-0.45751983,-0.21658829,-0.56401736,-0.46479023,-0.779411,-0.8130228,-0.42935836,-0.6992918,-1.0661594,-0.61064345,-0.5084667,-0.046317548,-0.36131638,-0.52499884,-0.58837104,-0.61739665,-0.2773334,-0.40621305,-0.4061407,-0.49743196,-0.53731,-0.55965286
79,-0.5729864,-0.20751332,0.05157736,-0.31616458,-0.12064726,-0.4857896,-0.5128262,-0.2910376,-0.4559681,-1.0661594,-0.373489,-0.19972691,0.11558007,-0.19645119,-0.2968972,-0.2682812,-0.3869762,0.061936636,-0.19697122,-0.18515544,-0.25675032,-0.25260738,-0.30887806
