time_index,normal_p05,normal_p50,normal_p95,normal_reference_00,normal_reference_01,normal_reference_02,normal_reference_03,normal_reference_04,normal_reference_05,normal_reference_06,normal_reference_07,normal_reference_08,normal_reference_09,normal_reference_10,normal_reference_11,normal_reference_12,normal_reference_13,normal_reference_14,normal_reference_15,normal_reference_16,normal_reference_17,normal_reference_18,normal_reference_19
14,-0.021476064,1.168112,1.7169921,1.4178772,0.43185702,1.4755125,0.8864636,2.0335057,1.502216,1.088329,1.738166,1.1939917,1.1193554,0.6605638,0.724477,0.6922438,1.5714742,0.99985117,1.4594012,0.65524226,0.42987594,1.3868308,1.37783
15,-0.05421722,1.1513104,1.696659,1.4239063,0.36081874,1.4380587,0.8829911,1.9926372,1.486176,1.0684179,1.7490618,1.158452,1.0840122,0.60186595,0.6637809,0.63399315,1.4829543,0.9621361,1.4424963,0.6134006,0.46215072,1.3948551,1.3380936
16,-0.07733276,1.1426839,1.676258,1.4406325,0.3543573,1.4034678,0.8805595,1.951986,1.449445,1.04954,1.7498102,1.1185318,1.0494667,0.5445492,0.6016176,0.57723266,1.4497536,0.9251651,1.4611613,0.61574274,0.51116335,1.4034967,1.3245648
17,-0.104271136,1.1253753,1.6474917,1.4284497,0.35338324,1.3717879,0.8696765,1.9115585,1.4129618,1.0310533,1.7309729,1.0851256,1.0162462,0.48890945,0.5410118,0.52152175,1.4134943,0.8894948,1.4855721,0.61914045,0.543604,1.4099444,1.3120695
18,-0.12260668,1.1009296,1.6383189,1.3908713,0.35382396,1.3406533,0.81934804,1.8713613,1.3725672,1.0136147,1.732235,1.0468574,0.9837971,0.43097183,0.48055944,0.4651997,1.3267218,0.854697,1.511092,0.62311035,0.57770807,1.3705074,1.300018
19,-0.1481344,1.0714314,1.6301392,1.3777792,0.3556788,1.3038487,0.8094559,1.8269097,1.3363265,0.9967876,1.7164272,1.0070772,0.9495696,0.37361428,0.4216141,0.40986097,1.2927674,0.8206908,1.4984379,0.6285584,0.6162087,1.3320354,1.2887402
20,-0.18972577,1.0425433,1.6021222,1.3512803,0.35894522,1.2710238,0.75074047,1.7645382,1.2977698,0.98062795,1.7181607,0.9695602,0.84477407,0.3163371,0.36134163,0.35421723,1.2774132,0.78791004,1.4806567,0.60898376,0.67147654,1.294491,1.2384763
21,-0.23089318,1.0207562,1.5677862,1.3274148,0.3636189,1.2409894,0.69074094,1.7111763,1.2574638,0.96550596,1.6896257,0.9367803,0.7833842,0.25921366,0.30362645,0.29910848,1.2631731,0.7024497,1.4634326,0.5539603,0.73336655,1.2523422,1.1780595
22,-0.26737007,0.99905634,1.5601526,1.3145312,0.3372435,1.2110476,0.6307429,1.6579094,1.2183976,0.95079976,1.6616188,0.8971692,0.7542135,0.20345922,0.24313077,0.2444149,1.2499471,0.6161263,1.4467729,0.5487654,0.7904708,1.2034247,1.1688995
23,-0.28353816,0.98502326,1.5144612,1.2787828,0.30524117,1.1740665,0.5707464,1.5955256,1.1837817,0.9372777,1.6341509,0.85757935,0.7264209,0.14683107,0.1826404,0.1893773,1.2374175,0.5857661,1.4306858,0.5577245,0.85752827,1.154549,1.1603307
24,-0.31992373,0.9661274,1.4724147,1.2433459,0.29213738,1.1434855,0.51075155,1.5240544,1.1435869,0.92433417,1.58884,0.81800985,0.69967794,0.090034395,0.12269469,0.13594286,1.2260911,0.55671483,1.376705,0.56799954,0.9168607,1.1057284,1.1523664
25,-0.34160057,0.9441684,1.432766,1.2081666,0.2533112,1.1110075,0.45075846,1.4526016,1.1034029,0.9121673,1.5148945,0.7754607,0.6738058,0.03424386,0.066473775,0.08079858,1.1688906,0.5003267,1.3155417,0.5474107,0.97694254,1.0678529,1.145472
26,-0.37800905,0.91560656,1.4317945,1.1732507,0.25345907,1.0742097,0.3915071,1.3811657,1.0632302,0.9010238,1.4611067,0.7280066,0.6492413,-0.021546025,0.0061131786,0.02885317,1.0976086,0.39635104,1.2546546,0.4980157,1.0343643,1.0249466,1.1390537
27,-0.40476343,0.87893,1.3990481,1.1267165,0.2081612,1.0374376,0.3338245,1.3233405,1.0255746,0.8903169,1.4143306,0.68092626,0.56886286,-0.0773352,-0.054235198,-0.026095321,1.0890756,0.36398166,1.194059,0.5044132,1.0853958,0.9765074,1.1335115
28,-0.43947637,0.8426634,1.3828145,1.0658046,0.22341296,0.9929034,0.2750628,1.2654887,0.99102366,0.88092405,1.3408912,0.6405473,0.4908451,-0.13312364,-0.11526175,-0.08115996,1.0814856,0.33879814,1.1450206,0.50316745,1.1365072,0.9281261,1.1287915
29,-0.4824652,0.8059496,1.3547959,1.031346,0.24012563,0.95260394,0.21842651,1.2168534,0.95099217,0.87206227,1.2794206,0.596048,0.46916616,-0.18821013,-0.18016854,-0.13621777,1.0746311,0.31457895,1.087445,0.45793134,1.1876945,0.8798084,1.1245517
30,-0.51459354,0.774997,1.3346704,0.9972405,0.19659406,0.91577095,0.15861142,1.1775774,0.9109795,0.86408377,1.2315148,0.54955643,0.44893703,-0.24137527,-0.24116771,-0.1942212,1.0691781,0.29210973,1.064348,0.4513636,1.2389549,0.83156747,1.1214626
31,-0.5497498,0.7389653,1.3339968,0.9392629,0.20862754,0.87896043,0.098806374,1.1106524,0.8709831,0.8570941,1.1708071,0.5034554,0.42967373,-0.2929694,-0.30537358,-0.25179282,1.0646122,0.27068186,1.0146073,0.46842653,1.290285,0.7951747,1.0929507
32,-0.5896139,0.704313,1.3474845,0.8730799,0.22988416,0.84218264,0.039012063,1.0623167,0.8310036,0.8505565,1.1222383,0.45776895,0.41155398,-0.34287775,-0.35906348,-0.3080669,1.0571965,0.2502623,0.95534533,0.48696,1.3416834,0.75459963,1.0341834
33,-0.6219901,0.6685307,1.3427365,0.8179624,0.20665194,0.7990919,-0.022301216,1.0047663,0.79104155,0.84544957,1.0973198,0.45229006,0.39508367,-0.39097834,-0.36897385,-0.36348423,0.98299176,0.23147164,0.8964663,0.5060286,1.3931473,0.7068607,1.0247759
34,-0.63109124,0.6370702,1.3368448,0.78206664,0.16838364,0.7537938,-0.08551865,0.9471915,0.7510976,0.8408133,1.046246,0.4174221,0.37961236,-0.43930843,-0.418851,-0.41816378,0.9475874,0.21395233,0.8379926,0.52603304,1.4446725,0.65920514,1.024449
35,-0.6513616,0.60017973,1.3420035,0.7159144,0.16799459,0.70875895,-0.14539859,0.875535,0.7111749,0.8371583,1.0013098,0.37521902,0.36516806,-0.494279,-0.4259324,-0.47153518,0.94680023,0.17950322,0.7881447,0.50480455,1.493379,0.6116476,1.0250814
36,-0.67447877,0.56653,1.3367686,0.68105716,0.19549938,0.6640573,-0.20527045,0.83221805,0.6645079,0.83443767,0.9781282,0.33503506,0.27424973,-0.54195005,-0.48283908,-0.52567047,0.94759876,0.08443991,0.7327863,0.46591794,1.5347646,0.5641957,1.0265151
37,-0.69597346,0.5314306,1.3532217,0.6255664,0.19873863,0.6514956,-0.2664901,0.7891594,0.61744386,0.8322418,0.95566976,0.29514956,0.22501267,-0.55835927,-0.54401714,-0.5821861,0.9491725,0.0527316,0.68278575,0.40777135,1.5824167,0.51684093,1.0269445
38,-0.7099441,0.4963711,1.3698107,0.5594646,0.18974276,0.6237436,-0.32978895,0.72705853,0.57076323,0.83144575,0.9032515,0.25957653,0.21421242,-0.614998,-0.59792566,-0.611253,0.95156705,0.040020216,0.63558304,0.36100268,1.6016363,0.46958753,0.9733051
39,-0.72170156,0.4624362,1.4118418,0.4933673,0.22148935,0.5801235,-0.39161724,0.6745854,0.52448386,0.8311128,0.86362,0.22026502,0.20523842,-0.6209158,-0.61139053,-0.6368172,0.8863416,0.028664578,0.58842254,0.32760313,1.6128528,0.42243987,0.94402415
40,-0.724152,0.43354025,1.4494909,0.42923215,0.24300864,0.536843,-0.45184627,0.6028066,0.47862434,0.8318452,0.84310853,0.18360525,0.19746955,-0.6251535,-0.66124666,-0.6671702,0.81943166,-0.051890314,0.54130644,0.29662335,1.6276304,0.37540266,0.94853777
41,-0.7359996,0.4039904,1.4673468,0.39446145,0.2195223,0.49935097,-0.5113449,0.53103346,0.43329278,0.79983383,0.8233864,0.14962097,0.17869109,-0.6276992,-0.65993744,-0.6638318,0.7535534,-0.10663562,0.49423712,0.2667421,1.646831,0.32850394,0.9540881
42,-0.7410229,0.3815956,1.5061136,0.36007386,0.19882762,0.46197763,-0.5717132,0.48841295,0.4229525,0.74496764,0.83921814,0.1220022,0.09350842,-0.62935024,-0.65673,-0.65880215,0.7552704,-0.11409388,0.44721708,0.23930842,1.6899503,0.29863802,0.9486469
43,-0.7505755,0.34509283,1.5178632,0.3053027,0.1810772,0.42715147,-0.63190645,0.41660553,0.39315358,0.7431578,0.836915,0.1294971,0.06511929,-0.6842553,-0.6516337,-0.65209526,0.7634066,-0.19902772,0.40024903,0.19634598,1.6979107,0.25936875,0.89931536
44,-0.7674486,0.31408423,1.5226897,0.25307757,0.21872947,0.39624795,-0.6656667,0.34480262,0.35063994,0.7472382,0.8199205,0.13775977,0.04381809,-0.6821124,-0.6569725,-0.65750384,0.7725256,-0.24140006,0.36210874,0.1413409,1.7291864,0.21329466,0.8509798
45,-0.7968294,0.28874034,1.5309559,0.21931694,0.21146436,0.36623895,-0.66207516,0.27300462,0.3101212,0.7524784,0.7659405,0.14666525,-0.03748911,-0.67768735,-0.6953589,-0.6900723,0.72075945,-0.24451481,0.31935716,0.116037,1.7324271,0.17227574,0.80331874
46,-0.8062127,0.2751062,1.5277551,0.18595845,0.2012516,0.33047956,-0.6566073,0.20121191,0.2696066,0.72806793,0.69832414,0.1735865,-0.055049364,-0.67152977,-0.6843733,-0.6780925,0.68658406,-0.2456136,0.27280888,0.0838924,1.7258528,0.14865182,0.81267226
47,-0.8311585,0.24809217,1.5412177,0.15312786,0.19398522,0.2978064,-0.64927894,0.129425,0.22909737,0.67814916,0.63114744,0.21440732,-0.07858567,-0.66365755,-0.6715368,-0.6644892,0.699219,-0.2967533,0.22633468,0.030536683,1.7199918,0.12714335,0.80196494
48,-0.84994876,0.22820115,1.537565,0.12074629,0.1896858,0.26931328,-0.64011145,0.057644457,0.19169623,0.67802083,0.5644405,0.22499636,-0.15558374,-0.6540933,-0.6568863,-0.6492989,0.6545036,-0.36159742,0.1708483,0.00049002445,1.7127508,0.1424769,0.75762355
49,-0.8441427,0.21549794,1.5096031,0.06844694,0.18836553,0.24168399,-0.6291307,-0.014128198,0.15568183,0.6771363,0.5399819,0.23635408,-0.1620258,-0.64286375,-0.6404625,-0.632561,0.62120986,-0.35821214,0.1111621,-0.01777926,1.6549095,0.16748628,0.75752366
50,-0.84439975,0.19278033,1.477816,0.014544125,0.1900281,0.20560549,-0.61636734,-0.08589304,0.12051253,0.63090587,0.4845587,0.24830295,-0.18746255,-0.6299997,-0.6223098,-0.61431766,0.63743395,-0.41271186,0.08265442,-0.032608926,1.5976939,0.19319306,0.7614625
51,-0.8434567,0.18004787,1.470121,-0.01911155,0.17219402,0.17583877,-0.60185593,-0.15764928,0.086223595,0.6128162,0.41964155,0.2608353,-0.25970343,-0.6155353,-0.6024756,-0.5945589,0.599935,-0.4642591,0.04080906,-0.061543018,1.5411321,0.21957935,0.72064906
52,-0.8421652,0.16101432,1.4612865,-0.05132195,0.14672025,0.14600432,-0.58563477,-0.22939597,0.052900124,0.6244689,0.40010974,0.27394333,-0.25481403,-0.59950805,-0.56739426,-0.5244578,0.54911107,-0.45616776,-0.017051514,-0.11143225,1.4857643,0.24665938,0.71141344
53,-0.82471263,0.1413371,1.4427083,-0.08292452,0.14046068,0.11061819,-0.5677453,-0.2736251,0.058977358,0.63730615,0.34422803,0.28761914,-0.28177008,-0.5819579,-0.5023518,-0.498507,0.50019515,-0.44617006,-0.07427454,-0.1302555,1.4315733,0.27451357,0.72714144
54,-0.81859004,0.11803241,1.4292339,-0.11400207,0.1101917,0.08602739,-0.5482319,-0.33977625,0.09708128,0.6440854,0.3282332,0.30197752,-0.34712395,-0.523816,-0.4784246,-0.4752798,0.45334318,-0.4659942,-0.10100485,-0.14503369,1.3764306,0.33411464,0.69263893
55,-0.8072046,0.09701033,1.4078226,-0.16386175,0.12387107,0.05264789,-0.52714086,-0.41139522,0.1455913,0.60366523,0.27226666,0.28611985,-0.3324672,-0.48946795,-0.45304692,-0.4095235,0.40783885,-0.53349286,-0.13840611,-0.19248906,1.3220469,0.38200527,0.6563059
56,-0.79346764,0.067242995,1.3868979,-0.21803951,0.14052387,0.01686049,-0.50452054,-0.48299164,0.1815206,0.587957,0.21117207,0.26476806,-0.316596,-0.4681918,-0.4122145,-0.37435973,0.36456084,-0.52329093,-0.16391636,-0.2179285,1.2682567,0.4111349,0.6214277
57,-0.7687035,0.03493045,1.3665868,-0.24804062,0.1601487,-0.018861,-0.45151663,-0.55456257,0.19147389,0.6043744,0.15093233,0.24452396,-0.30753928,-0.41124645,-0.34486663,-0.3481628,0.3704315,-0.54566395,-0.19870906,-0.22185239,1.2146488,0.44564408,0.58825487
58,-0.7620595,0.0042310143,1.3356586,-0.27736223,0.18282405,-0.054504547,-0.40123618,-0.6075103,0.20213214,0.5813275,0.09160984,0.22541197,-0.36627364,-0.37022442,-0.31613266,-0.3208598,0.38471797,-0.60390633,-0.22284049,-0.26138732,1.1612957,0.5162959,0.5560045
59,-0.75318503,-0.012045955,1.3376119,-0.30594477,0.154585,-0.09005334,-0.37498602,-0.64607024,0.21350618,0.54894763,0.033272292,0.20760854,-0.42281112,-0.34572563,-0.28616306,-0.29249254,0.34665784,-0.5836232,-0.22635467,-0.3058339,1.1086609,0.5504198,0.5258624
60,-0.7423351,-0.025270846,1.287595,-0.33385506,0.17208904,-0.11699441,-0.34742445,-0.6839067,0.22549246,0.5686627,0.028601214,0.17368616,-0.4634016,-0.29027316,-0.25500536,-0.23385245,0.31070915,-0.56203043,-0.22867382,-0.34951818,1.055372,0.58134174,0.49703115
61,-0.7351195,-0.038963936,1.2719223,-0.3798862,0.20198488,-0.14299294,-0.31859958,-0.69027007,0.21934606,0.5686901,0.026778731,0.13813737,-0.43906325,-0.24326263,-0.2227064,-0.18481733,0.2762988,-0.5502305,-0.25761232,-0.3640889,1.0034941,0.6127615,0.46940628
62,-0.7466256,-0.052272372,1.2304702,-0.44512767,0.23452985,-0.17796525,-0.28855926,-0.7256036,0.20493755,0.53705496,0.026197854,0.1027428,-0.46789256,-0.21598366,-0.18931219,-0.15415433,0.24471597,-0.60260636,-0.27847186,-0.359983,0.95020527,0.64466566,0.4441672
63,-0.7515185,-0.059072454,1.1929312,-0.50847226,0.28521043,-0.21279927,-0.25735077,-0.7600039,0.21898012,0.5436314,0.026842779,0.067508794,-0.495923,-0.18766083,-0.15486775,-0.12258783,0.21525408,-0.59955716,-0.27715623,-0.39937767,0.8966591,0.67704093,0.41998106
64,-0.76694655,-0.059347406,1.1639456,-0.54671544,0.3472173,-0.24751835,-0.22502077,-0.79340327,0.2337117,0.5666357,0.028712489,0.03244724,-0.46671644,-0.15833268,-0.11941695,-0.09015392,0.18743622,-0.58995473,-0.27461118,-0.43936634,0.84311515,0.7099532,0.39767167
65,-0.78065896,-0.0593844,1.1543572,-0.6081743,0.40943685,-0.28212276,-0.19161491,-0.82572955,0.2169918,0.5909257,0.028182564,-0.00238869,-0.4951868,-0.12803712,-0.08300244,-0.0568877,0.16278575,-0.63554084,-0.29714495,-0.47853884,0.78957343,0.7433414,0.37730807
66,-0.80561054,-0.05682514,1.1283541,-0.6734183,0.47185722,-0.31660745,-0.15717784,-0.89149386,0.18514071,0.5988247,-0.021560578,-0.021077948,-0.53590053,-0.09681135,-0.045665555,-0.022823254,0.11728955,-0.61900276,-0.3142846,-0.51676524,0.73603415,0.77715427,0.35804522
67,-0.8214544,-0.05156584,1.1025884,-0.7385847,0.5272995,-0.3509426,-0.12175306,-0.92802435,0.15544245,0.5737464,-0.06448178,-0.04491437,-0.573927,-0.06469174,-0.0074462593,0.01200643,0.05895936,-0.61116445,-0.30792978,-0.5503395,0.6824974,0.81138,0.3413868
68,-0.846418,-0.05361405,1.0938251,-0.8036646,0.5719164,-0.38510948,-0.08538277,-0.9871389,0.13580412,0.5505368,-0.051262874,-0.07872266,-0.6081182,-0.031713754,0.031616893,0.04756946,0.039403316,-0.6496867,-0.30034927,-0.5351062,0.6282666,0.83783704,0.31012815
69,-0.8748425,-0.044906683,1.1354809,-0.8679741,0.6353361,-0.4191305,-0.048107848,-1.0158538,0.11739226,0.5283415,0.009388926,-0.11230637,-0.63990724,0.0020881223,0.07148678,0.08383509,-0.0010455427,-0.6842908,-0.29155782,-0.5419014,0.5726555,0.83630854,0.26324272
70,-0.9025501,-0.0465094,1.1492109,-0.8932851,0.6973031,-0.4529987,0.020028282,-1.067886,0.10055139,0.5090177,0.064316265,-0.14559717,-0.6691535,0.036680426,0.12668025,0.12949178,-0.058966294,-0.7164153,-0.2815722,-0.57580864,0.5180068,0.80082935,0.246484
71,-0.9424841,-0.05110397,1.120661,-0.95008427,0.7399078,-0.4867069,0.074191295,-1.1064769,0.06864798,0.48171252,0.12525456,-0.17861848,-0.6939029,0.07203077,0.19756855,0.20045628,-0.07305757,-0.74604297,-0.27041113,-0.564132,0.4643787,0.79551166,0.22527973
72,-0.980857,-0.051678367,1.1138467,-1.0142815,0.8041498,-0.5018571,0.11327964,-1.1311146,0.033268824,0.4336763,0.17876568,-0.21137506,-0.6825693,0.12146954,0.25373295,0.2380584,-0.10786613,-0.77098674,-0.25809506,-0.5516808,0.4118328,0.77599514,0.18021944
73,-1.0147443,-0.048456084,1.113417,-1.0782733,0.8508346,-0.5427906,0.183456,-1.1928692,-0.0019320896,0.40542376,0.23413052,-0.24385516,-0.64061904,0.18782695,0.32448748,0.27981624,-0.16399248,-0.756859,-0.24464604,-0.5813767,0.36043444,0.7569913,0.13556227
74,-1.0579318,-0.044404943,1.1091578,-1.1380088,0.91269416,-0.5865227,0.2375124,-1.2141238,-0.036946893,0.39053503,0.29712632,-0.27919438,-0.65769494,0.23582791,0.38154724,0.35596108,-0.17362884,-0.71735054,-0.23008747,-0.57890666,0.30782333,0.7552461,0.0911469
75,-1.0955067,-0.04907965,1.078707,-1.1786509,0.9642726,-0.61939156,0.27815613,-1.2536336,-0.07175843,0.3785956,0.3365794,-0.33579358,-0.63497907,0.30446017,0.45213887,0.3947201,-0.20219468,-0.7346491,-0.23600101,-0.5503018,0.2523772,0.722815,0.047349498
76,-1.1510824,-0.041366197,1.0765483,-1.2417816,1.013274,-0.65198565,0.31947553,-1.291184,-0.10631683,0.3676909,0.29201955,-0.3703221,-0.5934048,0.34199145,0.51002896,0.43403283,-0.25556776,-0.7077695,-0.24323963,-0.51816326,0.19690788,0.65303385,0.020818703
77,-1.1923903,-0.04016575,1.0619867,-1.2879891,1.0639768,-0.6842923,0.392065,-1.3059767,-0.1406558,0.35932058,0.2561913,-0.40199974,-0.60303,0.38806328,0.59575397,0.47386163,-0.2613458,-0.6696856,-0.22509159,-0.47836322,0.14302954,0.5819492,0.015798004
78,-1.2211815,-0.018922823,1.0685481,-1.3413287,1.0801952,-0.7163379,0.4769643,-1.3606193,-0.17476508,0.33191893,0.26912627,-0.43333152,-0.56971556,0.46695232,0.6659577,0.54901266,-0.28307432,-0.6794363,-0.20592274,-0.42032936,0.08891713,0.5284051,-0.019783488
79,-1.2513725,-0.0123195015,1.0640159,-1.3974104,1.0988747,-0.748108,0.53045744,-1.4201411,-0.20863391,0.28865778,0.29417574,-0.46962777,-0.5029228,0.5398464,0.7092987,0.62706035,-0.33336025,-0.5951485,-0.16625673,-0.37605345,0.03620612,0.47867358,-0.051731367
80,-1.2590188,0.0049287556,1.0631437,-1.4375724,1.1278088,-0.77957153,0.57304746,-1.4628211,-0.24225102,0.27971348,0.34663773,-0.5265319,-0.38948682,0.5785707,0.75317657,0.7051094,-0.3826475,-0.49880803,-0.1017828,-0.33894283,0.041613076,0.407526,-0.051731367
81,-1.2932677,0.030454405,1.0898433,-1.4769953,1.117718,-0.81060034,0.61619943,-1.4662112,-0.27557406,0.2696269,0.39917004,-0.58341795,-0.27604532,0.6217782,0.7975706,0.7831598,-0.41148886,-0.44427943,-0.04623983,-0.29861444,0.09770455,0.3363939,-0.075971745
82,-1.3041832,0.039806537,1.1031159,-1.5155019,1.0925152,-0.85621,0.6912126,-1.4659845,-0.33022758,0.22879373,0.45176876,-0.6209672,-0.18017948,0.6976821,0.84246063,0.83254445,-0.4048749,-0.38868687,-0.0025155372,-0.2807048,0.15120189,0.2652795,-0.11488891
83,-1.3155375,0.052017696,1.1185002,-1.5530815,1.0288558,-0.9005232,0.7443615,-1.4260991,-0.3702916,0.20900257,0.50443023,-0.6650526,-0.12506124,0.7374176,0.8878275,0.873094,-0.44224805,-0.35384104,0.041403748,-0.29774195,0.20403478,0.19418176,-0.15287003
84,-1.3360939,0.073136166,1.1381487,-1.589601,1.0159096,-0.9311888,0.82023245,-1.3749243,-0.40321094,0.2107584,0.5620774,-0.7220132,-0.020749109,0.7787305,0.93365294,0.9140598,-0.46885604,-0.34933513,0.093733184,-0.26713735,0.25565875,0.1390268,-0.190439
85,-1.3364177,0.09187427,1.1536468,-1.6249079,0.9440711,-0.9613413,0.8729682,-1.3187472,-0.4427962,0.18020107,0.6077659,-0.7775249,0.07079847,0.8574426,0.9799191,0.9554268,-0.4554244,-0.29038224,0.14977022,-0.2287818,0.30922338,0.10031722,-0.22740883
86,-1.3339335,0.12070201,1.1729376,-1.6613557,0.93954706,-0.99099326,0.9175771,-1.2684907,-0.49787235,0.1422061,0.62221044,-0.80337477,0.1270477,0.89807904,1.0266092,0.9971807,-0.4860734,-0.20185997,0.20180842,-0.24160735,0.36388084,0.06200608,-0.26351812
87,-1.3281478,0.12838905,1.2096788,-1.7275594,0.87299514,-1.0325794,0.93105584,-1.2147521,-0.5303148,0.10509781,0.6375632,-0.85443264,0.18423444,0.93914783,1.073707,1.0393076,-0.51046133,-0.09090909,0.23220237,-0.25349,0.3916366,0.024185939,-0.29919222
88,-1.3231592,0.1604808,1.2351607,-1.7937632,0.86166376,-1.0805047,0.96988827,-1.1611559,-0.5839477,0.088454925,0.65381044,-0.89250344,0.24194518,0.9806315,1.1060482,1.0817943,-0.4900953,-0.0372098,0.22674167,-0.26440787,0.38962096,-0.013150376,-0.33394292
89,-1.3297082,0.19324121,1.2646192,-1.8373568,0.80764437,-1.1094756,1.0163071,-1.1110631,-0.6408955,0.09757649,0.64766157,-0.928439,0.30017558,1.022515,1.1325927,1.124628,-0.4664865,-0.018946052,0.26509687,-0.27365357,0.35638955,-0.05002342,-0.36798313
90,-1.3485107,0.2015096,1.2877669,-1.8673828,0.7405743,-1.1376879,1.0631249,-1.0609035,-0.6832082,0.073984094,0.614839,-0.98493135,0.35931075,1.0647844,1.1812894,1.1677961,-0.44085994,-0.003668267,0.32219496,-0.28217965,0.33845758,-0.08641388,-0.40151915
91,-1.3730395,0.22747156,1.3155379,-1.894381,0.6748029,-1.1652569,1.1103265,-1.0094858,-0.7147661,0.040089946,0.57377684,-1.041356,0.41891912,1.1074258,1.230327,1.2112873,-0.4120632,0.11132434,0.36509863,-0.28919128,0.29952744,-0.12230173,-0.4337952
92,-1.3714788,0.24589981,1.3516468,-1.918796,0.6083978,-1.1921364,1.1578974,-0.9533267,-0.77061766,0.007325833,0.53360325,-1.076407,0.47899082,1.1504261,1.2649122,1.2550901,-0.38041127,0.18489441,0.4160036,-0.2950148,0.24580488,-0.1576662,-0.46553674
