time_index,normal_p05,normal_p50,normal_p95,normal_reference_00,normal_reference_01,normal_reference_02,normal_reference_03,normal_reference_04,normal_reference_05,normal_reference_06,normal_reference_07,normal_reference_08,normal_reference_09,normal_reference_10,normal_reference_11,normal_reference_12,normal_reference_13,normal_reference_14,normal_reference_15,normal_reference_16,normal_reference_17,normal_reference_18,normal_reference_19
10,-1.2032686,-0.37121615,1.2498946,0.08568674,-0.3744468,1.4447234,-0.34511265,-0.92666346,-0.63731205,0.10415013,-0.28858656,-0.32623157,2.1312156,-1.3710403,0.7880242,1.614237,-0.25184777,-0.48995444,-0.30861345,0.93989086,-0.9235813,2.235172,-0.3169338
11,-1.2039496,-0.36618525,1.2519891,-0.22748308,-0.3744468,-0.69121265,-0.34511265,-0.92666346,-0.63731205,-0.25293604,-0.28858656,-0.32623157,2.1312156,-1.3710403,0.7880242,1.3516853,-0.25184777,-0.33434474,-0.30861345,0.93989086,0.6447643,0.64178205,-0.3169338
12,-1.2032686,-0.376755,1.1231085,-0.22748308,-0.3744468,-0.69121265,-0.5701861,-1.0142107,-0.63731205,0.10415013,-0.28858656,-0.32623157,2.1312156,-1.3710403,0.7880242,-0.5518143,-0.25184777,-0.48995444,-0.30861345,0.93989086,0.6447643,0.64178205,-0.3169338
13,-1.128603,-0.39609754,1.1558859,-0.22748308,-0.3744468,1.4447234,-0.34511265,-0.92666346,-0.63731205,-0.25293604,-0.28858656,-0.32623157,2.1312156,-1.1633506,0.45466495,-0.7487281,-0.25184777,-0.48995444,-0.30861345,1.3549725,-0.9235813,0.64178205,-0.4358459
14,-1.2731165,-0.36618525,1.1622806,0.08568674,-0.3744468,-0.69121265,-0.34511265,-0.92666346,-0.63731205,0.10415013,-0.28858656,-0.32623157,2.1312156,-1.3710403,0.7880242,-0.7487281,-0.25184777,-0.33434474,-0.30861345,0.93989086,-0.9235813,0.64178205,-0.3169338
15,-1.1792811,-0.37121615,1.1525095,-0.22748308,-0.3744468,-0.69121265,-0.34511265,-1.0142107,-0.63731205,-0.25293604,-0.28858656,-0.32623157,2.1312156,-1.3710403,0.7880242,-0.7487281,-0.25184777,-0.48995444,-0.30861345,0.93989086,0.6447643,0.64178205,-0.3169338
16,-1.2032686,-0.376755,1.2472221,-0.22748308,-0.3744468,1.4447234,-0.34511265,-0.92666346,-0.63731205,0.10415013,-0.28858656,-0.32623157,2.1312156,-1.3710403,0.7880242,-0.7487281,-0.25184777,-0.33434474,-0.30861345,0.93989086,-0.9235813,2.235172,-0.3169338
17,-1.2005649,-0.376755,1.047278,-0.22748308,-0.3744468,-0.69121265,-0.5701861,-1.0142107,-0.63731205,-0.25293604,-0.28858656,-0.32623157,2.1312156,-1.1633506,0.45466495,-0.7487281,-0.25184777,-0.48995444,-0.30861345,0.93989086,0.6447643,0.64178205,-0.3169338
18,-1.2039496,-0.376755,1.0770216,0.08568674,-0.3744468,-0.69121265,-0.34511265,-0.92666346,-0.63731205,0.10415013,-0.28858656,-0.32623157,2.1312156,-1.3710403,0.7880242,-0.7487281,-0.25184777,-0.48995444,-0.30861345,0.93989086,0.6447643,0.64178205,-0.4358459
19,-1.2005649,-0.34519845,1.3884783,-0.22748308,-0.22696228,1.4447234,-0.34511265,-0.92666346,-0.63731205,-0.25293604,-0.28858656,-0.32623157,2.1312156,-1.3710403,0.7880242,-0.7487281,-0.25184777,-0.33434474,-0.30861345,0.93989086,-0.9235813,0.64178205,-0.3169338
20,-1.2039496,-0.3677293,1.1616421,-0.22748308,-0.3744468,-0.69121265,-0.34511265,-1.0142107,-0.63731205,0.10415013,-0.28858656,-0.32623157,2.1312156,-1.3710403,0.7880242,-0.7487281,3.965138,-0.48995444,-0.30861345,1.3549725,0.6447643,0.64178205,-0.3169338
21,-1.2032686,-0.39609754,1.142029,-0.22748308,-0.3744468,-0.69121265,-0.5701861,-0.92666346,-0.63731205,-0.25293604,-0.28858656,-0.32623157,2.1312156,-1.1633506,0.7880242,-0.7487281,-0.25184777,-0.48995444,-0.30861345,0.52480924,-0.9235813,0.64178205,-0.3169338
22,-1.2032686,-0.35175833,1.1504962,0.08568674,-0.3744468,1.4447234,-0.34511265,-1.0142107,-0.63731205,-0.25293604,-0.28858656,-0.32623157,2.1312156,-1.3710403,0.45466495,-0.7487281,-0.25184777,-0.33434474,-0.30861345,0.93989086,0.6447643,2.235172,-0.3169338
23,-1.1792811,-0.376755,1.1559561,-0.22748308,-0.3744468,-0.69121265,-0.34511265,-0.92666346,-0.63731205,0.10415013,-0.28858656,-0.32623157,2.1312156,-1.3710403,0.7880242,-0.7487281,-0.25184777,-0.48995444,-0.30861345,0.93989086,-0.9235813,0.64178205,-0.4358459
24,-1.2005715,-0.38948405,1.2493938,-0.22748308,-0.22696228,-0.69121265,-0.34511265,-0.92666346,-0.63731205,-0.25293604,-0.28858656,-0.32623157,2.1312156,-1.3710403,0.7880242,-0.7487281,-0.25184777,-0.48995444,-0.30861345,1.3549725,-0.9235813,0.64178205,-0.3169338
25,-1.2164295,-0.3646105,1.2455093,-0.22748308,-0.3744468,1.4447234,-0.34511265,-1.0142107,-0.63731205,0.10415013,-0.28858656,-0.32623157,1.6680477,-1.1633506,0.7880242,-0.7487281,-0.25184777,-0.33434474,-0.30861345,0.93989086,0.6447643,0.64178205,-0.3169338
26,-1.2005715,-0.38747627,1.0267838,0.08568674,-0.3744468,-0.69121265,-0.5701861,-0.92666346,-0.63731205,-0.25293604,-0.28858656,-0.32623157,2.1312156,-1.3710403,0.45466495,-0.7487281,-0.25184777,-0.48995444,-0.30861345,0.93989086,-0.9235813,0.64178205,-0.3169338
27,-1.2005649,-0.36695796,1.070794,-0.22748308,-0.3744468,-0.69121265,-0.34511265,-0.92666346,-0.63731205,0.10415013,-0.28858656,-0.32623157,2.1312156,-1.3710403,0.7880242,-0.7487281,-0.25184777,-0.48995444,-0.30861345,0.93989086,0.6447643,0.64178205,-0.3169338
28,-1.2050436,-0.3988077,1.1276495,-0.22748308,-0.3744468,-0.69121265,-0.34511265,-1.0142107,-0.63731205,-0.25293604,-0.28858656,-0.32623157,2.1312156,-1.3710403,0.7880242,-0.7487281,-0.25184777,-0.33434474,-0.30861345,0.93989086,-0.9235813,2.235172,-0.4358459
29,-1.2039496,-0.3881635,1.0683281,-0.22748308,-0.3744468,1.4447234,-0.34511265,-0.92666346,-0.63731205,0.10415013,-0.28858656,-0.32623157,2.1312156,-1.1633506,0.7880242,-0.7487281,-0.25184777,-0.48995444,-0.30861345,0.93989086,-0.9235813,0.64178205,-0.3169338
30,-1.2059087,-0.38747627,1.0683682,0.08568674,-0.3744468,-0.69121265,-0.5701861,-1.0142107,-0.63731205,-0.25293604,-0.28858656,-0.32623157,2.1312156,-1.3710403,0.45466495,-0.7487281,-0.25184777,-0.33434474,-0.30861345,-1.1355174,0.6447643,0.64178205,-0.3169338
31,-1.2039496,-0.39085022,1.1708448,-0.22748308,-0.3744468,-0.69121265,-0.34511265,-0.92666346,-0.63731205,0.10415013,-0.28858656,-0.32623157,2.1312156,-1.3710403,0.7880242,-0.7487281,-0.25184777,-0.48995444,-0.30861345,-1.1355174,-0.9235813,0.64178205,-0.3169338
32,-1.2050436,-0.3882032,1.217701,-0.22748308,-0.3744468,1.4447234,-0.34511265,-0.92666346,-0.63731205,-0.25293604,-0.28858656,-0.32623157,2.1312156,-1.3710403,0.7880242,-0.7487281,-0.25184777,-0.48995444,-0.30861345,-1.1355174,0.6447643,0.64178205,-0.3169338
33,-1.2005715,-0.376755,1.1231595,-0.22748308,-0.3744468,-0.69121265,-0.34511265,-1.0142107,-0.63731205,0.10415013,-0.28858656,-0.32623157,2.1312156,-1.1633506,0.7880242,-0.7487281,-0.25184777,-0.33434474,-0.30861345,-1.1355174,-0.9235813,0.64178205,-0.4358459
34,-1.2073666,-0.39609754,1.0431613,0.08568674,-0.22696228,-0.69121265,-0.5701861,-0.92666346,-0.63731205,-0.25293604,-0.28858656,-0.32623157,1.6680477,-1.3710403,0.7880242,-0.7487281,-0.25184777,-0.48995444,-0.30861345,-1.1355174,0.6447643,0.64178205,-0.3169338
35,-1.2032686,-0.3824371,1.2551017,-0.22748308,-0.3744468,1.4447234,-0.34511265,-1.0142107,-0.63731205,0.10415013,-0.28858656,-0.32623157,2.1312156,-1.3710403,0.7880242,-0.7487281,-0.25184777,-0.33434474,-0.30861345,-1.1355174,-0.9235813,2.235172,-0.3169338
36,-1.255111,-0.38248295,1.0431613,-0.22748308,-0.3744468,-0.69121265,-0.34511265,-0.92666346,-0.63731205,-0.25293604,-0.28858656,-0.32623157,2.1312156,-1.3710403,0.45466495,-0.7487281,-0.25184777,-0.48995444,-0.30861345,-1.1355174,0.6447643,0.64178205,-0.3169338
37,-1.2032686,-0.39609754,1.0683682,-0.22748308,-0.3744468,-0.69121265,-0.34511265,-0.92666346,-0.63731205,0.10415013,-0.28858656,-0.32623157,2.1312156,-1.1633506,0.7880242,-0.7487281,-0.25184777,-0.48995444,-0.30861345,-1.1355174,-0.9235813,0.64178205,-0.3169338
38,-1.2039496,-0.36761948,1.0683682,0.08568674,-0.3744468,1.4447234,-0.5701861,-1.0142107,-0.63731205,-0.25293604,-0.28858656,-0.32623157,2.1312156,-1.3710403,0.7880242,-0.7487281,-0.25184777,-0.33434474,-0.30861345,-1.1355174,0.6447643,0.64178205,-0.4358459
39,-1.2005649,-0.40932894,1.154716,-0.22748308,-0.22696228,-0.69121265,-0.34511265,-0.92666346,-0.63731205,0.10415013,-0.28858656,-0.32623157,2.1312156,-1.3710403,0.7880242,-0.7487281,-0.25184777,-0.48995444,-0.30861345,-1.1355174,-0.9235813,0.64178205,-0.3169338
40,-1.2164295,-0.3988077,1.0683682,-0.22748308,-0.3744468,-0.69121265,-0.34511265,-1.0142107,-0.63731205,-0.25293604,-0.28858656,-0.32623157,2.1312156,-1.1633506,0.7880242,-0.7487281,3.965138,-0.48995444,-0.30861345,-1.1355174,-0.9235813,0.64178205,-0.3169338
41,-1.1792811,-0.3677293,1.1264095,-0.22748308,-0.3744468,1.4447234,-0.34511265,-0.92666346,-0.63731205,0.10415013,-0.28858656,-0.32623157,2.1312156,-1.3710403,0.45466495,-0.7487281,-0.25184777,-0.33434474,-0.30861345,-1.1355174,0.6447643,0.64178205,-0.3169338
42,-1.2173772,-0.3844449,1.0434134,0.08568674,-0.3744468,-0.69121265,-0.34511265,-0.92666346,-0.63731205,-0.25293604,-0.28858656,-0.32623157,0.04696008,-1.3710403,0.7880242,-0.7487281,-0.25184777,-0.48995444,-0.30861345,-1.1355174,-0.9235813,2.235172,-0.3169338
43,-1.2547797,-0.4139588,1.0683682,-0.22748308,-0.3744468,-0.69121265,-0.5701861,-1.0142107,-0.63731205,0.10415013,-0.28858656,-0.32623157,-0.41620782,-1.3710403,0.7880242,-0.7487281,-0.25184777,-0.48995444,-0.30861345,-1.1355174,-0.9235813,0.64178205,-0.4358459
44,-1.2032686,-0.3844449,1.0683281,-0.22748308,-0.3744468,1.4447234,-0.34511265,-0.92666346,-0.63731205,-0.25293604,-0.28858656,-0.32623157,-0.41620782,-1.1633506,0.7880242,-0.7487281,-0.25184777,-0.33434474,-0.30861345,-1.1355174,0.6447643,0.64178205,-0.3169338
45,-1.1792811,-0.376755,0.8699503,-0.22748308,-0.3744468,-0.69121265,-0.34511265,-0.92666346,-0.63731205,0.10415013,-0.28858656,-0.32623157,-0.64779174,-1.3710403,0.7880242,-0.7487281,-0.25184777,-0.48995444,-0.30861345,-1.1355174,-0.9235813,0.64178205,-0.3169338
46,-1.2164295,-0.39609754,0.8228575,0.08568674,-0.3744468,-0.69121265,-0.34511265,-1.0142107,-0.63731205,-0.25293604,-0.28858656,-0.32623157,-0.41620782,-1.3710403,0.45466495,-0.7487281,-0.25184777,-0.48995444,-0.30861345,-1.1355174,-0.9235813,0.64178205,-0.3169338
47,-1.220726,-0.39609754,1.1708448,-0.22748308,-0.3744468,1.4447234,-0.5701861,-0.92666346,-0.63731205,0.10415013,-0.28858656,-0.32623157,-0.41620782,-1.3710403,0.7880242,-0.7487281,-0.25184777,-0.33434474,-0.30861345,-1.1355174,0.6447643,0.64178205,-0.3169338
48,-1.2050436,-0.42443976,0.78959584,-0.22748308,-0.3744468,-0.69121265,-0.34511265,-1.0142107,-0.63731205,-0.25293604,-0.28858656,-0.32623157,-0.41620782,-1.1633506,0.7880242,-0.7487281,-0.25184777,-0.48995444,-0.30861345,-1.1355174,-0.9235813,0.64178205,-0.4358459
49,-1.2164295,-0.38107097,1.0683682,-0.22748308,-0.22696228,-0.69121265,-0.34511265,-0.92666346,-0.63731205,0.10415013,-0.28858656,-0.32623157,-0.41620782,-1.3710403,0.7880242,-0.7487281,-0.25184777,-0.33434474,-0.30861345,-1.1355174,0.6447643,2.235172,-0.3169338
50,-1.1792811,-0.3824371,0.8952103,0.08568674,-0.3744468,1.4447234,-0.34511265,-0.92666346,-0.63731205,-0.25293604,-0.28858656,-0.32623157,-0.64779174,-1.3710403,0.45466495,-0.7487281,-0.25184777,-0.48995444,-0.30861345,-1.1355174,-0.9235813,0.64178205,-0.3169338
51,-1.2164295,-0.3988077,0.89387053,-0.22748308,-0.3744468,-0.69121265,-0.5701861,-1.0142107,-0.63731205,0.10415013,-0.28858656,-0.32623157,-0.41620782,-1.3710403,0.7880242,-0.7487281,-0.25184777,-0.48995444,-0.30861345,-1.1355174,-0.9235813,0.64178205,-0.3169338
52,-1.2005715,-0.4016319,0.78959584,-0.22748308,-0.3744468,-0.69121265,-0.34511265,-0.92666346,-0.63731205,-0.25293604,-0.28858656,-0.32623157,-0.41620782,-1.1633506,0.7880242,-0.7487281,-0.25184777,-0.33434474,-0.30861345,-1.1355174,0.6447643,0.64178205,-0.3169338
53,-1.2731165,-0.40932894,0.89434826,-0.22748308,-0.3744468,1.4447234,-0.34511265,-1.0142107,-0.63731205,0.10415013,-0.28858656,-0.32623157,-0.41620782,-1.3710403,0.7880242,-0.7487281,-0.25184777,-0.48995444,-0.30861345,-1.1355174,-0.9235813,0.64178205,-0.4358459
54,-1.2005715,-0.3844449,1.0434134,0.08568674,-0.22696228,-0.69121265,-0.34511265,-0.92666346,-0.63731205,-0.25293604,-0.28858656,-0.32623157,-0.64779174,-1.3710403,0.7880242,-0.7487281,-0.25184777,-0.48995444,-0.30861345,-1.1355174,0.6447643,0.64178205,-0.3169338
55,-1.2155644,-0.4139538,0.89434826,-0.22748308,-0.3744468,-0.69121265,-0.5701861,-0.92666346,-0.63731205,-0.25293604,-0.28858656,-0.32623157,-0.41620782,-1.3710403,0.45466495,-0.7487281,-0.25184777,-0.33434474,-0.30861345,-1.1355174,-0.9235813,2.235172,-0.3169338
56,-1.1792811,-0.38585687,0.83057576,-0.22748308,-0.3744468,1.4447234,-0.34511265,-1.0142107,-0.63731205,0.10415013,-0.28858656,-0.32623157,-0.41620782,-1.1633506,0.7880242,-0.7487281,-0.25184777,-0.48995444,-0.30861345,-1.1355174,0.6447643,0.64178205,-0.3169338
57,-1.2834733,-0.42664886,0.78959584,-0.22748308,-0.3744468,-0.69121265,-0.34511265,-0.92666346,-0.63731205,-0.25293604,-0.28858656,-0.32623157,-0.41620782,-1.3710403,0.7880242,-0.7487281,-0.25184777,-0.48995444,-0.30861345,-1.1355174,-0.9235813,0.64178205,-0.3169338
58,-1.2032686,-0.40413392,0.82267886,0.08568674,-0.3744468,-0.69121265,-0.34511265,-0.92666346,-0.63731205,0.10415013,-0.28858656,-0.32623157,-0.64779174,-1.3710403,0.7880242,-0.7487281,-0.25184777,-0.33434474,-0.30861345,-1.1355174,-0.9235813,0.64178205,-0.4358459
59,-1.2155644,-0.38349056,0.8840987,-0.22748308,-0.3744468,1.4447234,-0.34511265,-1.0142107,-0.63731205,-0.25293604,-0.28858656,-0.32623157,-0.41620782,-1.3710403,0.7880242,-0.7487281,3.965138,-0.48995444,-0.30861345,-1.1355174,0.6447643,0.64178205,-0.3169338
60,-1.2032686,-0.42443976,0.7017075,-0.22748308,-0.3744468,-0.69121265,-0.5701861,-0.92666346,-0.63731205,0.10415013,-0.28858656,-0.32623157,-0.41620782,-1.1633506,0.45466495,-0.7487281,-0.25184777,-0.48995444,-0.30861345,-1.1355174,-0.9235813,0.64178205,-0.3169338
61,-1.2164295,-0.40441114,0.8840987,-0.22748308,-0.3744468,-0.69121265,-0.34511265,-1.0142107,-0.63731205,-0.25293604,-0.28858656,-0.32623157,-0.41620782,-1.3710403,0.7880242,-0.7487281,-0.25184777,-0.33434474,-0.30861345,-1.1355174,0.6447643,0.64178205,-0.3169338
62,-1.2005649,-0.3844449,0.8840987,0.08568674,-0.3744468,1.4447234,-0.34511265,-0.92666346,-0.63731205,0.10415013,-0.28858656,-0.32623157,-0.64779174,-1.3710403,0.7880242,-0.7487281,-0.25184777,-0.48995444,-0.30861345,-1.1355174,-0.9235813,2.235172,-0.3169338
63,-1.2386726,-0.41739458,0.7037706,-0.22748308,-0.3744468,-0.69121265,-0.34511265,-0.92666346,-0.63731205,-0.25293604,-0.28858656,-0.32623157,-0.41620782,-1.3710403,0.7880242,-0.7487281,-0.25184777,-0.48995444,-0.30861345,-1.1355174,0.6447643,0.64178205,-0.3169338
64,-1.2005649,-0.42443976,0.8840987,-0.22748308,-0.22696228,-0.69121265,-0.34511265,-1.0142107,-0.63731205,0.10415013,-0.28858656,-0.32623157,-0.41620782,-1.1633506,0.45466495,-0.7487281,-0.25184777,-0.33434474,-0.30861345,-1.1355174,-0.9235813,0.64178205,-0.4358459
65,-1.255111,-0.40413392,0.82267886,-0.22748308,-0.3744468,1.4447234,-0.5701861,-0.92666346,-0.63731205,-0.25293604,-0.28858656,-0.32623157,-0.41620782,-1.3710403,0.7880242,-0.7487281,-0.25184777,-0.48995444,-0.30861345,-1.1355174,-0.9235813,0.64178205,-0.3169338
66,-1.2032686,-0.42443976,0.7701047,0.08568674,-0.3744468,-0.69121265,-0.34511265,-1.0142107,-0.63731205,0.10415013,-0.28858656,-0.32623157,-0.41620782,-1.3710403,0.7880242,-0.7487281,-0.25184777,-0.48995444,-0.30861345,-1.1355174,0.6447643,0.64178205,-0.3169338
67,-1.2155029,-0.4093339,0.6269626,-0.22748308,-0.3744468,-0.69121265,-0.34511265,-0.92666346,-0.63731205,-0.25293604,-0.28858656,-0.32623157,-0.64779174,-1.1633506,0.7880242,-0.7487281,-0.25184777,-0.33434474,-0.30861345,-1.1355174,-0.9235813,0.64178205,-0.3169338
68,-1.2773976,-0.42443976,0.6269626,-0.22748308,-0.3744468,1.4447234,-0.34511265,-0.92666346,-0.63731205,0.10415013,-0.28858656,-0.32623157,-0.41620782,-1.3710403,0.7880242,-0.7487281,-0.25184777,-0.48995444,-0.30861345,-1.1355174,-0.9235813,0.64178205,-0.3169338
69,-1.204982,-0.41739458,0.7741551,-0.22748308,-0.22696228,-0.69121265,-0.34511265,-1.0142107,-0.63731205,-0.25293604,-0.28858656,-0.32623157,-0.41620782,-1.3710403,0.45466495,-0.7487281,-0.25184777,-0.48995444,-0.30861345,-1.1355174,0.6447643,2.235172,-0.4358459
70,-1.2766901,-0.43549934,0.109429,0.08568674,-0.3744468,-0.69121265,-0.5701861,-0.92666346,-0.63731205,0.10415013,-0.28858656,-0.32623157,-0.41620782,-1.3710403,0.7880242,-0.7487281,-0.25184777,-0.33434474,-0.30861345,-1.1355174,-0.9235813,0.64178205,-0.3169338
71,-1.204982,-0.41743344,0.7701047,-0.22748308,-0.3744468,1.4447234,-0.34511265,-0.92666346,-0.63731205,-0.25293604,-0.28858656,-0.32623157,-0.64779174,-1.1633506,0.7880242,-0.7487281,-0.25184777,-0.48995444,-0.30861345,-1.1355174,0.6447643,0.64178205,-0.3169338
72,-1.2164295,-0.40413392,0.7701047,-0.22748308,-0.3744468,-0.69121265,-0.34511265,-1.0142107,-0.63731205,0.10415013,-0.28858656,-0.32623157,-0.41620782,-1.3710403,0.7880242,-0.7487281,-0.25184777,-0.33434474,-0.30861345,-1.1355174,-0.9235813,0.64178205,-0.3169338
73,-1.2547494,-0.4093339,0.6465319,-0.22748308,-0.3744468,-0.69121265,-0.34511265,-0.92666346,-0.63731205,-0.25293604,-0.28858656,-0.32623157,-0.41620782,-1.3710403,0.7880242,-0.7487281,-0.25184777,-0.48995444,-0.30861345,-1.1355174,0.6447643,0.64178205,-0.3169338
74,-1.2186368,-0.4196825,0.64369875,0.08568674,-0.3744468,1.4447234,-0.5701861,-1.0142107,-0.63731205,0.10415013,-0.28858656,-0.32623157,-0.41620782,-1.3710403,0.45466495,-0.7487281,-0.25184777,-0.33434474,-0.30861345,-1.1355174,-0.9235813,0.64178205,-0.4358459
75,-1.2372148,-0.43626958,0.8768065,-0.22748308,-0.3744468,-0.69121265,-0.34511265,-0.92666346,-0.63731205,-0.25293604,-0.28858656,-0.32623157,-0.41620782,-1.1633506,0.7880242,-0.7487281,-0.25184777,-0.48995444,-0.30861345,-1.1355174,-0.9235813,2.235172,-0.3169338
76,-1.2766901,-0.41743344,0.6419312,-0.22748308,-0.3744468,-0.69121265,-0.34511265,-0.92666346,-0.63731205,0.10415013,-0.28858656,-0.32623157,-0.64779174,-1.3710403,0.7880242,-0.7487281,-0.25184777,-0.48995444,-0.30861345,-1.1355174,0.6447643,0.64178205,-0.3169338
77,-1.255111,-0.39609754,0.7701047,-0.22748308,-0.3744468,1.4447234,-0.34511265,-1.0142107,-0.63731205,-0.25293604,-0.28858656,-0.32623157,-0.41620782,-1.3710403,0.7880242,-0.7487281,-0.25184777,-0.33434474,-0.30861345,-1.1355174,0.6447643,0.64178205,-0.3169338
78,-1.2032686,-0.43549934,0.6269626,0.08568674,-0.3744468,-0.69121265,-0.34511265,-0.92666346,-0.63731205,0.10415013,-0.28858656,-0.32623157,-0.41620782,-1.3710403,0.45466495,-0.7487281,3.965138,-0.48995444,-0.30861345,-1.1355174,-0.9235813,0.64178205,-0.3169338
79,-1.2766033,-0.43490547,1.0254703,-0.22748308,-0.22696228,-0.69121265,-0.5701861,-1.0142107,-0.63731205,-0.25293604,-0.28858656,-0.32623157,-0.41620782,-1.1633506,0.7880242,-0.7487281,-0.25184777,-0.48995444,-0.30861345,-1.1355174,-0.9235813,0.64178205,-0.4358459
80,-1.28356,-0.41739458,0.68550956,-0.22748308,-0.3744468,1.4447234,-0.34511265,-0.92666346,-0.63731205,0.10415013,-0.28858656,-0.32623157,-0.41620782,-1.3710403,0.7880242,-0.7487281,-0.25184777,-0.33434474,-0.30861345,-1.1355174,0.6447643,0.64178205,-0.3169338
81,-1.2360455,-0.42443976,0.6269626,0.08568674,-0.3744468,-0.69121265,-0.34511265,-0.92666346,-0.63731205,-0.25293604,-0.28858656,-0.32623157,-0.64779174,-1.3710403,0.7880242,-0.7487281,-0.25184777,-0.48995444,-0.30861345,-1.1355174,-0.9235813,0.64178205,-0.3169338
82,-1.2979289,-0.43780386,0.6465319,-0.22748308,-0.3744468,-0.69121265,-0.34511265,-1.0142107,-0.63731205,0.10415013,-0.28858656,-0.32623157,-0.41620782,-1.3710403,0.45466495,-0.7487281,-0.25184777,-0.48995444,-0.30861345,-1.1355174,0.6447643,2.235172,-0.3169338
83,-1.1792811,-0.4196825,0.68550956,-0.22748308,-0.3744468,1.4447234,-0.34511265,-0.92666346,-0.63731205,-0.25293604,-0.28858656,-0.32623157,-0.41620782,-1.1633506,0.7880242,-0.7487281,-0.25184777,-0.33434474,-0.30861345,-1.1355174,-0.9235813,0.64178205,-0.3169338
84,-1.2759408,-0.42443976,0.2703695,-0.22748308,-0.22696228,-0.69121265,-0.5701861,-0.92666346,-0.63731205,-0.25293604,-0.28858656,-0.32623157,-0.41620782,-1.3710403,0.7880242,-0.7487281,-0.25184777,-0.48995444,-0.30861345,-1.1355174,-0.9235813,0.64178205,-0.4358459
85,-1.2558603,-0.40441114,0.6269626,0.08568674,-0.3744468,-0.69121265,-0.34511265,-1.0142107,-0.63731205,0.10415013,-0.28858656,-0.32623157,-0.64779174,-1.3710403,0.7880242,-0.7487281,-0.25184777,-0.48995444,-0.30861345,-1.1355174,0.6447643,0.64178205,-0.3169338
