index,is_true_anomaly,is_primary_candidate,is_cross_confirmed,is_auxiliary_candidate,final_lane
520,0,0,0,0,알림 없음
521,0,0,0,0,알림 없음
522,0,0,0,0,알림 없음
523,0,0,0,0,알림 없음
524,0,0,0,0,알림 없음
525,0,0,0,0,알림 없음
526,0,0,0,0,알림 없음
527,0,0,0,0,알림 없음
528,0,0,0,0,알림 없음
529,0,0,0,0,알림 없음
530,0,0,0,0,알림 없음
531,0,0,0,0,알림 없음
532,0,0,0,0,알림 없음
533,0,0,0,0,알림 없음
534,0,0,0,0,알림 없음
535,0,0,0,0,알림 없음
536,0,0,0,0,알림 없음
537,0,0,0,0,알림 없음
538,0,0,0,0,알림 없음
539,0,0,0,0,알림 없음
540,0,0,0,0,알림 없음
541,0,0,0,0,알림 없음
542,0,0,0,0,알림 없음
543,0,0,0,0,알림 없음
544,0,0,0,0,알림 없음
545,0,0,0,0,알림 없음
546,0,0,0,0,알림 없음
547,0,0,0,0,알림 없음
548,0,0,0,0,알림 없음
549,0,0,0,0,알림 없음
550,0,0,0,0,알림 없음
551,0,0,0,0,알림 없음
552,0,0,0,0,알림 없음
553,0,0,0,0,알림 없음
554,0,0,0,0,알림 없음
555,0,0,0,0,알림 없음
556,0,0,0,0,알림 없음
557,0,0,0,0,알림 없음
558,0,0,0,0,알림 없음
559,0,0,0,0,알림 없음
560,0,0,0,0,알림 없음
561,0,0,0,0,알림 없음
562,0,0,0,0,알림 없음
563,0,0,0,0,알림 없음
564,0,0,0,0,알림 없음
565,0,0,0,0,알림 없음
566,0,0,0,0,알림 없음
567,0,0,0,0,알림 없음
568,0,0,0,0,알림 없음
569,0,0,0,0,알림 없음
570,0,0,0,0,알림 없음
571,0,0,0,0,알림 없음
572,0,0,0,0,알림 없음
573,0,0,0,0,알림 없음
574,0,0,0,0,알림 없음
575,0,0,0,0,알림 없음
576,0,0,0,0,알림 없음
577,0,0,0,0,알림 없음
578,0,0,0,0,알림 없음
579,0,0,0,0,알림 없음
580,0,0,0,0,알림 없음
581,0,0,0,0,알림 없음
582,0,0,0,0,알림 없음
583,0,0,0,0,알림 없음
584,0,0,0,0,알림 없음
585,0,0,0,0,알림 없음
586,0,0,0,0,알림 없음
587,0,0,0,0,알림 없음
588,0,0,0,0,알림 없음
589,0,0,0,0,알림 없음
590,0,0,0,0,알림 없음
591,0,0,0,0,알림 없음
592,0,0,0,0,알림 없음
593,0,0,0,0,알림 없음
594,0,0,0,0,알림 없음
595,0,0,0,0,알림 없음
596,0,0,0,0,알림 없음
597,0,0,0,0,알림 없음
598,0,0,0,0,알림 없음
599,0,0,0,0,알림 없음
600,0,0,0,0,알림 없음
601,0,0,0,0,알림 없음
602,0,0,0,0,알림 없음
603,0,0,0,0,알림 없음
604,0,0,0,0,알림 없음
605,0,0,0,0,알림 없음
606,0,0,0,0,알림 없음
607,0,0,0,0,알림 없음
608,0,0,0,0,알림 없음
609,0,0,0,0,알림 없음
610,0,0,0,0,알림 없음
611,0,0,0,0,알림 없음
612,0,0,0,0,알림 없음
613,0,0,0,0,알림 없음
614,0,0,0,0,알림 없음
615,0,0,0,0,알림 없음
616,0,0,0,0,알림 없음
617,0,0,0,0,알림 없음
618,0,0,0,0,알림 없음
619,0,0,0,0,알림 없음
620,0,0,0,0,알림 없음
621,0,0,0,0,알림 없음
622,0,0,0,0,알림 없음
623,0,0,0,0,알림 없음
624,0,0,0,0,알림 없음
625,0,0,0,0,알림 없음
626,0,0,0,0,알림 없음
627,0,0,0,0,알림 없음
628,0,0,0,0,알림 없음
629,0,0,0,0,알림 없음
630,0,0,0,0,알림 없음
631,0,0,0,0,알림 없음
632,0,0,0,0,알림 없음
633,0,0,0,0,알림 없음
634,0,0,0,0,알림 없음
635,0,0,0,0,알림 없음
636,0,0,0,0,알림 없음
637,0,0,0,0,알림 없음
638,0,0,0,0,알림 없음
639,0,0,0,0,알림 없음
640,0,0,0,0,알림 없음
641,0,0,0,0,알림 없음
642,0,0,0,0,알림 없음
643,0,0,0,0,알림 없음
644,0,0,0,0,알림 없음
645,0,0,0,0,알림 없음
646,0,0,0,0,알림 없음
647,0,0,0,0,알림 없음
648,0,0,0,0,알림 없음
649,0,0,0,0,알림 없음
650,0,0,0,0,알림 없음
651,0,0,0,0,알림 없음
652,0,0,0,0,알림 없음
653,0,0,0,0,알림 없음
654,0,0,0,0,알림 없음
655,0,0,0,0,알림 없음
656,0,0,0,0,알림 없음
657,0,0,0,0,알림 없음
658,0,0,0,0,알림 없음
659,0,0,0,0,알림 없음
660,0,0,0,0,알림 없음
661,0,0,0,0,알림 없음
662,0,0,0,0,알림 없음
663,0,0,0,0,알림 없음
664,0,0,0,0,알림 없음
665,0,0,0,0,알림 없음
666,0,0,0,0,알림 없음
667,0,0,0,0,알림 없음
668,0,0,0,0,알림 없음
669,0,0,0,0,알림 없음
670,0,0,0,0,알림 없음
671,0,0,0,0,알림 없음
672,0,0,0,0,알림 없음
673,0,0,0,0,알림 없음
674,0,0,0,0,알림 없음
675,0,0,0,0,알림 없음
676,0,0,0,0,알림 없음
677,0,0,0,0,알림 없음
678,0,0,0,0,알림 없음
679,0,0,0,0,알림 없음
680,0,0,0,0,알림 없음
681,0,0,0,0,알림 없음
682,0,0,0,0,알림 없음
683,0,0,0,0,알림 없음
684,0,0,0,0,알림 없음
685,0,0,0,0,알림 없음
686,0,0,0,0,알림 없음
687,0,0,0,0,알림 없음
688,0,0,0,0,알림 없음
689,0,0,0,0,알림 없음
690,0,0,0,0,알림 없음
691,0,0,0,0,알림 없음
692,0,0,0,0,알림 없음
693,0,0,0,0,알림 없음
694,0,0,0,0,알림 없음
695,0,0,0,0,알림 없음
696,0,0,0,0,알림 없음
697,0,0,0,0,알림 없음
698,0,0,0,0,알림 없음
699,0,0,0,0,알림 없음
700,0,0,0,0,알림 없음
701,0,0,0,0,알림 없음
702,0,0,0,0,알림 없음
703,0,0,0,0,알림 없음
704,0,0,0,0,알림 없음
705,0,0,0,0,알림 없음
706,0,0,0,0,알림 없음
707,0,0,0,0,알림 없음
708,0,0,0,0,알림 없음
709,0,0,0,0,알림 없음
710,0,0,0,0,알림 없음
711,0,0,0,0,알림 없음
712,0,0,0,0,알림 없음
713,0,0,0,0,알림 없음
714,0,0,0,0,알림 없음
715,0,0,0,0,알림 없음
716,0,0,0,0,알림 없음
717,0,0,0,0,알림 없음
718,0,0,0,0,알림 없음
719,0,0,0,0,알림 없음
720,0,0,0,0,알림 없음
721,0,0,0,0,알림 없음
722,0,0,0,0,알림 없음
723,0,0,0,0,알림 없음
724,0,0,0,0,알림 없음
725,0,0,0,0,알림 없음
726,0,0,0,0,알림 없음
727,0,0,0,0,알림 없음
728,0,0,0,0,알림 없음
729,0,0,0,0,알림 없음
730,0,0,0,0,알림 없음
731,0,0,0,0,알림 없음
732,0,0,0,0,알림 없음
733,0,0,0,0,알림 없음
734,0,0,0,0,알림 없음
735,0,0,0,0,알림 없음
736,0,0,0,0,알림 없음
737,0,0,0,0,알림 없음
738,0,0,0,0,알림 없음
739,0,0,0,0,알림 없음
740,0,0,0,0,알림 없음
741,0,0,0,0,알림 없음
742,0,0,0,0,알림 없음
743,0,0,0,0,알림 없음
744,0,0,0,0,알림 없음
745,0,0,0,0,알림 없음
746,0,0,0,0,알림 없음
747,0,0,0,0,알림 없음
748,0,0,0,0,알림 없음
749,0,0,0,0,알림 없음
750,0,0,0,0,알림 없음
751,0,0,0,0,알림 없음
752,0,0,0,0,알림 없음
753,0,0,0,0,알림 없음
754,0,0,0,0,알림 없음
755,0,0,0,0,알림 없음
756,0,0,0,0,알림 없음
757,0,0,0,0,알림 없음
758,0,0,0,0,알림 없음
759,0,0,0,0,알림 없음
760,0,0,0,0,알림 없음
761,0,0,0,0,알림 없음
762,0,0,0,0,알림 없음
763,0,0,0,0,알림 없음
764,0,0,0,0,알림 없음
765,0,0,0,0,알림 없음
766,0,0,0,0,알림 없음
767,0,0,0,0,알림 없음
768,0,0,0,0,알림 없음
769,0,0,0,0,알림 없음
770,0,0,0,0,알림 없음
771,0,0,0,0,알림 없음
772,0,0,0,0,알림 없음
773,0,0,0,0,알림 없음
774,0,0,0,0,알림 없음
775,0,0,0,0,알림 없음
776,0,0,0,0,알림 없음
777,0,0,0,0,알림 없음
778,0,0,0,0,알림 없음
779,0,0,0,0,알림 없음
780,0,0,0,0,알림 없음
781,0,0,0,0,알림 없음
782,0,0,0,0,알림 없음
783,0,0,0,0,알림 없음
784,0,0,0,0,알림 없음
785,0,0,0,0,알림 없음
786,0,0,0,0,알림 없음
787,0,0,0,0,알림 없음
788,0,0,0,0,알림 없음
789,0,0,0,0,알림 없음
790,0,0,0,0,알림 없음
791,0,0,0,0,알림 없음
792,0,0,0,0,알림 없음
793,0,0,0,0,알림 없음
794,0,0,0,0,알림 없음
795,0,0,0,0,알림 없음
796,0,0,0,0,알림 없음
797,0,0,0,0,알림 없음
798,0,0,0,0,알림 없음
799,0,0,0,0,알림 없음
800,0,0,0,0,알림 없음
801,0,0,0,0,알림 없음
802,0,0,0,0,알림 없음
803,0,0,0,0,알림 없음
804,0,0,0,0,알림 없음
805,0,0,0,0,알림 없음
806,0,0,0,0,알림 없음
807,0,0,0,0,알림 없음
808,0,0,0,0,알림 없음
809,0,0,0,0,알림 없음
810,0,0,0,0,알림 없음
811,0,0,0,0,알림 없음
812,0,0,0,0,알림 없음
813,0,0,0,0,알림 없음
814,0,0,0,0,알림 없음
815,0,0,0,0,알림 없음
816,0,0,0,0,알림 없음
817,0,0,0,0,알림 없음
818,0,0,0,0,알림 없음
819,0,0,0,0,알림 없음
820,0,0,0,0,알림 없음
821,0,0,0,0,알림 없음
822,0,0,0,0,알림 없음
823,0,0,0,0,알림 없음
824,0,0,0,0,알림 없음
825,0,0,0,0,알림 없음
826,0,0,0,0,알림 없음
827,0,0,0,0,알림 없음
828,0,0,0,0,알림 없음
829,0,0,0,0,알림 없음
830,0,0,0,0,알림 없음
831,0,0,0,0,알림 없음
832,0,0,0,0,알림 없음
833,0,0,0,0,알림 없음
834,0,0,0,0,알림 없음
835,0,0,0,0,알림 없음
836,0,0,0,0,알림 없음
837,0,0,0,0,알림 없음
838,0,0,0,0,알림 없음
839,0,0,0,0,알림 없음
840,0,0,0,0,알림 없음
841,0,0,0,0,알림 없음
842,0,0,0,0,알림 없음
843,0,0,0,0,알림 없음
844,0,0,0,0,알림 없음
845,0,0,0,0,알림 없음
846,0,0,0,0,알림 없음
847,0,0,0,0,알림 없음
848,0,0,0,0,알림 없음
849,0,0,0,0,알림 없음
850,0,0,0,0,알림 없음
851,0,0,0,0,알림 없음
852,0,0,0,0,알림 없음
853,0,0,0,0,알림 없음
854,0,0,0,0,알림 없음
855,0,0,0,0,알림 없음
856,0,0,0,0,알림 없음
857,0,0,0,0,알림 없음
858,0,0,0,0,알림 없음
859,0,0,0,0,알림 없음
860,0,0,0,0,알림 없음
861,0,0,0,0,알림 없음
862,0,0,0,0,알림 없음
863,0,0,0,0,알림 없음
864,0,0,0,0,알림 없음
865,0,0,0,0,알림 없음
866,0,0,0,0,알림 없음
867,0,0,0,0,알림 없음
868,0,0,0,0,알림 없음
