time_index,normal_p05,normal_p50,normal_p95,normal_reference_00,normal_reference_01,normal_reference_02,normal_reference_03,normal_reference_04,normal_reference_05,normal_reference_06,normal_reference_07,normal_reference_08,normal_reference_09,normal_reference_10,normal_reference_11,normal_reference_12,normal_reference_13,normal_reference_14,normal_reference_15,normal_reference_16,normal_reference_17,normal_reference_18,normal_reference_19
56,-0.40811634,-0.19636315,0.45836827,-0.27841768,-0.083488114,0.04706076,0.2043199,-0.41970238,-0.04267855,-0.32248414,-0.27692696,-0.2803078,-0.080339365,-0.35254788,-0.23637983,-0.06437123,-0.17412011,-0.37564752,0.38224876,-0.016195495,0.3415913,-0.15618348,-0.3966993
57,-0.50501394,-0.17134254,0.23829903,-0.15784454,-0.030961601,0.10299414,0.15979351,-0.3495365,-0.05214716,-0.09170601,-0.16027369,-0.18478344,-0.11827659,-0.28891364,-0.16022442,0.006762042,-0.75128925,-0.37564752,0.18950932,0.077789746,-0.080833785,-0.04793936,-0.27511814
58,-0.54435736,-0.12166104,0.21102116,-0.11173973,0.008956502,0.21097548,0.0003527352,-0.3527202,-0.08875169,0.2394832,-0.045803297,-0.06154289,-0.11833039,-0.08707974,-0.084390424,0.06617648,-0.8894757,-0.37564752,-0.19795407,0.07203136,-0.44995102,0.035112984,-0.17353664
59,-0.63793105,-0.07406121,0.22307968,-0.10933826,0.08027609,0.12287275,-0.041405562,-0.2037727,-0.1175696,0.4772705,0.061827347,-0.06154289,-0.11940632,-0.0039389203,-0.047469348,0.10371063,-0.782145,-0.37232408,-0.67465305,0.06627297,-0.45671695,0.028800445,-0.08252931
60,-0.6550469,0.014872449,0.2556224,0.11361519,0.16745074,0.20163631,-0.013677954,-0.030180756,-0.21362442,0.46863246,0.16313191,0.06725935,-0.07293319,-0.001377549,-0.057243764,0.2556224,-0.21618725,-0.23440154,-0.8899897,0.10995686,-0.4583062,0.021793405,0.031123951
61,-0.4510008,0.10471769,0.3401048,0.22482572,0.25355577,0.22284767,0.14159666,0.1350149,-0.21950264,0.13446769,0.211321,0.23009662,0.041261327,0.12126435,-0.057689443,0.26393735,-0.019782148,-0.16071992,-0.7517111,0.17101237,-0.4103996,0.014191077,-0.10055244
62,-0.34380776,0.16754387,0.41566622,0.19711265,0.29611677,0.2189816,0.28806427,0.19620068,-0.22278064,-0.07874406,0.30670056,0.3806532,0.14546394,0.17690079,0.060806308,0.31218728,0.07973101,-0.16690536,-0.49678382,0.2272274,-0.1681155,0.083985366,-0.25130308
63,-0.27134168,0.2128059,0.404833,0.23846664,0.3292171,0.27883312,0.41074964,0.271489,-0.15367524,-0.15604629,0.3237724,0.28140536,0.2155749,0.22116145,0.17930207,0.34765878,-0.010969795,0.14051855,-0.22336598,0.24794574,-0.057547253,0.14651877,-0.2032172
64,-0.24903663,0.26705042,0.44224456,0.23770882,0.37060818,0.31051376,0.24330664,0.3391494,-0.039130952,-0.080889635,0.32775906,0.14105287,0.09003459,0.38032138,0.22045767,0.39532733,-0.22457053,0.37014797,-0.06407356,0.26866406,0.12767304,0.11777085,-0.26356393
65,-0.33383927,0.27852198,0.45148832,0.10748606,0.45148832,0.34014407,0.21794403,0.3424112,0.05667539,-0.11373626,0.3396059,0.1140916,0.11246726,0.38961914,0.22701377,0.43366674,-0.3890734,0.2907476,-0.1098115,0.27458945,0.027016792,0.15389745,-0.32053474
66,-0.3551522,0.30352533,0.4838172,0.19569822,0.4556824,0.38841242,0.3346618,0.3617807,0.15328436,-0.14122564,0.31507838,0.18806422,0.28287295,0.43267268,0.26164272,0.44824415,-0.3553729,0.28162718,-0.24418233,0.26572186,-0.15146811,0.25489858,-0.15446988
67,-0.35753208,0.32407096,0.49552548,0.3551301,0.43498752,0.4104928,0.4050472,0.4135859,0.2852021,-0.37412,0.35393918,0.28397855,0.32403332,0.4533456,0.35902283,0.46256405,-0.00979523,0.29259232,-0.2564819,0.25685427,-0.23142745,0.28816932,-0.14787216
68,-0.27301884,0.3555887,0.5388926,0.39913216,0.41136912,0.44593045,0.38233614,0.5101993,0.30617252,-0.3033479,0.5052509,0.34148544,0.34441534,0.41904587,0.45640293,0.4852012,0.21917883,0.24790226,-0.15694961,0.22689378,-0.18738376,0.30141887,0.028958423
69,-0.1964154,0.3894686,0.5921698,0.32228667,0.41272637,0.46460956,0.21310852,0.55861884,0.32574558,-0.0051013213,0.5825891,0.45210025,0.36419785,0.41481668,0.432518,0.4799015,0.30007076,0.20178542,-0.1621943,0.19405702,0.11268824,0.28296414,0.30517292
70,-0.20332526,0.39987603,0.68743455,0.14823774,0.38042215,0.46111116,0.37190238,0.6057813,0.26544493,0.18644787,0.70043314,0.614808,0.42918965,0.45596746,0.39912212,0.42619786,0.05183858,0.15452093,-0.041183855,0.1822929,0.28299692,0.22641107,0.31374606
71,-0.23125039,0.371953,0.8200743,0.06796645,0.2748965,0.46984264,0.5332878,0.6344945,0.1677938,0.21631075,0.5995637,0.8880905,0.5259242,0.46276414,0.31244206,0.30769238,-0.30809844,0.3272037,-0.19317333,0.23050478,0.2860267,0.12540995,0.18229143
72,-0.28610468,0.31469402,0.7850303,-0.01647341,0.20662746,0.5065303,0.5010149,0.5680478,0.24009827,-0.26004148,0.28425053,0.7135955,0.2874472,0.48526147,0.18135849,0.12756142,-0.3057057,0.3947013,-0.45125955,0.27871668,0.03231035,0.04739649,-0.07456467
73,-0.37122145,0.21425936,0.7386537,-0.11073761,0.14020216,0.52749944,0.49062523,0.39420947,0.42111623,-0.5762443,0.081787586,0.3950594,0.08894228,0.37748724,0.07465103,0.1056063,-0.19760755,0.294599,-0.4795699,0.17827655,-0.23517908,-0.025747012,-0.14959458
74,-0.37030703,0.09036036,0.6629039,-0.034620747,0.068756,0.5219214,0.47610506,0.21019402,0.5734848,-0.41306958,-0.09989992,0.17151166,0.01718989,0.12185916,0.09253254,0.02181781,-0.22104686,0.059541415,-0.31172955,-0.005780325,-0.3537935,-0.11233433,0.08082238
75,-0.35486528,0.018604796,0.5722461,-0.0020413592,-0.0763551,0.4874683,0.38116688,0.0740422,0.68354154,0.007711952,-0.12258325,0.11724673,0.00089775864,0.023820726,0.11041404,-0.022558827,-0.008766261,-0.10479391,-0.060535774,-0.18863474,-0.13696076,-0.072427675,0.47866115
76,-0.31256846,0.020727249,0.76650757,-0.2249948,-0.21216728,0.3421123,0.18733229,-0.063981004,0.7894961,0.5490441,-0.07725487,0.13102846,0.011292645,-0.11198782,0.0018447943,-0.09427819,0.20119734,0.047419995,0.29369238,-0.31256846,0.37639943,0.13997075,0.85620606
77,-0.4107009,0.026011677,1.0406886,-0.22232743,-0.33085856,0.22215553,-0.07070795,-0.12151042,0.3352085,0.47609714,-0.056503292,0.14399546,0.021275006,-0.09041161,-0.14201304,-0.3106744,0.5854499,-0.10041335,0.5987152,-0.4365022,0.8977053,0.042147607,1.0406886
78,-0.45462713,-0.023672815,1.2683845,-0.1246227,-0.45462713,0.14394937,-0.064927146,-0.10788276,-0.048817597,0.5429879,-0.15706103,0.27318782,-0.14181963,-0.0478256,-0.25866133,-0.4929049,0.99133146,-0.36258465,0.6055893,-0.53628117,1.2683845,-0.17005616,1.1012276
79,-0.5645298,-0.069274314,1.3327951,-0.24215157,-0.5144533,0.06733172,-0.05952069,-0.10349091,-0.18612836,0.78985214,-0.3551293,0.35431993,-0.5645298,-0.10765411,-0.3344953,-0.62856054,0.65891623,-0.20769626,0.5022832,-0.59982795,1.2673838,-0.4904119,1.1496314
80,-0.67463756,-0.18772255,1.2507471,-0.35968047,-0.5099035,0.024782915,-0.05454617,-0.1981717,-0.26196197,1.0405887,-0.5783835,0.033574037,-0.582496,-0.2050507,-0.407536,-0.4652784,0.82199556,-0.20956239,0.46190223,-0.6633747,1.1939393,-0.6846299,1.1550657
81,-0.7912111,-0.310035,1.3548914,-0.47720933,-0.40867123,-0.048755858,-0.3304439,-0.3618406,-0.23296918,1.3327922,-0.7352288,-0.5264634,-0.4620937,-0.3914714,-0.32973775,-0.0077026337,1.2858524,-0.36445075,0.6267576,-0.76148504,0.94577855,-0.6770276,1.2821968
82,-0.8717932,-0.4237969,1.3774934,-0.26763976,-0.3268043,-0.272063,-0.5777478,-0.59157366,-0.015711833,1.402314,-0.70344985,-1.0690895,-0.2555867,-0.562679,-0.25193948,0.6779794,1.5327986,-0.51933914,0.84225905,-0.869344,0.9302957,-0.45961523,1.0710319
83,-0.9665108,-0.4660721,1.5335939,0.09650854,-0.276726,-0.52328974,-0.7147496,-0.7812574,0.17264766,1.2054044,-0.49446782,-1.0566182,-0.29825714,-0.7380996,-0.22277933,0.7459296,2.1017008,-0.67329305,1.1230814,-0.9411413,1.030284,-0.15111285,0.60549057
84,-1.003367,-0.3579537,1.445676,0.70103234,-0.38095433,-0.6846362,-0.62801224,-0.8995714,0.12428477,1.2170863,-0.3061908,-0.72166425,-0.60288334,-0.65217906,-0.22141238,0.044244047,1.7985702,-0.825507,1.533285,-0.82361495,0.86464787,0.28473884,0.35510147
85,-1.1085289,-0.21783914,1.1357354,0.2826538,-0.595075,-0.93836355,-0.3153666,-0.93977916,0.01780846,0.82127756,-0.043336067,-0.26086044,-0.8019071,-0.43087626,-0.26069567,-1.1162442,1.0942426,-0.2662571,1.8448133,-0.7060886,0.8072094,0.57918376,-0.3624277
86,-1.4822109,0.06933709,1.0914005,-0.52334315,-0.863083,-1.1042022,0.56137145,-0.892446,-0.13710849,0.71052617,0.06644329,0.06941813,-0.73483586,0.17377175,-0.41902608,-2.1147122,0.6039661,0.38632324,1.608817,-0.39538118,0.08210931,0.6065269,-1.0226564
87,-1.7294225,-0.10153577,1.0696518,-1.6808568,-1.0728548,-1.112766,0.8908215,-0.69178015,-0.37710056,0.17221121,-0.097886324,0.2987504,0.24929024,0.86558014,-0.5773565,-2.0607977,-0.24696745,0.5452588,1.4736708,0.07988786,-0.9588865,0.16414243,-1.450101
88,-2.0258675,-0.35300273,1.1409174,-1.7899528,-1.1076279,-1.0891793,0.89041334,-0.4376564,-0.62563235,-0.8609155,-0.10334356,0.39452693,0.69928706,0.7384487,-0.85713536,-1.2727541,-1.0889258,0.41534698,1.0643489,0.5551569,-2.0573723,-0.5131059,-1.8571101
